r1bq1rk1/p3b3/1p2p1Q1/3pP3/4nB2/P3P3/1PBN1P1P/R3K2R b KQ -,g8g7 b4c3 f7f6 e8b8 c6b8 c3c7 f6f7 c7b8 f7e7 b8b7,Mate
8/5K2/8/7p/p4R1P/1k6/8/8 b - -,f3d1 f1g2 e6d6 g2g3 a5a4 f2f8 d1e1 g3g4 c5c4 b3c4,Mate
r2q1rk1/p3b2p/bp4pQ/3pPp1P/4nB2/P3P3/1PBN1P2/R3K2R b KQ -,f8f7 h5g6 f7g7 d2e4 f5e4 e1a1 g8h8 g6h7 a6c4 d1g1,375
7k/7p/1r4p1/1P6/8/8/6PP/1R4K1 b - -,h8g7 g1f2 g7f7 f2e3 f7e7 e3f4 h7h6 h2h4 e7d7 b1b4,383
rn1qkb1r/ppp1pppp/5n2/7b/2BP4/2N1BP2/PPP3PP/R2QK1NR b KQkq -,e7e6 g1e2 h5g6 e2f4 b8c6 d1d2 d8d7 e1a1 e8a8 a2a3,71
1r1q1rk1/p1p2pp1/2pbpn1p/2Np4/3P4/3PP3/PPQ2PPP/R1B1K2R b KQ -,f6d7 c5d7 d8d7 e1h1 b8b6 c1d2 f8a8 f1c1 a7a5 a1b1,7
7R/3K4/8/8/5k2/8/8/8 b - -,f6d7 c5d7 d8d7 e1h1 b8b6 c1d2 f8a8 f1c1 a7a5 a1b1,Mate
2kr3r/ppp3p1/2npB3/2B2p1n/4Ppq1/3P1N2/PPP3P1/R2Q1RK1 b - -,c8b8 e6f5 g4f5 c5a7 b8a7 e4f5 h5g3 g1f2 d8f8 d1d2,402
8/5pk1/6p1/4p3/2Pr3r/1Q6/4B3/4K3 b - -,h4h1 e1f2 h1h2 f2e3 h2h3 e2f3 d4f4 e3e2 h3f3 b3b8,-365
5r2/pp3kbp/8/3p1p2/4p3/2P1B3/PP3PPP/4R1K1 b - -,f7e6 g2g3 b7b5 a2a4 b5b4 c3b4 d5d4 e3d2 d4d3 e1c1,-69
8/6kp/1r4p1/1P6/8/8/5KPP/1R6 b - -,g7f6 f2e3 f6e6 e3f4 h7h6 h2h4 e6d7 b1b4 d7d6 g2g3,400
r2r2k1/1p3ppb/1q2p2p/p1ppP3/5P2/1P2Q1P1/R1NR2BP/7K b - -,d5d4 e3g1 b6b3 a2a3 b3c4 g1f1 d4d3 c2e3 c4b4 f1c1,-257
r4rk1/2pq1p2/p2b1N1p/np1Pp3/8/3P4/PPP1QPPP/R4RK1 b - -,g8h8 e2h5 h8g7 f6d7 f8e8 h5g4 g7h8 d7f6 e5e4 g1h1,736
1B4k1/1p4bp/p7/P1p5/2q1p3/2P3Pb/2Q2P2/1R4K1 b - -,h7h6 b8f4 c4d3 c2d3 e4d3 f4d2 h3c8 f2f3 g7f8 g3g4,234
8/7p/1r3kp1/1P6/8/4K3/6PP/1R6 b - -,f6e5 h2h4 h7h6 g2g3 e5d5 e3f4 d5d6 f4e4 d6d7 b1b4,401
8/8/3Pk3/p1p5/1p6/1P6/P4RKP/3q4 b - -,e6d6 f2f6 d6e5 f6f3 d1e2 f3f2 e2g4 g2f1 g4d1 f1g2,-791
r1q2rk1/pb2bppp/1p6/2npN3/1Q6/2B3P1/PP2PPBP/3R1RK1 b - -,c8e6 b4d4 e7f6 g2d5 f6e5 d4e5 e6e5 c3e5 f8e8 d5b7,84
2b5/5k2/p7/PpNK4/1P1P4/8/8/8 b - -,c8g4 d5d6 g4c8 d4d5 c8g4 c5a6 g4c8 a6c7 c8b7 d6c5,1444
r1b2k1r/1p1nqppp/p3p3/7Q/2PN4/3BP3/P4RPP/5RK1 b - -,f7f6 g2g4 d7c5 d3c2 c8d7 e3e4 e6e5 g4g5 h8g8 g1h1,121
r2qkb1r/ppp1pppp/2n2n2/3p3b/3P4/2PBPN1P/PP2QPP1/RNB1K2R b KQkq -,e7e5 g2g4 e5e4 g4h5 e4d3 e2d3 f6h5 b1d2 g7g6 c3c4,-32
rn3rk1/1pq2pb1/p1bp2pp/4p3/4P3/1BNQ4/PPP2PPP/R1BR2K1 b - -,b8d7 d3d6 c7d6 d1d6 d7c5 b3d5 c6d5 d6d5 c5e6 c1e3,264
8/1p1k4/4p3/2p1Q3/3pP1Pp/2q5/8/1K6 b - -,c3b3 b1a1 d4d3 e5g7 d7c6 g7f8 d3d2 f8e8 c6d6 e8d8,-1690
r3k2r/pbqn1ppp/2pbp3/8/3PB3/p3P1P1/1P1N1P1P/R1BQ1RK1 b kq -,a3b2 c1b2 e8h8 d1c2 h7h6 b2a3 a7a5 a3d6 c7d6 d2b3,-1
8/5p2/3k1b2/p7/1p2K2P/5P2/P7/8 b - -,f6h4 f3f4 a5a4 e4d4 b4b3 a2b3 a4a3 d4c3 h4f6 c3d3,-895
r1bqr1k1/pp1nppbp/2p2np1/3P4/3P4/2N1PN1P/PP2BPP1/R1BQ1RK1 b - -,d8a5 d5c6 b7c6 c1d2 a5d8 e3e4 c6c5 d4d5 e7e6 d5e6,236
8/7p/1r4p1/1P2k3/7P/4K3/6P1/1R6 b - -,h7h6 g2g3 e5d5 e3f4 d5e6 f4e4 e6e7 e4e5 e7e8 b1b4,416
r2r2k1/1p3ppb/1q2p2p/p1p1P3/3p1P2/1P3QP1/R1NR2BP/7K b - -,c5c4 c2d4 d8d4 b3c4 d4c4 d2d1 a8d8 h2h4 h7e4 f3e2,-385
1B4k1/1p4bp/p7/P1p5/2q1p3/2P3Pb/Q4P2/R5K1 b - -,h3e6 a2c4 e6c4 b8a7 c4b5 a1c1 g7h6 c1e1 b5c6 e1e2,177
r3R2k/pp1b2pB/8/3p2N1/5r2/8/PP3PPP/R5K1 b - -,f4f8 e8a8 f8a8 h7d3 d7c6 g5f3 a8f8 a1e1 d5d4 f3e5,601
8/4P3/1k6/3K4/2R5/8/8/6r1 b - -,g1g8 c4e4 g8e8 d5d6 b6b5 e4f4 e8h8 f4f8 h8h6 d6e5,9605
r2qk2r/1p1b1ppp/p3p3/3pP3/B2n2P1/2Q5/PP1B1P1P/R3K2R b KQkq -,d4c6 a4c6 d7c6 c3d4 d8h4 d2b4 h7h5 h1g1 a8c8 a1c1,-118
8/7p/1r4p1/1P1k4/5K1P/8/6P1/1R6 b - -,h7h6 g2g3 b6f6 f4g4 f6b6 h4h5 d5d4 h5g6 b6g6 g4h4,464
2rq2k1/4ppbp/3pbnp1/1B1N4/1P2P3/r3B3/P2Q1PPP/1RR3K1 b - -,e6d5 e4d5 f6e4 c1c8 d8c8 d2c1 a3c3 c1f1 e4f6 b5c6,87
rnbqk2r/ppp1npbp/4p1p1/3p3P/4P3/1B3Q2/PPPP1PP1/RNB1K1NR b KQkq -,b8d7 h5g6 h7g6 h1h8 g7h8 d2d3 a7a5 f3h3 h8f6 b1c3,12
rnbqk2r/ppp1nppp/1b6/3p4/1P1P4/P1N2N2/2P1BPPP/R1BQK2R b KQkq -,,0
4b1k1/R4pp1/4pb1p/1pNr4/5P2/8/2PQ2PP/5RK1 b - -,d5d2 c5e4 f6d4 g1h1 d2e2 a7a8 e2e4 a8e8 g8h7 g2g3,12
2q1r1k1/R1p2pp1/2N4p/1PpP4/8/Q5P1/5PKP/8 b - -,c8d7 a3f3 g7g5 f3d3 c5c4 d3c4 d7d6 c4d3 g8g7 d3d4,548
r1b2k1r/1p2qppp/p3pn2/6Q1/2PN4/3BP3/P4RPP/5RK1 b - -,e6e5 d4f5 c8f5 f2f5 h7h6 g5g3 a8e8 h2h4 e7c7 h4h5,6
r2r2k1/p1q1bpp1/Qpn1p2p/P2n4/8/1NP2N2/1P3PPP/R1B1R1K1 b - -,e7f6 a5b6 a7b6 a6e2 a8a1 b3a1 c7a7 e2b5 a7d7 a1c2,-32
rnbqk2r/ppp1nppp/1b6/3p4/1P1P4/P1N2N1P/2P2PP1/R1BQKB1R b KQkq -,e8h8 f1d3 e7g6 e1h1 c7c6 a3a4 b6c7 f1e1 b8d7 a4a5,26
8/1k6/1p3p1p/pK1p2p1/P2P2P1/7P/5P2/8 b - -,b7c8 b5b6 c8d7 b6a5 h6h5 g4h5 g5g4 h3g4 d7e6 a5b6,977
rnbqkbnr/pp2pNp1/2p4p/8/2PP4/8/PP3PPP/R1BQKBNR b KQkq -,e8f7 g1f3 g8f6 f1d3 f7g8 e1h1 c6c5 d4d5 e7e6 d5e6,-42
r6r/p1pk3p/2p5/5pn1/2P2bp1/4PNP1/PPP4P/R1B2RK1 b - -,g5f3 f1f3 g4f3 e3f4 h8e8 g1f2 e8e2 f2f3 a8e8 a2a4,-429
4r1k1/R1p2pp1/2N4p/1PpP1q2/8/5QP1/5PKP/8 b - -,f5b1 a7c7 g8h7 c6e7 e8f8 d5d6 g7g5 d6d7 g5g4 f3f5,666
8/4K3/8/8/4k3/8/8/7R b - -,f5b1 a7c7 g8h7 c6e7 e8f8 d5d6 g7g5 d6d7 g5g4 f3f5,Mate
r2qk2r/1p3ppp/p3p3/3pP3/b2Q2P1/8/PP1B1P1P/R3K2R b KQkq -,a4c2 f2f3 a8c8 h2h4 f7f6 a1c1 c8c4 d4f2 d5d4 b2b3,-98
r3k2r/pbqn1ppp/2pbp3/8/2NPB3/p3P3/1P3PPP/R1BQ1RK1 b kq -,e8h8 c4d6 c7d6 b2b3 f8b8 c1a3 c6c5 e4b7 b8b7 d4c5,100
r1bqkbnr/pp3ppp/2np4/2p1p3/2P5/1P2PN1P/P2P1PP1/RNBQKB1R b KQkq -,g7g6 c1b2 f8g7 f1e2 g8e7 b1c3 e8h8 e1h1 b7b6 a2a3,-36
r1bqr1k1/pp1nppbp/5np1/3p4/3P4/1QN1PN1P/PP2BPP1/R1B2RK1 b - -,e7e6 f1d1 b7b6 c1d2 a7a6 e2d3 c8b7 c3e2 f6e4 d2e1,38
r1b1k2r/ppp1qppp/2np1n2/8/4PP2/P1N1Q3/1PP3PP/2KR1BNR b kq -,a7a6 g1f3 c8e6 e3f2 e8a8 c3d5 e7f8 d5f6 g7f6 f3h4,82
rnbq1rk1/ppp1nppp/1b6/3p4/1P1P4/P1NB1N1P/2P2PP1/R1BQK2R b KQ -,c7c6 e1h1 h7h6 f1e1 c8f5 c3a4 f5d3 d1d3 b6c7 c1d2,16
r2qr1k1/p1p2pp1/2Np1n1p/1pb3B1/4P3/2N4P/PPP2PP1/R2Q1RK1 b - -,h6g5 c6d8 a8d8 c3d5 e8e4 d1f3 e4e6 d5f6 e6f6 f3e2,460
rn2k2r/p1p2ppp/1p1bpq2/6B1/2PP4/2PB1b2/P2Q1PPP/R3K2R b - -,f6g5 d2g5 f3b7 g5g7 h8f8 e1f1 b8d7 a1e1 e8e7 d3f5,472
r1bqkbnr/pp3pp1/2np3p/2p1p3/2PP4/1P2PN1P/P4PP1/RNBQKB1R b KQkq -,c5d4 e3d4 e5e4 f3d2 d6d5 b1c3 g8f6 c1b2 f8b4 c3d5,-7
r2q1rk1/1p1bppbp/3p1np1/p7/3BP2P/1BN2P2/PPP3P1/R2Q1RK1 b - -,a5a4 b3c4 e7e6 d1d2 d8c7 b2b3 c7a5 f1d1 f8c8 c3e2,-41
r3k2r/pbqn1ppp/2p1p3/8/2NPB3/p3P3/1P3PPb/R1BQ1R1K b kq -,a3b2 c1b2 d7b6 c4b6 a7b6 a1a8 b7a8 g2g3 h2g3 f2g3,77
2r2k1r/1p1bqppp/p3pn2/6Q1/2P5/3BP1N1/P4RPP/5RK1 b - -,h7h6 g5e5 d7e8 e5b2 h6h5 g3e4 f6g4 f2f3 c8d8 b2c3,-90
r2q1rk1/1p2b1pp/p1n1p3/3pNp2/2PPnB2/1P2P3/4QPPP/RNR3K1 b - -,c6e5 f4e5 e7f6 e5f6 d8f6 b1c3 e4c3 c1c3 d5c4 b3c4,56
rn1qr1k1/pp2bppp/3p1n2/1PpP4/8/2N4P/1PP1NPP1/R1BQ1RK1 b - -,a7a6 g2g4 h7h6 f2f4 f6h7 e2g3 b8d7 b5a6 a8a6 a1a6,73
rnbq1rk1/pp2nppp/1bp5/3p4/1P1P4/P1NB1N1P/2P2PP1/R1BQ1RK1 b - -,h7h6 f1e1 c8f5 c3a4 f5d3 d1d3 b6c7 c1d2 f8e8 e1e2,14
8/8/3Pk3/p1p5/1p4q1/1P6/P4R1P/5K2 b - -,g4d1 f1g2 e6d6 f2f6 d6e5 f6f3 d1e2 f3f2 e2g4 g2f1,-768
r6r/p1pk3p/2p5/5p2/2P2bp1/4PRP1/PPP4P/R1B3K1 b - -,g4f3 e3f4 a8e8 c1d2 e8e2 d2c3 h8e8 a1d1 d7c8 d1d3,-429
r1bqr1k1/pp1n1pbp/4pnp1/3p4/P2P4/1QN1PN1P/1P2BPP1/R1B2RK1 b - -,a7a6 b3a2 g7f8 b2b3 f8b4 c1b2 d7b8 f1c1 b8c6 b2a3,39
2q1r1k1/R1p2pp1/2NP3p/1Pp5/8/5QP1/5PKP/8 b - -,c8e6 d6c7 e8c8 b5b6 g8h7 b6b7 c8c7 b7b8q c7a7 c6a7,914
3r3r/kpp3p1/2np4/5P1n/5p2/3P1N2/PPP3P1/R2Q1RK1 b - -,h5g3 f1e1 d8f8 d1d2 f8f5 g1f2 h8d8 d2c3 g7g5 f3d4,396
2b5/4k3/p1K5/PpN5/1P1P4/8/8/8 b - -,e7d8 d4d5 c8h3 c5a6 h3g2 a6c7 d8c8 c6b6 c8d7 a5a6,1281
2r3k1/3q3p/2p3p1/p1Pp1pPn/1p1P2nP/1P1B3R/P1QP2R1/1K6 b - -,h5f4 h3g3 c8f8 c2c1 d7g7 c1g1 f8e8 b1b2 h7h5 g5h6,-86
rn1qk2r/p1p2pp1/1p1bpn1p/3pN3/Q2P4/2NPP3/PP3PPP/R1B1K2R b KQkq -,b6b5 c3b5 e8h8 b2b3 d8e8 e5f3 b8c6 c1a3 e8d7 e1h1,124
8/Q6R/8/3K1k2/8/8/8/8 b - -,b6b5 c3b5 e8h8 b2b3 d8e8 e5f3 b8c6 c1a3 e8d7 e1h1,Mate
r6r/p1pk3p/2p5/5p2/2P2P2/5pP1/PPP4P/R1B3K1 b - -,a8e8 g1f2 e8e2 f2f3 h8e8 b2b3 h7h5 a2a4 e2c2 c1a3,-443
8/8/4k3/3p2p1/p4Pb1/4K3/1B6/8 b - -,e6f5 f4g5 f5g5 b2a3 g4f3 a3e7 g5g4 e7d6 g4h3 e3f3,-15
8/7p/1r4p1/1Pk3K1/7P/8/6P1/1R6 b - -,c5d4 g5h6 d4e3 g2g4 e3f4 b1b4 f4g3 g4g5 b6b7 b5b6,464
8/1p1k4/4p3/2p1Q3/3pP1Pp/1q6/8/K7 b - -,b3a3 a1b1 a3b3 b1a1 d4d3 e5f4 b3a3 a1b1 a3b4 b1a2,-1370
2q3k1/R1p1P1p1/5p1p/1Pp5/8/5QP1/5PKP/8 b - -,b3a3 a1b1 a3b3 b1a1 d4d3 e5f4 b3a3 a1b1 a3b4 b1a2,Mate
8/7p/6p1/1Rk3K1/7P/8/6P1/8 b - -,b3a3 a1b1 a3b3 b1a1 d4d3 e5f4 b3a3 a1b1 a3b4 b1a2,Mate
1r3rk1/p2q1pb1/1pnNp1pp/1P2P3/R2p2PP/2nP1NB1/2Q2PB1/3R2K1 b - -,c6a5 f3d4 c3d1 c2d1 b8c8 d6c8 f8c8 d4c6 g7f8 a4a1,504
8/1p5p/p7/4k3/4pp2/6P1/PP1K1P1P/8 b - -,e5f5 d2e2 f5g4 a2a3 b7b5 a3a4 b5a4 e2e1 g4f3 g3f4,-246
8/4K3/8/8/8/2k5/8/R7 b - -,a6a5 g3g4 a5a4 h2h4 e5d5 d2d1 d5d4 d1e2 b7b6 f2f3,Mate
8/1p1k4/4p3/8/2pQP1Pp/1q6/8/K7 b - -,d7c6 d4h8 c4c3 h8c8 c6d6 c8d8 d6e5 d8g5 e5e4 g5g6,-1827
r2q1rk1/1p2ppbp/p5p1/Pb1pP3/1n1NnP2/4BB2/1PP1N1PP/R2Q1RK1 b - -,b5e2 d1e2 d8c8 a1c1 c8d7 f1d1 f7f6 e5e6 d7d6 c2c3,337
8/8/3k4/p1p5/1p4q1/1P6/P2R3P/5K2 b - -,d6c6 h2h3 g4f3 d2f2 f3h1 f1e2 h1e4 e2d2 c5c4 b3c4,-800
4R3/2p2kp1/5p1p/1Pp5/8/5QP1/5PKP/8 b - -,d6c6 h2h3 g4f3 d2f2 f3h1 f1e2 h1e4 e2d2 c5c4 b3c4,Mate
2r3k1/3q3p/2p3p1/p1Pp1pP1/1p1P1nnP/1P1B2R1/P1QP2R1/1K6 b - -,c8f8 c2d1 d7g7 d1g1 f8e8 g2f2 g4f2 g1f2 f4e6 g3e3,-96
r2qk2r/1p3ppp/p1b1p3/3pP3/3Q2PP/8/PP1B1P2/R3K2R b KQkq -,f7f6 d2b4 a8c8 a1c1 f6e5 d4e5 d8f6 b4d6 e8f7 h1h3,-45
8/1p6/p7/4k2p/4pp1P/6P1/PP1K1P2/8 b - -,e4e3 d2e2 e3f2 e2f2 a6a5 f2e2 f4g3 e2f3 g3g2 f3g2,-695
r4rk1/5ppp/p2q1b2/1p1Pp2P/8/4QP2/PPP5/1K1R1B1R b - -,e5e4 c2c3 b5b4 c3c4 d6e5 e3f2 b4b3 a2b3 a6a5 c4c5,25
8/4K3/8/8/8/3k4/8/1R6 b - -,e5e4 c2c3 b5b4 c3c4 d6e5 e3f2 b4b3 a2b3 a6a5 c4c5,Mate
8/8/4k3/5RKp/6P1/3r3P/8/8 b - -,,0
8/1p6/p7/4k2p/4p2P/6P1/PP1K4/8 b - -,a6a5 d2e3 e5f5 e3f2 f5g4 a2a4 e4e3 f2e2 g4g3 e2e3,-575
2b5/3P4/p1K2k2/PpN5/1P6/8/8/8 b - -,e5f5 d2e3 a6a5 e3f2 f5g4 f2g2 e4e3 b2b3 e3e2 g2f2,Mate
r2q1rk1/p3bppp/1p2pn2/2pb4/3P4/1P2PNP1/PB2QPBP/R4RK1 b - -,h7h6 a1d1 d8c7 d4c5 b6c5 f3d2 d5g2 g1g2 a7a5 a2a4,41
r3k2r/pb1n1ppp/2pqp3/8/3PB3/pP2P3/5PP1/R1BQ1R1K b kq -,d6c7 c1a3 h7h5 e4f3 d7f6 h1g1 g7g5 d4d5 e6d5 d1d4,57
r3k2r/pp1nppbp/1qp2np1/8/2pPPPb1/2N2NPP/PP4B1/R1BQK2R b KQkq -,g4f3 d1f3 e7e6 f3f2 c6c5 d4d5 e6d5 e4e5 e8h8 e1h1,-10
r2qk2r/1p4pp/p1b1pP2/3p4/3Q2PP/8/PP1B1P2/R3K2R b KQkq -,d8f6 d2c3 e8h8 d4f6 g7f6 h1g1 e6e5 g4g5 g8f7 f2f4,-148
8/5p2/3k4/p7/1p2KP1b/8/P7/8 b - -,a5a4 e4d3 d6d5 f4f5 b4b3 a2b3 a4b3 d3c3 d5e5 c3b3,-1600
3r3r/kpp3p1/2np4/5P2/5p2/3P1Nn1/PPP3P1/R2QR1K1 b - -,d8f8 d1d2 f8f5 g1f2 b7b6 e1e4 g3e4 d3e4 f5c5 b2b4,430
8/k7/1pK2p1p/p2p2p1/P2P2P1/7P/5P2/8 b - -,a7a8 c6b6 a8b8 b6a5 b8c7 a5b5 c7b7 a4a5 b7a7 b5c5,Mate
rnbqkb1r/pp3pp1/4p2p/2ppP2n/6Q1/2N5/PPPP1PPP/R1B1KBNR b KQkq -,b8c6 g4h5 c8d7 b2b3 f8e7 f2f4 e8h8 g1f3 f7f6 f1d3,228
8/8/5K2/8/6R1/2k5/8/8 b - -,b8c6 g4h5 c8d7 b2b3 f8e7 f2f4 e8h8 g1f3 f7f6 f1d3,Mate
rn2k2r/pp3pp1/2p1pn2/4q2p/6bP/6N1/PPPBBPP1/R2Q1RK1 b kq -,g4e2 g3e2 b8d7 e2g3 e8a8 d1c1 e5c5 d2e3 c5c4 e3g5,-66
5k2/2R5/8/7N/8/8/r7/6K1 b - -,a2a1 g1g2 a1a5 h5g7 a5e5 g7e6 f8e8 e6g7 e8d8 g7e6,-1
8/8/2k5/p1p5/1p4q1/1P6/P3R2P/5K2 b - -,c5c4 h2h3 g4f5 f1e1 c4c3 e2e8 f5b1 e1f2 b1a2 f2e3,-914
rnbq1rk1/pp3pbp/5np1/1PN5/2Pp4/4P3/PB1P1PPP/RN1QKB1R b KQ -,c8g4 f1e2 g4e2 d1e2 f6d7 c5b7 d8b6 b2d4 g7d4 e3d4,80
8/4k3/7P/5RK1/8/7r/8/8 b - -,,0
2rr2k1/5pbp/p2q2p1/1p1Pp2P/4B3/2P1QP2/PP6/1K4RR b - -,c8c7 e3e2 b5b4 h5g6 h7g6 c3b4 d6b4 a2a3 b4b5 e2h2,34
2rq1rk1/1R2b1pp/p3p3/4Bp2/2PP4/4P3/4QPPP/R5K1 b - -,e7f6 e5f6 f8f6 a1a6 f5f4 a6a7 f6g6 e3f4 d8d4 b7g7,404
2b5/2KPk3/p7/PpN5/1P6/8/8/8 b - -,e7f6 e5f6 f8f6 a1a6 f5f4 a6a7 f6g6 e3f4 d8d4 b7g7,Mate
8/7R/8/3K4/8/8/5Q2/4k3 b - -,e7f6 e5f6 f8f6 a1a6 f5f4 a6a7 f6g6 e3f4 d8d4 b7g7,Mate
2r1b1k1/R4pp1/4pb1p/1pP5/2q2P2/3N4/2PQ2PP/5RK1 b - -,f6d4 g1h1 d4c5 a7a6 e8c6 f1e1 c5d4 d3e5 d4e5 f4e5,-57
8/7P/4k3/5RK1/8/7r/8/8 b - -,,0
8/5p2/3k4/8/pp1K1P1b/8/P7/8 b - -,h3h7 f5a5 h7g7 g5h6 g7b7 h6g6 b7b1 a5a6 e6d7 a6f6,Mate
r4rk1/1bqpbppp/p4n2/1p2p2P/3BP1P1/2N2P2/PPP4Q/2KR1B1R b - -,f6g4 f3g4 e7g5 c1b1 g5f4 h2f2 e5d4 f2d4 c7e5 d4f2,-6
5r2/5pk1/5N2/7p/8/8/6KB/8 b - -,g7f6 g2g3 f8a8 g3h4 f6g6 h2e5 a8a4 h4g3 g6f5 e5d6,-652
8/5N2/p7/1p5p/3k1P1P/4nK2/8/8 b - -,b5b4 f7d8 b4b3 d8c6 d4c3 f3e3 b3b2 e3e4 b2b1q e4e5,-9605
6k1/pp3rpp/4P3/3R4/7P/1Pr5/P5P1/7K b - -,f7f1 h1h2 c3e3 d5d7 e3e6 d7b7 f1f7 b7b8 f7f8 b8b7,-545
5R2/4K3/8/8/8/8/3k4/8 b - -,c3c1 h1h2 f7f8 d5d7 c1c6 d7b7 a7a6 a2a4 c6e6 b3b4,Mate
2q5/2p5/kpQp2p1/p7/P2NB3/1P4P1/2P4r/2K5 b - -,h2h5 c6c4 a6a7 d4c6 a7b7 c6a5 b7b8 a5c6 b8b7 c6e7,1085
2rr1k2/1pq2p2/p1n1pPp1/P1pp4/RP3PP1/2PP4/4Q1B1/5RK1 b - -,b7b5 a5b6 c7b6 e2e3 b6b5 f4f5 g6f5 g4f5 e6e5 f1a1,158
6k1/pp4q1/3p2r1/2pPpr1p/P1P1Rp2/2P2P1P/5B1K/3Q2R1 b - -,g6g1 d1g1 f5g5 g1f1 g7h7 f2h4 g5g7 e4e2 g8f8 e2b2,284
8/p5p1/1p5p/4p1kP/2K5/P4P2/8/8 b - -,g5f4 a3a4 f4f3 c4d5 e5e4 d5d6 e4e3 d6e6 e3e2 e6f7,-1802
5rk1/pp2P1pp/8/3R4/7P/1Pr5/P5P1/7K b - -,f8e8 d5d7 c3e3 d7b7 e3e7 b7b5 e7e5 b5b7 a7a5 h1h2,-556
8/4k2P/6K1/5R2/8/7r/8/8 b - -,f8f1 h1h2 g8f7 d5d7 c3e3 e7e8b f7e8 d7b7 e3e7 b7b5,Mate
1r4k1/R4pb1/1p4pp/1Pq1p3/3p2PP/1Q1P2B1/5PB1/6K1 b - -,c5f8 g2d5 g8h8 a7f7 f8g8 f7a7 g8c8 d5e4 c8g8 b3g8,631
8/2KNk3/p7/Pp6/1P6/8/8/8 b - -,c5f8 g2d5 g8h8 a7f7 f8g8 f7a7 g8c8 d5e4 c8g8 b3g8,Mate
r1b1kb1r/1B1n1ppp/p2ppn2/2q3B1/3NP3/2N5/P1PQ1PPP/1R3RK1 b kq -,a8a7 b7c6 f8e7 g5e3 a7c7 c6d7 c8d7 d4b5 c5c6 b5c7,204
r4rk1/1bqp1ppp/p7/1p2p2P/3BPbP1/2N5/PPP2Q2/1K1R1B1R b - -,,0
6k1/pp1r1ppp/4p3/6B1/8/8/PP3PPP/1B1qQK2 b - -,d1h5 g5d2 h5h2 f2f3 h7h5 d2c3 h5h4 c3e5 h2h1 f1f2,-12
8/8/8/p1pk4/1p4q1/1P6/P2R3P/5K2 b - -,d5c6 d2g2 g4f3 f1g1 c5c4 b3c4 f3e3 g1f1 a5a4 h2h4,-825
5rk1/3q3p/2p3p1/p1Pp1pP1/1p1P1n1P/1P4R1/P1QP1n2/1K3BR1 b - -,d7g7 c2b2 f4e6 g3f3 f2e4 f1g2 e6d4 f3d3 d4e6 b2g7,-125
r3k2r/1p5p/p1b1pp2/3p2P1/7P/8/PP1B1P2/R3K2R b KQkq -,e8f7 h1g1 e6e5 g5f6 h8g8 e1a1 d5d4 d2g5 a8d8 c1d2,-118
rnbqk2r/ppp1ppbp/3p2pn/4P3/2PP1P2/2NB4/PP4PP/R1BQK1NR b KQkq -,c8g4 d3e2 g4e2 d1e2 h6f5 d4d5 c7c5 g1f3 b8d7 e5e6,35
5r2/5p2/3B1k2/7p/8/8/6K1/8 b - -,f8g8 g2f2 f6f5 d6e7 g8g4 f2f3 h5h4 e7d6 g4g8 d6h2,-1061
8/K7/1pk2p1p/p2p2p1/P2P2P1/7P/5P2/8 b - -,b6b5 a4b5 c6b5 a7b8 a5a4 f2f3 a4a3 b8c8 a3a2 c8d8,-1318
8/3k4/K7/Pp6/1P6/8/8/8 b - -,d7c6 a6a7 c6c7 a5a6 c7c6 a7b8 c6d6 b8b7 d6e5 a6a7,1747
4b1kr/1p2qp1p/p3pp1Q/2r5/2P1N3/3BP3/P5PP/5RK1 b - -,c5g5 e4f6 e7f6 h6f6 g5g4 f6e7 g8g7 h2h3 g4g3 g1h2,697
8/8/8/5K1P/4p3/6k1/8/8 b - -,,0
8/3K1k2/5r2/8/8/Q7/8/8 b - -,f7g6 a3e3 f6f7 d7d6 f7f6 d6e5 f6f5 e5e4 f5g5 e3d3,259
2q4r/2p5/kp1p2p1/pQ6/P7/1P3NP1/2P3BP/2K5 b - -,a6a7 f3d4 h8h2 d4c6 a7b7 c6a5 b7b8 a5c6 b8b7 c6e7,643
2krr3/ppp1bppp/8/8/1n1N4/N2P4/PPP2PPP/R1B1RK2 b - -,e7f6 d4f3 e8e1 f3e1 d8d6 a3c4 d6e6 c1d2 b4d5 a1b1,522
rnb1kbnr/pppp1ppp/5q2/8/4P3/6PN/PPPP4/RNBQKB1R b KQkq -,f8d6 h1g1 b8c6 c2c3 f6g6 d1f3 g8f6 d2d3 d6e5 h3f2,-153
6k1/5p1p/4b3/8/1p1R1Q1P/4P3/3n1PPK/r7 b - -,h7h6 d4d2 a1a8 f4b4 a8e8 d2d6 e8c8 b4d4 c8e8 d4f6,863
8/K7/2k5/Pp6/1P6/8/8/8 b - -,h7h6 d4d2 a1a8 f4b4 a8e8 d2d6 e8c8 b4d4 c8e8 d4f6,Mate
8/4K3/5rk1/8/8/Q7/8/8 b - -,f6f4 e7e6 g6h5 a3g3 f4g4 g3h2 h5g5 e6e5 g5g6 h2d2,20000
r2q1rk1/pb1nbpp1/1p3n1p/2pp1B2/3P3B/2N1PN2/PPQ2PPP/R4RK1 b - -,a7a6 d4c5 b6c5 f1d1 d7b6 a1c1 a6a5 h4g3 a5a4 c3b5,67
