8/8/2K5/8/2B3P1/8/4kp2/8 b - -,e2e3 c6d5 e3f4 c4e2 f4e3 e2f1 e3f4 f1c4 f4g4 d5e4,Mate
k7/2r5/8/8/8/6P1/1R6/4K3 b - -,a8a7 e1f2 a7a6 f2f3 c7f7 f3e4 f7g7 e4f4 g7f7 f4e5,612
2q1r3/pb4bk/1pn3pp/2p2N2/3p1P1Q/3P1N2/PPPB2PP/R3R1K1 b - -,g6f5 e1e8 c8e8 a1e1 e8d7 h4h5 h7g8 e1e8 g7f8 h5g6,516
1k6/8/1K6/8/8/r7/8/7Q b - -,g6f5 e1e8 c8e8 a1e1 e8d7 h4h5 h7g8 e1e8 g7f8 h5g6,Mate
rnbq1rk1/1p3ppp/2pb1n2/p2p4/P1PP4/3B1N1P/1P1N1PP1/R1BQ1RK1 b - -,f8e8 c4c5 d6c7 f1e1 e8e1 d1e1 b8a6 d3b1 d8e8 e1d1,3
r1q1k2r/3n1pp1/p2p4/1p1p1p1p/3Pn3/1P1QPN2/P1PB1PPP/R4RK1 b kq -,h5h4 f3e1 h4h3 a2a4 b5a4 a1a4 h3g2 e1g2 d7f6 f2f3,1
1r1q2rk/1b3p1p/3ppP2/2p3p1/1p1BP1PP/3P4/1PP2QB1/1R3RK1 b - -,c5d4 h4h5 e6e5 c2c3 b7c8 c3d4 c8g4 h5h6 b8c8 b1c1,-58
8/6pk/1N3p1p/7r/P4P2/3K2P1/1R5P/8 b - -,h5a5 d3c4 a5a7 c4b5 h7g6 b2f2 g6f5 a4a5 f5g4 f4f5,648
8/8/p1R5/5p2/3k1Pr1/B1n2K2/P7/8 b - -,c3e4 f3e2 a6a5 a3b2 d4d5 c6b6 g4g2 e2f3 g2g3 f3e2,-17
r5k1/1p3p1p/p7/6B1/8/1BP2n1P/PP3PK1/3R4 b - -,f3e5 g5f4 e5g6 f4e3 g8h8 e3d4 h8g8 g2h1 a8e8 d4e3,635
3r1rk1/1bq1bppp/p3p3/1p1pP3/3NnPQ1/P7/BPP2BPP/4RRK1 b - -,g7g6 c2c3 a6a5 f4f5 e4f2 f1f2 e6f5 d4f5 e7c5 f5d4,-18
8/8/3B4/8/8/2K2B2/8/3k4 b - -,b7c8 g4e2 a6a5 d4b5 c7c6 b5a7 c6c7,Mate
2r3k1/5p2/3R1n2/5p2/3P2p1/1q2P1Pp/3Q1P1P/4N1K1 b - -,f6e4 d2e2 c8c1 d6d8 g8g7 g1f1 b3b4 d8c8 c1c8 e2d1,-770
rq2k2r/3b1p2/2nQpp2/7p/4PP2/2N5/PPP3PP/2KR3R b kq -,b8d6 d1d6 e8e7 h1d1 a8a7 b2b3 h5h4 d6d2 c6b8 d1e1,-37
N1R5/1p2p3/p5kp/2P1b1p1/8/4B3/PPP2PPP/2K3NR b - -,h6h5 a8b6 a6a5 g1f3 e5f6 b6d5 g5g4 f3d2 e7e6 d5f4,1485
r2q1rk1/p3bppp/2p2n2/2Np4/6b1/1P2PN2/PBQ2PPP/R4RK1 b - -,f8e8 f3e5 d8c7 h2h3 e7c5 c2c5 e8e5 h3g4 e5e6 c5c3,46
r4rk1/ppq2pp1/1n1b3p/B4p1P/2pPn3/4QN2/PPP1RPP1/1K1R4 b - -,c7d7 f3d2 b6d5 e3f3 b7b6 d2c4 b6a5 c4d6 d7d6 c2c4,-542
8/6pp/8/1N2kp2/1n3P2/6P1/3K3P/8 b - -,,0
8/7P/1k5K/6Q1/3P1q2/1p6/8/8 b - -,,0
2bk1b1r/p1p2ppp/1r6/5q2/Qn1pB3/3P4/PP1N1PPP/R1B2RK1 b - -,f5b5 a4d1 c8b7 d2f3 b7e4 d3e4 c7c5 a2a3 b4c6 b2b4,144
r3k2r/3b1p2/2nRpp2/7p/4PP2/2N5/PPP3PP/2K4R b kq -,e8e7 h1d1 d7e8 a2a3 h8g8 g2g3 h5h4 d6d3 e7f8 c3e2,-40
6k1/6Pp/p3p3/8/7K/1P6/5r2/6r1 b - -,e8e7 h1d1 d7e8 a2a3 h8g8 g2g3 h5h4 d6d3 e7f8 c3e2,Mate
r6r/3bkp2/2nRpp2/7p/4PP2/2N5/PPP3PP/2KR4 b - -,d7e8 a2a3 h5h4 d6d3 e7f8 c3e2 f8g7 d3c3 h8g8 g2g3,-50
rnbqk1nr/ppp2ppp/3b4/3p4/3P4/2N3B1/PP2PPPP/R2QKBNR b KQkq -,g8f6 e2e3 c7c6 g3d6 d8d6 f1d3 e8h8 g1e2 f8e8 a1c1,29
8/6pk/1N3p1p/r7/P1K2P2/6P1/1R5P/8 b - -,a5a7 c4b5 h7g6 b2f2 g6f5 a4a5 h6h5 h2h3 g7g6 a5a6,664
8/6p1/4p1kp/3pP3/p2Pb1qP/P7/5QPK/4N3 b - -,g6h5 g2g3 h5g6 f2d2 g6h7 d2e3 g4d1 h2g1 d1b3 g1f2,-406
r3k2r/1p2bp1p/p3p3/2p1n1p1/3pP3/1P3PP1/P1PBN2P/R4RK1 b kq -,h7h5 d2g5 e7g5 f3f4 g5f4 e2f4 a8c8 f4d3 e5g4 c2c4,-203
1r1q2rk/1b3p1p/3ppP2/6pP/1p1pP1P1/3P4/1PP2QB1/1R3RK1 b - -,e6e5 c2c3 d8c8 c3d4 c8g4 b1a1 g4h5 f2g3 b8d8 a1a7,-69
8/4B3/p1R5/5p2/3k1P1r/2n2K2/P7/8 b - -,h4h2 e7f6 d4d5 c6c3 h2a2 c3e3 d5d6 f3g3 a6a5 e3e5,378
r1b1k2r/pp1n1ppp/2pbp3/7q/P2P4/3BBN2/1PP2PPP/R2QR1K1 b kq -,e8h8 a4a5 f8d8 h2h3 d7f8 c2c4 f7f6 d1b3 a8b8 f3d2,204
r2q1rk1/p4ppp/2p5/2bpN3/4n1b1/1P2P3/PBQ2PPP/RN3RK1 b - -,g4h5 b1c3 e4g5 c3e2 h5e2 c2e2 a8c8 a1c1 d8d6 f1d1,61
8/6pp/5k2/5p2/1n1N1P2/6P1/3K3P/8 b - -,,0
2bq1r2/2rp1pkp/p2Q2pn/1ppB4/4P3/2N1P2P/PP4P1/R4RK1 b - -,c5c4 a2a4 b5b4 d6b4 d7d6 a4a5 c7c5 f1f3 g6g5 c3e2,135
2nbk3/p2b1pr1/1p5p/3Np3/4N3/P3PB2/1P3PPP/3RK2R b - -,d7b5 g2g3 b5c4 e4d2 c8d6 d5c3 c4e6 f3c6 e8e7 e3e4,658
r5k1/p2r1pbp/bp2pnp1/4P3/2P5/B4P1N/PP4PP/R3KB1R b KQ -,a8d8 e5f6 g7f6 h3f2 f6d4 f1e2 h7h5 a1c1 h5h4 c1c2,330
6k1/1R4p1/P1B3pp/1n2r3/8/3K2PP/8/8 b - -,b5d6 a6a7 e5a5 b7b8 g8f7 a7a8q a5a8 b8a8 d6f5 g3g4,571
r4rk1/ppq2pp1/1n5p/B4p1P/2pPnb2/Q4N2/PPP1RPP1/1K1R4 b - -,f4d6 a5b4 d6b4 a3b4 b6d5 b4a3 c4c3 f3e5 a8c8 b2b3,-532
8/8/6p1/5k1p/8/3K2R1/5p1P/8 b - -,c4c3 a3b3 f8e8 b2c3 f4d6 f3h4 c7c4 d1d3 e4c3 d3c3,Mate
2bk1b1r/p1p2ppp/1r6/1q6/1n1pB3/3P4/PP1N1PPP/R1BQ1RK1 b - -,b6g6 a2a3 f7f5 a3b4 f5e4 d2e4 c8a6 d1b3 f8b4 c1f4,162
r5k1/1p1R1p1p/p7/6n1/8/1BP4P/PP3PK1/8 b - -,a8b8 f2f4 g5e6 g2f3 a6a5 b3d5 e6d8 f3e4 g8g7 e4e5,416
rbbq1rk1/1p1n1ppp/p3pn2/2P3N1/2B1N3/4P3/PPQ2PPP/R1B2RK1 b - -,b7b6 e4f6 d7f6 c4d3 g7g6 f2f4 f6d5 d3c4 c8b7 b2b3,92
rnbqk2r/ppp1npbp/3p2p1/3Pp1N1/2P1P3/8/PP3PPP/RNBQKB1R b KQkq -,,0
r4rk1/pp2ppbp/6p1/8/1n1PP1b1/4BN2/P2RBPPP/5RK1 b - -,g4f3 g2f3 f8c8 f1b1 a7a5 a2a4 c8c2 d2c2 b4c2 d4d5,68
8/7P/1k4QK/8/3q4/1p6/8/8 b - -,,0
1r1q2rk/1b3p1p/3p1P2/4p1pP/1p1pP1P1/2PP4/1P3QB1/1R3RK1 b - -,d8c8 c3d4 c8g4 f2f3 g4h4 f3h3 b8c8 h3h2 c8c2 b1c1,-78
8/8/8/8/8/2K2BB1/8/4k3 b - -,d8c8 c3d4 c8g4 f2f3 g4h4 f3h3 b8c8 h3h2 c8c2 b1c1,Mate
7r/r2bkp2/2nRpp2/7p/4PP2/1PN5/P1P3PP/2KR4 b - -,h5h4 d6d2 c6a5 d2d3 d7c6 a2a4 a7b7 g2g3 h4g3 h2g3,-42
8/8/6p1/5k1p/2K5/3R4/5p1P/8 b - -,h5h4 d6d2 c6a5 d2d3 d7c6 a2a4 a7b7 g2g3 h4g3 h2g3,Mate
r5k1/Qb1qbp2/5p1p/1p1Pp3/2PB4/8/PP3PPP/RN3RK1 b - -,g8h7 a7b6 b5c4 b1c3 a8g8 g2g3 e5d4 b6d4 g8g4 d4e3,318
r1bqr1k1/1pb2ppp/2p2n2/p1Pp4/Pn1P4/R4N1P/1P1N1PP1/1BBQR1K1 b - -,b7b6 e1e8 d8e8 a3e3 e8d8 c5b6 c7b6 e3e1 h7h6 d2b3,43
r4r2/1ppq2pk/1pnp2bp/1B3n2/P2N2QB/8/1PP2PPP/R4RK1 b - -,f8f7 d4f5 d7f5 g4f5 g6f5 c2c3 c6e5 f2f3 f5d3 f1d1,8
r1bqk2r/pppp1ppp/2n2n2/8/4P3/2PP2B1/P1P3PP/R2QKBNR b KQkq -,d7d5 e4e5 f6g4 d3d4 g4e3 d1d3 e3f1 d3f1 e8h8 f1d3,-40
r4rk1/ppq2pp1/1n1b3p/5p1P/1BpPn3/Q4N2/PPP1RPP1/1K1R4 b - -,d6b4 a3b4 b6d5 b4a3 c4c3 f3e5 f8e8 f2f3 c3b2 f3e4,-543
r3n1k1/p2r1pbp/bp2p1p1/4P3/2P2P2/B6N/PP4PP/R3KB1R b KQ -,d7d4 a1d1 d4d1 e1d1 a6b7 a3b4 a7a5 b4d2 a8d8 d1c2,44
r3k2r/pp1qBbpp/2n5/3p1p2/3P4/5PPN/PP2Q1BP/R3R1K1 b kq -,d7e7 e2f1 f7e6 e1e6 e7e6 a1e1 e6e7 e1e7 e8e7 f1b5,459
8/k4Q1P/7K/8/3q4/1p6/8/8 b - -,,0
1r1q2rk/1b3p1p/3p1P2/4p1pP/3pP1P1/2PP4/5QB1/1R3RK1 b - -,d4c3 f2a7 d8c8 b1b4 h7h6 g2f3 d6d5 e4d5 c3c2 b4c4,-65
8/6p1/5k1p/5p2/1n1N1P2/4K1P1/7P/8 b - -,,0
r2k3r/1pp1bppp/2p5/p2bPnB1/4N3/5N1P/PPP2PP1/R3R1K1 b - -,a5a4 g5e7 f5e7 e5e6 f7f6 f3d4 d5e4 e1e4 d8e8 a1e1,35
N1R5/1p2p3/p6p/2P3pk/3B4/5N2/PPP2PPP/2K4R b - -,a5a4 g5e7 f5e7 e5e6 f7f6 f3d4 d5e4 e1e4 d8e8 a1e1,Mate
r5k1/5pnp/2p2bp1/2Np4/3P4/5PB1/PP3P1P/2KR4 b - -,g7f5 c1b1 f5d4 d1d3 f6g7 g3c7 h7h5 f3f4 d4b5 c7b6,-9
8/7P/k3Q2K/8/3q4/1p6/8/8 b - -,,0
r4rk1/ppq2pp1/1n5p/5p1P/1QpPn3/5N2/PPP1RPP1/1K1R4 b - -,b6d5 b4e1 c7b6 e2e4 f5e4 f3e5 f8c8 e5d7 b6c7 d7e5,-551
r7/1ppq1rpk/1pnp2bp/1B3N2/P5QB/8/1PP2PPP/R4RK1 b - -,,0
r2q1rk1/p2b1ppp/2p5/2bpN3/4n3/1PN1P3/PBQ2PPP/R4RK1 b - -,c5b6 c3e4 d7f5 e5c6 f5e4 c6d8 e4c2 d8c6 f8e8 a1c1,241
rbb2rk1/1pq2ppp/p3p3/2N5/2B5/4P1P1/PPQ2P1P/R1B2RK1 b - -,b8a7 c5e4 c7e7 c4b3 b7b5 f2f3 c8b7 c2e2 a8d8 e4f2,346
r2q1rk1/1bp1bppp/p7/1P1N4/3P4/2P1B3/1p1NQPPP/1R3RK1 b - -,d8d5 f2f3 f8e8 b1b2 e7g5 d2c4 a6b5 e2d2 g5e7 c4e5,-86
r1bq3r/ppp2kb1/3p2n1/2PPp1pP/1P2Pp2/2NN1P2/P3B1K1/R2QBR2 b - -,d8f6 f1h1 g6h4 e1h4 g5h4 h1h2 h8h5 c3b5 c8d7 b5c7,306
r3n1k1/p5bp/bp2p1p1/4p3/2P2P2/B6N/PPK3PP/5B1R b - -,a6b7 f4e5 g7e5 h3g5 e8g7 f1d3 g7f5 h1e1 e5h2 d3f5,-48
8/6p1/5k1p/3n1p2/3N1P2/5KP1/7P/8 b - -,,0
8/8/4r1p1/5p1p/2k2P1P/5P2/3R2K1/8 b - -,,0
r1bqr1k1/1pb2pp1/2p2n1p/p1Pp4/Pn1P4/R4N1P/1P3PP1/1BBQRNK1 b - -,e8e1 d1e1 b7b6 c5b6 c7b6 c1e3 f6e4 f1g3 e4g3 f2g3,28
r2k3r/1pp2ppp/2p5/p2bPnN1/8/5N1P/PPP2PP1/R3R1K1 b - -,h8e8 a1d1 d8c8 b2b3 a5a4 c2c4 d5f3 g5f3 h7h5 f3g5,71
r7/1pp2rpk/1pnp2bp/1B3Q2/P6B/8/1PP2PPP/R4RK1 b - -,,0
rn1qk2r/pp1bnppp/4p3/1BppP3/1b1P4/2N2N2/PPP2PPP/R1BQ1RK1 b kq -,b4c3 b5d7 b8d7 b2c3 d8a5 a1b1 b7b5 c1d2 a5a4 d4c5,-36
2r1n1k1/p5bp/bp2p1p1/4p3/2P2P2/BK5N/PP4PP/5B1R b - -,a6b7 f4e5 c8d8 h3g5 d8d1 b3c2 d1a1 a3d6 e8d6 e5d6,-82
r1b2rk1/pp1n1ppp/2pbp3/P6q/3P4/3BBN2/1PP2PPP/R2QR1K1 b - -,f8d8 h2h3 d7f8 c2c4 f7f6 d1b3 h5f7 e3d2 a7a6 d2c3,184
r1bq4/ppp2kb1/3p2n1/2PPp1pr/1P2Pp2/2NN1P2/P3B1K1/R2QB2R b - -,h5h6 h1h6 g7h6 c5c6 b7c6 d5c6 c8e6 d3f2 g6h4 g2f1,253
1r1q2rk/Qb3p1p/3p1P2/4p1pP/4P1P1/2pP4/6B1/1R3RK1 b - -,d8c8 b1b4 h7h6 g2f3 d6d5 e4d5 c3c2 b4c4 c8d8 c4c2,-73
rbb2rk1/1p3ppp/p3p3/2q5/1PB5/4P1P1/P1Q2P1P/R1B2RK1 b - -,c5c7 a2a4 c7e7 f1d1 b8d6 c2e4 e6e5 c1b2 c8h3 c4f1,50
r2k3r/1pp2pp1/2p4p/p2bPn2/4N3/5N1P/PPP2PP1/R3R1K1 b - -,h6h5 e5e6 d5e6 e4g5 h8e8 a1d1 f5d6 g5e6 e8e6 e1e6,17
4R3/rpB2pk1/7p/n2P1p2/p2p4/P5P1/1PP5/2K5 b - -,b7b5 d5d6 a5c6 e8c8 f5f4 g3f4 a7b7 d6d7 f7f6 c1d2,395
1r4k1/q4p2/P2rpbp1/2p2n1p/3PRP2/P1BQ3P/2B3PK/3R4 b - -,c5d4 c3b4 d6a6 c2b1 a6c6 d3f3 c6c8 d1e1 f5e3 e4e6,-256
6k1/6p1/4p2p/3pP3/p2Pb1qP/P7/5QPK/4N3 b - -,g4d1 f2e3 d1g4 e3f2 g8h7 e1c2 g4d1 c2b4 d1a1 b4a6,-295
6k1/Bb1qbp2/5p1p/3Pp3/2p5/2N5/PP3PPP/R4RK1 b - -,b7d5 f1d1 d7a7 c3d5 e7c5 d5f6 g8g7 f6e4 c5d4 d1d2,91
r7/1pp2rpk/1pnp3p/1B3b2/P6B/2P5/1P3PPP/R4RK1 b - -,,0
6k1/p2p2p1/b2Np2p/2p1P2P/2P5/r1n2R2/2N2PK1/8 b - -,a3b3 g2h2 g8h7 f3d3 h7g8 c2e3 b3a3 d6e4 c3e4 d3a3,96
1r1r2k1/pb3pp1/1p1qpn1p/2p1N3/3P4/1BP5/PP2QPPP/3R1RK1 b - -,d6c7 d4c5 c7c5 e5g4 f6g4 e2g4 c5c7 f1e1 b8c8 b3c2,-13
r2q2k1/1pb2pp1/2p1bn1p/p1Pp4/Pn1P4/R4N1P/1P1B1PP1/1B2QNK1 b - -,b7b6 c5b6 c7b6 d2b4 a5b4 e1b4 f6e4 b4e1 b6a5 e1e3,34
r5k1/3R1p1p/p7/1p4n1/7P/1BP5/PP3PK1/8 b - -,g5e4 d7f7 g8h8 b3c2 a8e8 f7a7 e4f6 a7a6 e8f8 c2d1,478
r4rk1/ppq2pp1/7p/3n1p1P/2pPn3/5N2/PPP1RPP1/1K1RQ3 b - -,c7b6 e2e4 f5e4 f3e5 c4c3 b2b3 a8c8 e1e4 b6d6 e5d3,-575
8/8/2N2k2/3n1pp1/8/5KP1/7P/8 b - -,,0
r2k3r/1pp1bppp/2p1b3/p3Pn2/6P1/2N2N1P/PPP2P2/R1B1R1K1 b - -,h7h6 g4f5 e6f5 c1f4 f5h3 e5e6 f7e6 a1d1 d8c8 f3d4,287
r4rk1/ppqb2pB/3bp3/3p4/1P1B2n1/2P2N2/P4PPP/R2QR1K1 b - -,g8h8 f3e5 h8h7 d1g4 f8f6 e1e3 d7e8 a1e1 h7g8 e3f3,379
r2qkb1r/ppp1pppp/2n1bn2/8/2pPPB2/2N2P2/PP2N1PP/R2QKB1R b KQkq -,e6d7 d4d5 c6b4 e2d4 c7c6 f1c4 d8b6 d5c6 b4c6 d4c6,84
8/6pk/4p2p/3pP3/p2Pb2P/P3Q3/6P1/3qN1K1 b - -,d1g4 e3f2 h7g6 g1h2 g6h5 g2g3 h5g6 f2d2 g6h7 d2e3,-310
8/1r4pk/PN3p1p/1K6/5P2/6P1/1R5P/8 b - -,b7a7 b2d2 a7a6 b5a6 h6h5 d2d7 h7h6 d7d5 g7g5 f4f5,820
8/2p2b1p/Bb3kp1/5p2/1N6/KPP2PP1/P3N2r/8 b - -,g6g5 f3f4 h7h5 a6b5 h2g2 f4g5 f6g5 b4a6 c7c6 b5d3,-424
2r2rk1/pp2ppbp/6p1/8/1n1PP1b1/4BN2/P2RBPPP/1R4K1 b - -,b4c2 b1b7 c2e3 f2e3 e7e5 d4e5 g4e6 g1f2 a7a5 b7b5,107
8/6p1/4p1kp/3pP3/p2Pb2P/P3Q3/6PK/3qN3 b - -,d1g4 e3f2 g6h5 g2g3 h5g6 f2d2 g6h7 d2e3 g4d1 h2g1,-313
1R1q2rk/Q4p1p/2bp1P2/4p1pP/4P1P1/2pP4/6B1/5RK1 b - -,d8b8 a7f7 c3c2 f7c4 c6d7 c4c2 h7h6 f6f7 b8b6 c2f2,12
r1b5/ppp2kb1/3p2n1/2PPp1pq/1P2Pp2/2N2P2/P3BNK1/R2QB3 b - -,c8d7 e1d2 g6h4 g2f1 g7f6 c5c6 b7c6 d5c6 d7e6 c3b5,149
rnbqk2r/ppp2ppp/2Nb4/3p4/4n3/3P4/PPP1QPPP/RNB1KB1R b KQkq -,b8c6 d3e4 e8h8 b1c3 d5d4 c3b5 f8e8 c1d2 d6c5 c2c3,-192
r5k1/3R1p1p/p3B3/1p6/7P/2P5/PP3PK1/8 b - -,a8f8 e6d5 h7h6 c3c4 b5c4 d5c4 f8c8 c4f7 g8h8 d7d6,650
r2k3r/1pp2p2/2p1P1pp/p2b1n2/4N3/5N1P/PPP2PP1/R3R1K1 b - -,f7f6 e4f6 d5f3 g2f3 d8e7 f6d7 h8d8 e1e4 a5a4 a1e1,56
r1b1r1k1/ppqn1pb1/2pp1np1/3Pp1Bp/2P1P2P/2N3N1/PP1QBPP1/R2R2K1 b - -,f6h7 g5e3 c6c5 c3b5 c7b8 g3f1 a7a6 b5c3 b8c7 a1b1,63
2r2rk1/1p2ppbp/6p1/p7/1n1PP1b1/P3BN2/3RBPPP/1R4K1 b - -,b4c6 h2h3 g4f3 g2f3 c6d8 g1g2 f7f5 d4d5 g7e5 e3h6,178
r2q1rk1/p2b2pp/2p5/2bpNp2/4N3/1P2P3/PBQ2PPP/R4RK1 b - -,c5d4 e4c5 d4b2 c2b2 d7c8 b2d4 a7a5 f2f4 h7h6 a1c1,550
N1R5/1p2p3/p6p/2P3p1/3B2k1/5N1P/PPP2PP1/2K4R b - -,c5d4 e4c5 d4b2 c2b2 d7c8 b2d4 a7a5 f2f4 h7h6 a1c1,Mate
1q4rk/5Q1p/2bp1P2/4p1pP/4P1P1/2pP4/6B1/5RK1 b - -,c3c2 f7c4 c6d7 c4c2 h7h6 d3d4 g8f8 d4e5 b8b6 c2f2,10
r2q2k1/1pb2pp1/2p1b2p/2Pp4/PQ1Pn3/R4N1P/1P3PP1/1B3NK1 b - -,d8e7 b4e1 f7f5 a4a5 e6f7 b1d3 a8e8 b2b4 e7f6 e1a1,75
r1b1kb1r/pp2pppp/1qnp1n2/2p5/B2PP3/2P2N2/PP3PPP/RNBQK2R b KQkq -,c8d7 d4d5 c6e5 f3e5 d6e5 e1h1 e7e6 c3c4 e6d5 c4d5,103
3q1r2/rb1p1pkp/p5pn/1pQB4/4P3/2N1P3/PP4PP/R4RK1 b - -,h6g4 c5a7 b7c6 a7d4 f7f6 h2h3 g4e5 d5c6 d7c6 d4d8,534
rnbqk2r/pp2bpp1/3ppn1p/6P1/3NP3/2N4P/PPP2P2/R1BQKB1R b KQkq -,f6g8 g5g6 g8f6 g6f7 e8f7 c1e3 b8c6 h1g1 c6d4 d1d4,152
r5k1/4R2p/p3p3/1p6/7P/2P5/PP3PK1/8 b - -,a6a5 e7e6 b5b4 c3b4 a5b4 e6e4 a8a2 e4b4 g8f7 g2f3,334
r7/1pp2rpk/1p1p3p/1B2nb2/P6B/2P2P2/1P4PP/R4RK1 b - -,f5d3 f1d1 d3b5 a4b5 a8a1 d1a1 e5d3 b2b4 d3f4 h4e1,1
8/8/2N2k2/3n1p2/6p1/6P1/5K1P/8 b - -,,0
2nbk3/p4pr1/1p5p/3Np2B/b3N3/P3P3/1P3PPP/3RK2R b - -,a4b3 d1d3 b3c4 d3d2 g7g2 e4g3 c4d5 d2d5 d8h4 d5d2,612
r1bq3r/ppp2kb1/3p2n1/2PPp1pn/1P2PpP1/2NN1P2/P3B1K1/R2QB2R b - -,a7a5 h1h5 a5b4 c3b5 h8h5 g4h5 g6h4 e1h4 g5h4 g2h1,267
rnbqk2r/pp2bpp1/3ppn2/6B1/3NP3/2N4P/PPP2P2/R2QKB1R b KQkq -,a7a6 d1f3 d8c7 e1a1 b8d7 h3h4 b7b5 a2a3 a8b8 h1g1,8
2r2rk1/3P1ppp/p7/1pP3q1/6b1/1P3p2/P5PP/2RQKB1R b - -,g5e3 f1e2 f3g2 h1g1 e3g1 e1d2 g1d4 e2d3 g4d1 c1d1,-2546
2r2rk1/4Rpbp/6p1/p7/3PP1b1/n3BN2/3RBPPP/6K1 b - -,a3c4 e2c4 c8c4 h2h3 g4f3 g2f3 f8a8 d4d5 g7f6 e7b7,62
rn2k1nr/pp3ppp/2p1p3/q7/1b1P4/2N2Q1P/PPP1BPP1/R1B1K2R b KQkq -,b8d7 a2a3 g8f6 a3b4 a5a1 e1h1 e8h8 c1f4 a1b2 f1b1,65
r1b1kb1r/pp2pppp/1qnp1n2/8/B2PP3/5N2/PP3PPP/RNBQK2R b KQkq -,d6d5 e4d5 f6d5 b1c3 c8e6 e1h1 g7g6 f3g5 f8g7 g5e6,82
r1bq1rk1/p3n1bp/1ppp4/5P2/2P2Q2/2NP1N1P/PP3P2/R3KB1R b KQ -,e7f5 h1g1 g8h8 f4g4 b6b5 c4b5 c6b5 d3d4 b5b4 c3d5,-173
r1bqkb1r/1p1p1p1p/2n1pnp1/p1P5/1P6/2P1PN2/P2B1PPP/RN1QKB1R b KQkq -,d7d5 c5d6 f8d6 b4b5 c6e5 f1e2 e5f3 e2f3 e6e5 c3c4,36
3k3r/pp4pp/8/8/Q2bq3/8/PP4PP/K1R4R b - -,d4b2 a1b2 e4a4 a2a3 h8e8 h1d1 d8e7 c1c2 e7f8 d1d3,-618
5rk1/4Rpbp/6p1/p7/3PP1b1/n3BN2/3R1PPP/2r2BK1 b - -,c1a1 d2b2 a3c4 b2c2 f8c8 e3c1 g7f8 e7a7 c4b6 c2c8,19
r2qkb1r/ppp2p1p/8/4Pbp1/2B1p3/2P5/PPnP1KPP/R1B2QNR b kq -,c2a1 b2b4 d8d7 d2d4 e4d3 g1f3 f8e7 f3d4 d3d2 f1e2,-502
8/r5pk/PN3p1p/1K6/5P2/6P1/3R3P/8 b - -,a7e7 d2d7 e7e8 a6a7 h7g6 d7d5 g6h7 d5c5 g7g5 f4f5,910
r1bqkb1r/1pp2ppp/p1np1n2/4p3/4P3/1PN3P1/PBPPNP1P/R2QKB1R b KQkq -,c8g4 f1g2 c6d4 h2h3 g4f3 g2f3 d4f3 e1f1 c7c5 d2d3,-10
8/8/2N1k3/3n1p2/6p1/6P1/6KP/8 b - -,,0
r7/1pp2rpk/1p1p3p/1B2n3/P6B/2Pb1P2/1P4PP/R2R2K1 b - -,,0
2r5/5pk1/4qnpp/1Qn1p3/4P3/P4NNP/5PP1/R5K1 b - -,e6b3 b5b3 c5b3 a1b1 b3c5 f3e5 c8a8 e5c4 c5e4 g3e4,58
r2qkb1r/1pp2ppp/p1np1n2/4p3/4P1b1/1PN3P1/PBPPNPBP/R2QK2R b KQkq -,c6d4 h2h3 g4f3 g2f3 d4f3 e1f1 c7c5 d2d3 f3d4 f1g2,-1
r5k1/7p/4R3/pp6/7P/2P5/PP3PK1/8 b - -,a8d8 e6e5 b5b4 c3b4 a5b4 e5b5 d8a8 b5b4 a8a2 b4b7,430
rnbqkbnr/p1p2ppp/1p2p3/3p4/2PP4/P5P1/1P2PP1P/RNBQKBNR b KQkq -,f8e7 c4d5 e6d5 f1g2 g8f6 g1f3 e8h8 b1c3 c8b7 e1h1,32
1q4rk/7p/2bp1P2/4p1pP/2Q1P1P1/3P4/2p3B1/5RK1 b - -,c6d7 c4c2 h7h6 f6f7 b8b6 c2f2 b6f2 f1f2 g8f8 f2f6,11
r2q1rk1/p2b1ppp/2p5/2bNN1n1/8/1P2P3/PBQ2PPP/R4RK1 b - -,c6d5 c2c5 a8c8 c5d5 d7e6 d5d8 f8d8 b2d4 f7f6 e5d3,261
8/8/3k4/3n1p2/3N2p1/6P1/6KP/8 b - -,,0
N1R5/1p2p3/p6p/2P3p1/5k2/4BN1P/PPP2PP1/2K4R b - -,d6e5 d4c6 e5e4 g2f2 f5f4 c6d8 d5f6 d8f7 f6h5 g3f4,Mate
r7/1pp2rpk/1p1p3p/1P2n3/7B/2P2P2/1P4PP/R2R2K1 b - -,a8a1 d1a1 e5d3 b2b4 f7f4 h4g3 f4c4 a1a3 d3f4 g3f4,1
r5k1/2p2ppp/5b2/3b4/3P4/1R3P2/5BPP/1R4K1 b - -,d5b3 b1b3 a8a1 f2e1 a1e1 g1f2 e1e8 b3b4 f6e7 b4b7,-517
8/r2R2p1/PN3pkp/1K6/5P2/6P1/7P/8 b - -,a7a6 b5a6 g6f5 d7g7 h6h5 h2h4 f5e4 a6b7 e4d4 b7c6,967
r1bq1rk1/p3n1Bp/1p4p1/2p1pp2/3nP3/2NP1NP1/PPPQ2BP/R4RK1 b - -,g8g7 f3e5 c8b7 e4f5 b7g2 f5f6 f8f6 d2g2 e7c6 e5c6,146
