8/1K6/P2k4/8/8/4p3/8/8 b - -,c4d5 g5h7 d5e6 c2b3 e6f7 h7g5 f7f6 g5h3 f6f5 b3a3,Mate
5rk1/r3bppp/2p1p3/2Pn4/2Q5/q2R1B2/P4BPP/R5K1 b - -,a3a6 c4a6 a7a6 a2a4 e7f6 a1a3 f8a8 d3b3 f6e5 f3d5,-189
r1bk1b1r/ppp2Bpp/5n2/8/3P4/3P4/PP1K1P2/RNB5 b - -,f8e7 b1c3 h8f8 f7c4 h7h6 d2e2 c8d7 c1e3 b7b5 c3b5,-570
r4rk1/1ppn1ppp/p2b1q2/2p1pP2/6P1/1P1P1N2/P1P2P1P/R1BQ1RK1 b - -,f6e7 f1e1 f8e8 c1g5 f7f6 g5e3 c5c4 b3c4 a8d8 a1b1,95
8/6pk/4p2p/3p4/8/4P2P/5KP1/8 b - -,h7g6 f2e2 g6f5 g2g4 f5e4 h3h4 g7g6 h4h5 g6g5 e2d2,-715
b5k1/2q2ppp/1p1bp3/8/6n1/2PBBN2/P1P2PPP/R3R1K1 b - -,d6h2 g1f1 h2f4 e3f4 c7f4 d3e2 g7g6 a1d1 a8f3 e2f3,-275
8/6p1/4k1Pp/7P/5P2/6K1/8/8 b - -,d6h2 g1f1 h2f4 e3f4 c7f4 d3e2 g7g6 a1d1 a8f3 e2f3,Mate
rn3k1r/1bp2pp1/1p3q1p/p2p4/8/1BPP1N2/P1P1QPPP/2KRR3 b - -,b8d7 d3d4 f6d6 a2a4 b7a6 e2e3 b6b5 a4b5 a6b5 f3e5,-12
r4rk1/3qbppp/p1n1p2n/1p1pP3/2p2PP1/2PP1N1P/PP1NQB2/R4R1K b - -,g8h8 a1e1 a8b8 f1g1 h6g8 g1g2 a6a5 d2f1 c4d3 e2d3,78
rn3rk1/ppp1ppbp/4b1p1/3q4/3P1B2/3BPN2/PPQ2PPP/R3K2R b KQ -,b8a6 e3e4 d5a5 c2d2 a5d2 f4d2 a8d8 d3a6 b7a6 d2c3,6
r2qkbnr/ppp1n1pp/3p4/3Ppp2/4P1b1/5N1P/PPP1BPP1/RNBQ1RK1 b kq -,g4f3 e2f3 g7g6 d1d3 g8f6 e4f5 g6f5 d3b5 e8f7 b5b7,66
1r6/5p1p/R3kp2/3pp3/1P4P1/2P5/1P2KP1P/8 b - -,b8b6 a6b6 e6e7 b4b5 f6f5 g4g5 f5f4 b6f6 h7h6 b5b6,1187
r5k1/4qppp/b2p4/2p1p3/8/4Q1P1/4PP1P/R4RK1 b - -,h7h6 e3b3 e7d7 f1b1 d7c6 b3a4 c6c7 a4a5 c7c8 b1b6,130
r4k1r/1bpn1pp1/1p3q1p/p2p4/P7/1BPP1N2/2P1QPPP/2KRR3 b - -,g7g6 f3d4 a8d8 e2e3 d7c5 g2g3 f8g7 e3e7 d8d7 e7f6,-11
r2q1rk1/1p2bppp/p2ppP2/6B1/3Q4/2N2b2/PPP2PPP/3RR1K1 b - -,e6e5 f6e7 e5d4 e7d8r a8d8 d1d4 f7f6 g5d2 f3h5 a2a4,522
8/8/4k2P/8/1pRP4/1P3K2/2Pr4/8 b - -,e6f6 f3e4 f6e6 h6h7 d2h2 c4b4 h2h4 e4d3 h4h7 b4b5,631
r1b1r1k1/1p2qpbp/p2p2p1/2pPn3/5Q2/PPN1RN1P/2B2PP1/4R1K1 b - -,e7f8 c3e4 c8f5 e3e2 e5f3 f4f3 b7b5 a3a4 g7d4 c2d3,-165
4K1kr/7p/7B/4p1p1/1P6/8/5P1P/8 b - -,e7f8 c3e4 c8f5 e3e2 e5f3 f4f3 b7b5 a3a4 g7d4 c2d3,Mate
8/2k5/1p1p1n2/p1pQ3p/P1K1pP2/2P5/2r5/2B1R3 b - -,f6d5 c4d5 h5h4 f4f5 h4h3 c1f4 c7d7 e1e3 c2f2 d5e4,353
r2qkb1r/ppp2ppp/2b1pn2/3p3P/3P4/4PN2/PPP2PP1/RNBQK2R b KQkq -,h7h6 f3e5 f8e7 e5c6 b7c6 b2b3 e8h8 c1b2 a7a5 b1c3,-92
r2q1rk1/3b1pp1/p2P2np/1pp4n/P2P4/1B3N1P/1P1BRPP1/R1Q3K1 b - -,d7c6 d4d5 c6d7 c1c5 b5a4 b3a4 a8c8 c5d4 d7b5 a4b5,262
r4k1r/1bp2pp1/1p3q1p/p1npN3/P7/1BPP4/2P1QPPP/2KRR3 b - -,g7g6 d3d4 c5b3 c2b3 f8g7 e2f3 f6f3 e5f3 h8e8 f3e5,7
rnbqkbnr/p1p2ppp/8/1p1PN3/P1p1P3/8/1P3PPP/RNBQKB1R b KQkq -,d8f6 e5f3 f6g6 b1c3 f8b4 f1e2 g8f6 e1h1 f6e4 f3h4,220
5rk1/4bppp/r1p1p3/2Pn4/P7/3R1B2/5BPP/R5K1 b - -,e7f6 a1a3 f8a8 f3d1 a6a5 g1f1 g7g6 g2g3 g8g7 f2e1,-172
4r1k1/4nQ2/3P3p/8/8/6pq/PP3B1P/3R1RK1 b - -,g8f7 f2g3 e7f5 f1f5 h3f5 d1f1 f5f1 g1f1 e8a8 a2a3,-3
r1b1kb1r/p1p2ppp/2p5/8/8/3N4/PPP1QPqP/R1B1K2R b KQkq -,g2e4 e2e4 f8e7 e4c6 c8d7 c6a8 e7d8 c1g5 e8h8 g5d8,1043
r1b2rk1/p4p1p/1pqbpQ2/3p1p2/1P3P2/P2BP3/2P3PP/RN3RK1 b - -,d5d4 f1f3 c6f3 g2f3 f8e8 g1h1 d4e3 b1c3 c8b7 a1g1,496
r4k1r/1bp2pp1/1p3q1p/p1np4/P2P4/1BP2N2/2P1QPPP/2KRR3 b - -,c5b3 c2b3 g7g6 d1d2 a8d8 e2e5 f6e5 f3e5 f8g7 d2e2,23
r3rbk1/1pqn3p/p2p1np1/2pP4/P1N1P1P1/2NQ3P/1P5B/4RRK1 b - -,c7d8 d3f3 a8b8 a4a5 b7b5 a5b6 d7b6 c4a5 f6d7 a5c6,358
r3k2r/5ppb/2pBp2p/p7/3R2P1/2P5/Pn2BP1P/4R1K1 b kq -,a8d8 e2f3 d8d6 d4d6 e8e7 d6c6 b2d3 e1d1 h8b8 c6c7,219
8/6p1/6Pp/5k1P/5P2/5K2/8/8 b - -,a8d8 e2f3 d8d6 d4d6 e8e7 d6c6 b2d3 e1d1 h8b8 c6c7,Mate
b5k1/2q2ppp/1p2p3/8/6n1/2PBBN2/P1P2PPb/R3RK2 b - -,h2f4 e3d4 a8f3 g2f3 g4h2 f1g2 c7d8 d3e4 d8g5 g2h1,-285
4r1k1/4nr2/3P3p/8/8/6pq/PP3BQP/3R1RK1 b - -,h3g2 g1g2 g3f2 d6e7 f7g7 g2h1 g7e7 f1f2 e7e4 d1d3,283
5rk1/5ppp/r1p1pb2/2Pn4/P7/3R1B2/R4BPP/6K1 b - -,d5b4 d3a3 b4a2 a3a2 f8a8 f3d1 a6a5 g1f1 g7g6 f1e2,-379
rnb2rk1/p2nppbp/1qpp2p1/1B1PP3/5P2/2N1BQ1P/PPP3P1/R3K1NR b KQ -,b6d8 d5c6 d7b6 e1a1 d8c7 e5d6 e7d6 g1e2 c8e6 e3b6,289
rnbqkb1r/pp2nppp/2p5/3p2B1/3P4/3B1N2/PPP2PPP/RN1QK2R b KQkq -,f7f6 g5f4 c8f5 e1h1 f5d3 d1d3 d8d7 b1c3 b8a6 a2a3,50
rk2r2N/p1p4p/1p6/5n2/3p4/8/PPP2PPP/R5K1 b - -,e8h8 a2a4 a7a5 a1e1 b8a7 f2f4 f5d6 b2b4 a8e8 e1e8,-615
4K1kr/7p/7B/1P2p3/6p1/8/5P1P/8 b - -,e8h8 a2a4 a7a5 a1e1 b8a7 f2f4 f5d6 b2b4 a8e8 e1e8,Mate
4r3/6kp/p7/5r2/2Pp1p2/1P6/P6P/3RR1K1 b - -,,0
8/5pkp/6p1/2p5/8/8/1p6/5K2 b - -,e8e3 g1f2 f5h5 d1d4 h5h2 f2g1 h2a2 e1e3 f4e3 d4e4,Mate
2Q3k1/p1p1qbpp/3p4/P1p5/2P1p3/4P3/5PPP/1N4K1 b - -,e7f8 c8c7 f7c4 c7a7 h7h6 h2h3 f8e8 b1c3 c4d3 c3d5,Mate
6Q1/8/pP6/8/6P1/k5K1/8/8 b - -,e7f8 c8c7 f7c4 c7a7 h7h6 h2h3 f8e8 b1c3 c4d3 c3d5,Mate
r1q1k2r/1p2n1pp/pbn5/5p2/B1Q5/2N5/PPP2PPP/R1B2RK1 b kq -,b6a7 a4b3 c6e5 c4e2 a7d4 f1d1 c8c5 c3a4 c5a7 c2c3,525
2r3k1/5ppp/4p3/2RpQ3/1q6/4P2P/5PP1/4R1K1 b - -,c8c5 e1a1 h7h6 g2g3 c5c4 e5h5 b4b7 h5d1 g7g5 g1g2,-61
r2k4/pp1b1p1p/2p1n1rB/7R/2p2N2/8/PP3PPP/3R2K1 b - -,d8c7 f4g6 h7g6 h5e5 b7b6 h2h4 c6c5 f2f3 a7a5 h6e3,166
8/2k5/1p1p4/p1pK1P1p/P3p3/2r5/8/2B1R3 b - -,c7d7 d5e4 c3c4 e4f3 c4g4 f5f6 g4g6 c1b2 g6g8 e1e7,426
8/8/8/8/7p/p5k1/Rb6/7K b - -,,0
3r1bk1/p4pp1/1p5p/3q4/P2P1n2/1P3NNP/2Q2PPK/3R4 b - -,d8d6 d1c1 f4e6 h2g1 d6d7 g3e2 d7c7 c2d1 c7c1 e2c1,58
8/6P1/pP6/8/1k4P1/6K1/8/8 b - -,d5b7 h3h4 b6b5 c2f5 f4d5 a4b5 d5c3 d1c1 c3b5 f5d3,Mate
4r1k1/4nr2/3P3p/8/8/6p1/PP3BKP/3R1R2 b - -,g3f2 d6e7 f7g7 g2h1 g7e7 f1f2 h6h5 d1d3 e7a7 d3g3,282
5rk1/5ppp/r1p1pb2/2Pn4/P7/R2R1B2/5BPP/6K1 b - -,f8a8 f3d1 a6a5 g1f1 g7g6 g2g3 f6e7 a3a1 e7c5 f2e1,-181
8/3q1p1p/2r3p1/1Q6/6P1/1k5P/5P2/2R3K1 b - -,f8a8 f3d1 a6a5 g1f1 g7g6 g2g3 f6e7 a3a1 e7c5 f2e1,Mate
3rr1k1/1p3pb1/p3qnp1/3p4/1P1BpPPp/3PP2P/2P3BK/R2Q1R2 b - -,f6h7 d4g7 g8g7 d3e4 d5e4 d1e1 h7f6 g4g5 f6d5 c2c4,-30
1r1r2k1/2qnbppp/bp2p3/p1pP4/5P2/P1N1P3/1P1N1PBP/1QRR2K1 b - -,d7f8 b1c2 e7f6 d2e4 f6c3 e4c3 a6b7 d5e6 f8e6 c3d5,29
r1bk3r/ppp1b1pp/5n2/8/2BP4/3P4/PP1K1P2/RNB5 b - -,b7b5 c4b5 a8b8 b1c3 h7h5 d2c2 h5h4 c1g5 h4h3 a1e1,-581
6k1/1p1b1rbn/p2p4/P2P4/N3PpPq/R4B1N/1P4P1/2Q3K1 b - -,g7d4 g1f1 h7g5 f1e2 g5f3 a3f3 d7b5 e2d1 b5a4 b2b3,-512
r3kbnr/ppp1pppp/2n1b3/8/4P3/1P3P2/PBP3PP/RN1K1BNR b kq -,,0
r4rk1/pp1qn1bp/6p1/n4p2/2PPpP2/P5P1/1BQ1N1KP/3RNR2 b - -,a8c8 c4c5 e7d5 b2c1 d7b5 g2g1 b7b6 a3a4 b5a6 c2a2,-229
4q1k1/5P1p/4p1p1/1rPpN3/8/1Q2B2P/5PP1/6K1 b - -,b7b6 d4d5 g7b2 c2b2 a8c8 d5d6 e7c6 b2a2 d7f7 e1c2,Mate
r1bq1rk1/1p1pbppp/p1n1pn2/2p5/4P3/2NPB1P1/PPP1NPBP/R2Q1RK1 b - -,d7d6 h2h3 a8b8 g3g4 b7b5 e2g3 h7h6 f2f4 b5b4 c3e2,-8
8/1p2k3/p7/P5p1/6P1/7P/6K1/8 b - -,e7f6 g2g3 f6g6 h3h4 g6h6 h4g5 h6g5 g3f3 g5g6 f3f4,812
8/1p3pk1/2p3p1/p1n5/3QPq2/5P1P/P5P1/6K1 b - -,f4f6 d4c5 f6a1 g1h2 a1a2 h3h4 a5a4 h4h5 a2e6 c5d4,-84
8/8/8/8/8/p5kp/Rb6/6K1 b - -,,0
rnb2rk1/p2nppbp/1B1p2p1/1p1PP3/5P2/2N2Q1P/PPP3P1/R3K1NR b KQ -,c8b7 b6a5 b8a6 c3b5 d6e5 g1e2 a8c8 b5a7 c8c2 a7c6,488
8/p7/1p4pk/7p/7P/1P1p2P1/P4K2/8 b - -,g6g5 f2e3 g5h4 g3h4 h6g6 e3d3 g6f5 b3b4 f5g4 d3e2,-505
r1bqkbnr/p2n1ppp/1p2p3/2pp4/8/3P2P1/PPPNPPBP/RNBQ1RK1 b kq -,c8b7 e2e4 g8f6 f2f4 d5d4 a2a4 a7a6 b1a3 f8e7 e4e5,38
8/8/8/8/8/p5k1/Rb5p/7K b - -,,0
r2q1rk1/3b1pp1/p2P2np/1p5n/P1pP4/5N1P/1PBBRPP1/R1Q3K1 b - -,d7h3 g2h3 d8f6 e2e3 f6d6 a4b5 h5f4 a1a6 d6d7 c2e4,243
8/8/7P/8/1R1k4/1P4K1/2P5/7r b - -,d4d5 b4h4 h1g1 g3f4 g1g8 h6h7 g8h8 f4f5 d5c5 f5g6,742
6k1/5q1p/4p1p1/1QPpN3/8/4B2P/5PP1/6K1 b - -,d4d5 b4h4 h1g1 g3f4 g1g8 h6h7 g8h8 f4f5 d5c5 f5g6,Mate
1r6/R3kp1p/5p2/3pp3/1P4P1/2P5/1P2KP1P/8 b - -,e7e8 e2d3 b8b6 a7a5 b6d6 b4b5 e8d8 a5a8 d8c7 a8a7,537
5r2/2q1b1pk/p3b1np/2p1B3/2P2r2/1P1Q2NP/P2R1PP1/4R1K1 b - -,c7d8 e5f4 d8d3 d2d3 g6f4 d3e3 a6a5 e3e6 f4e6 e1e6,329
2kr1b1r/ppp1qppp/4b3/4Q3/2p5/1P6/P1PP1PPP/RNB1R1K1 b - -,e7h4 e5g3 h4g3 h2g3 h7h5 b3c4 f8c5 b1c3 c5d4 a1b1,-136
5qk1/Q5pp/3p4/P1p5/2b1p3/4P3/5PPP/1N4K1 b - -,f8d8 h2h3 h7h6 b1c3 d8e8 a7b7 e8e5 b7a8 g8f7 c3e4,142
8/p7/1p5k/6pp/7P/1P1pK1P1/P7/8 b - -,g5h4 g3h4 h6g6 e3d3 g6f5 d3d4 f5g4 d4e4 g4h4 e4f4,-691
8/1R4p1/2Nk1p2/3P4/8/1PK4P/r4PP1/8 b - -,a2a1 c6b4 a1d1 b4d3 g7g5 b7b6 d6d5 b6f6 d1d3 c3d3,728
r1b1k2r/3pqppp/2p2n2/p1b1p3/4P3/1P2B1P1/P1P2PBP/RN1QR1K1 b kq -,e8h8 e3c5 e7c5 d1d2 d7d6 b1c3 c5b4 a1d1 c8g4 a2a3,37
rnb1r1k1/pp4bp/4p1p1/q2P2B1/2p3n1/2N2N1P/PP2B1P1/R2Q1RK1 b - -,g4f6 g5f6 g7f6 c3e4 f6b2 e2c4 a5b4 a1c1 b7b5 f3d4,262
1r1r2k1/2qnbppp/b3p3/pppP4/1P3P2/P1N1P3/3N1PBP/1QRR2K1 b - -,c5c4 d2f3 a5b4 a3b4 e7f6 d5e6 f7e6 f3g5 f6g5 f4g5,12
r1bq1rk1/pp4pp/2p1pn2/3pNp2/1PPPnP2/4P3/P2N1PBP/R2Q1RK1 b - -,f6d7 d2f3 f8f6 a2a4 f6h6 c4c5 d7e5 f3e5 d8h4 h2h3,76
rn1qk1nr/ppp1bp1p/3p4/6p1/2BPPpb1/5NP1/PPP4P/RNBQ1RK1 b kq -,b8c6 g3f4 g5f4 b1c3 e7f6 c4b5 a7a6 b5c6 b7c6 c1f4,27
r2q1rk1/3nppb1/bn1p2p1/2p3Pp/p2PP3/RPN1BP2/2PQ1NBP/1R4K1 b - -,a4b3 c2b3 c5d4 e3d4 g7d4 d2d4 a6b7 a3a8 d8a8 h2h4,-50
1qr2rk1/3nbpp1/pp1p3p/3Pp3/8/1NB2P2/PPP2QPP/3RR1K1 b - -,e7g5 g1h1 a6a5 f2e2 a5a4 b3d2 a4a3 d2e4 f7f5 e4g5,-91
4r1k1/2b3p1/2R2p1p/8/pB1P1P2/P4KPP/4r3/R7 b - -,e2e3 f3f2 e3e2 f2f1 c7b8 c6c8 e8c8 f1e2 g8f7 e2f3,155
r1bq1rk1/1p2bppp/p1n1pn2/2pP4/8/2NPB1P1/PPP1NPBP/R2Q1RK1 b - -,e6d5 d3d4 c5d4 e3d4 c8g4 f1e1 d8a5 d4f6 e7f6 d1d5,45
2kr1b1r/pppq1ppp/2n2n2/3pN3/1P2PPb1/2PP4/P3B1PP/RNBQ1RK1 b - -,d7e6 e2g4 f6g4 e5c6 b7c6 f4f5 e6f6 d1g4 d5e4 d3d4,457
8/8/8/2Nn4/1p5P/2k1p1P1/4K3/8 b - -,d5f6 e2e3 c3c4 c5b7 c4b5 e3d4 b4b3 b7d6 b5c6 d4c3,16
r1bk3r/p1p1b1pp/5n2/1B6/3P4/3P4/PP1K1P2/RNB5 b - -,a8b8 b1c3 h7h5 d2c2 h5h4 c1f4 h4h3 a1h1 b8b6 b5a4,-574
r2q1rk1/pp3ppp/2pb1n2/4N3/4P3/4B2P/PPP1N1P1/R2Q1RK1 b - -,d6e5 e2d4 f6e4 d4f5 d8c7 d1g4 e4g3 f5g3 e5g3 e3d4,-112
1Q6/8/8/7p/3n4/5kpp/P7/3N3K b - -,g3g2 h1h2 f3e4 b8e8 e4f5 e8h5 f5f4 h5h3 g2g1q h2g1,1219
b5k1/2q2ppp/1p2p3/8/3B1bn1/2PB1N2/P1P2PP1/R3RK2 b - -,a8f3 g2f3 g4h2 f1g2 c7d8 d3e4 f7f5 e4c6 d8g5 g2h1,-298
4Q1k1/7p/4pqp1/2PpN3/8/4B2P/5PP1/6K1 b - -,a8f3 g2f3 g4h2 f1g2 c7d8 d3e4 f7f5 e4c6 d8g5 g2h1,Mate
2rq1rk1/pb2ppbp/5np1/1Q6/8/1P3PP1/PB2P1BP/RN2K2R b KQ -,f6e4 b5b7 e4d6 b2g7 d6b7 g7c3 d8b6 a2a4 b7a5 g2h3,-553
5qk1/6pp/1Q1p4/P1p5/4p3/3bP3/5PPP/1N4K1 b - -,f8f7 b1c3 f7f6 b6b3 g8f8 h2h4 h7h6 h4h5 f6d8 b3a2,193
rn1qkb1r/ppp2ppp/1n2p3/3pP3/3P2b1/4BN2/PPP1BPPP/RN1Q1RK1 b kq -,b8d7 b1d2 f8e7 h2h3 g4h5 a2a4 a7a5 f3e1 h5e2 d1e2,72
2q2r2/4b1pk/p3b1np/2p5/2P2B2/1P1Q2NP/P2R1PP1/4R1K1 b - -,a6a5 f4e3 a5a4 e1d1 e7h4 g1h2 h4g3 f2g3 e6f5 d3c3,446
6k1/R4pp1/7p/8/8/2r4P/6PK/8 b - -,c3c4 g2g3 c4c2 h2g1 f7f6 a7a8 g8f7 a8a5 f7g6 a5a7,-7
8/1p1R2pk/p6p/r6P/4Np2/4bP2/P1P5/1K6 b - -,a5b5 b1a1 h7g8 c2c4 b5b4 a2a3 b4c4 d7b7 c4c1 a1a2,-292
3q1r1k/pp4pp/4B1b1/3P4/1P6/P5QP/5rPK/2R1R3 b - -,d8f6 d5d6 f2c2 e1f1 c2c1 f1f6 g7f6 g3e3 c1d1 d6d7,550
1r1r2k1/2qnbppp/b3p3/1ppP4/1P3P2/2N1P3/3N1PBP/1QRR2K1 b - -,c7b6 d5e6 f7e6 d2b3 c5b4 c3a2 a6b7 g2b7 b6b7 b3d4,15
6r1/7P/8/8/7R/1P2k3/2P4K/8 b - -,g8h8 h2g3 e3e2 h4h2 e2e3 g3g4 e3e4 g4g5 e4e3 h2h4,Mate
r4k1r/1bp2pp1/1p3q1p/p2p4/P2P4/1PP2N2/4QPPP/2KRR3 b - -,g7g6 c1b2 f8g7 e2e7 f6f4 f3e5 a8c8 e5d3 f4f5 d1d2,21
r2qkbnr/pb1n1ppp/1p2p3/2pp4/4P3/3P2P1/PPPN1PBP/RNBQ1RK1 b kq -,f8e7 a2a4 g8f6 f1e1 d8b8 d1e2 e8h8 e4e5 f6e8 d2f3,35
8/6p1/4k1Pp/7P/4KP2/8/8/8 b - -,f8e7 a2a4 g8f6 f1e1 d8b8 d1e2 e8h8 e4e5 f6e8 d2f3,Mate
4Q3/6kp/4pqpB/2PpN3/8/7P/5PP1/6K1 b - -,f8e7 a2a4 g8f6 f1e1 d8b8 d1e2 e8h8 e4e5 f6e8 d2f3,Mate
r1bq1rk1/1p2bppp/p1n2n2/2pp2B1/8/2NP2P1/PPP1NPBP/R2Q1RK1 b - -,f8e8 g5f6 e7f6 e2f4 d5d4 c3a4 f6e7 f4d5 c8e6 d5e7,27
r1b1k2r/3pqppp/2p2n2/p3p3/4P3/1P2R1P1/P1P2PBP/RN1Q2K1 b kq -,h7h5 b1c3 h5h4 c3a4 h4h3 g2f1 d7d5 e4d5 f6d5 e3e1,43
r3r1k1/1p1bqpbp/p2p2p1/2pPn3/4NQ2/PP2RN1P/2B2PP1/4R1K1 b - -,f7f6 b3b4 c5c4 f3d4 f6f5 e4g5 g7h6 h3h4 e7f7 g5f7,-124
rn1q1rk1/pbp2ppp/1p1bpn2/3p2B1/3P4/3BPN2/PPPNQPPP/R3K2R b KQ -,h7h6 g5f6 d8f6 e3e4 d5e4 d3e4 b7e4 d2e4 f6f5 e1h1,10
r4rk1/3qbppp/p1n1p2n/1p1pP3/5PP1/2PQ1N1P/PP1N1B2/R4R1K b - -,f8d8 a1e1 b5b4 c3c4 d7b7 c4c5 b7b5 d3c2 a6a5 f4f5,117
8/1p3pk1/2p3p1/p1Q5/4P3/5P1P/P5PK/q7 b - -,a1a2 h3h4 a5a4 h4h5 a2e6 c5d4 f7f6 d4a4 g6h5 a4b4,-98
rnbqk1nr/pppp1pb1/4p1pp/8/2PPPB2/5N2/PP3PPP/RN1QKB1R b KQkq -,g8e7 b1c3 d7d5 e4e5 g6g5 f4e3 c7c5 d4c5 b8c6 d1c2,53
2q5/4b1pk/p3b1np/2p5/2P2r2/1P1Q2NP/P3RPP1/4R1K1 b - -,c8d7 d3d7 e6d7 e2e7 g6e7 e1e7 f4d4 g1f1 a6a5 f1e2,475
1r1q1rk1/1p1bpp2/3p1npb/p3P2p/P2B3P/1BN2P2/1PP1Q1P1/R3K2R b KQ -,f8e8 e5f6 b7b5 c3d5 e7e6 d5e7 e8e7 f6e7 d8e7 d4f2,342
6k1/2q2ppp/1p2p3/8/3B1bn1/2PB1P2/P1P2P2/R3RK2 b - -,g4h2 f1g2 c7d8 d3e4 f7f5 e4c6 d8g5 g2h1 h2f1 a1d1,-311
r5k1/1p3r2/p2p2n1/P2Pp2q/N3Ppb1/8/1P1B1KP1/R1R1Q3 b - -,f4f3 f2e3 f3g2 e3d3 f7f1 e1f1 g2f1q c1f1 g4e2 d3c2,-650
r1b1k1nr/1pp3pp/p2b1p2/2p5/4P3/5N2/PPPN1PPP/R1BR2K1 b kq -,c8e6 e4e5 f6e5 d1e1 e8c8 f3e5 g8f6 e5c4 e6f5 c4d6,-33
r2q1rk1/3nppb1/bn1p2p1/2p3Pp/3PP3/RPN1BP2/3Q1NBP/1R4K1 b - -,c5d4 e3d4 g7d4 d2d4 d8b8 h2h4 f8c8 f3f4 a6b7 a3a8,-50
2bB2k1/5ppp/p3p1n1/1pp1P3/4BPP1/2P1P3/PP5P/6K1 b - -,c5c4 g1f2 g6f8 d8e7 f8d7 f2f3 h7h6 e7d6 d7b6 e4c6,297
r3k2r/pp1q1ppp/2n5/2b5/4BP2/4P1P1/PP1PN2P/R1B2QK1 b kq -,c5b6 d2d4 e8h8 f1f3 f8e8 c1d2 c6d4 e3d4 b6d4 d2e3,76
3rr1k1/1p3pb1/p3qnp1/3p4/1P1B1PPp/3PP2P/6BK/R2Q1R2 b - -,e6e7 d4c5 e7d7 d1b3 f6h7 a1e1 d7c6 e3e4 d5e4 d3e4,28
r4k1r/1bp2p2/1p3qpp/p2p4/P2P4/1PP2N2/1K2QPPP/3RR3 b - -,f8g7 e2e7 f6f4 f3e5 a8c8 e5d3 f4f5 g2g4 f5f6 b3b4,36
3r1rk1/pp3ppp/2p2n2/4b3/4P3/4B2P/PPP1N1P1/3R1RK1 b - -,f6e4 g2g4 d8e8 b2b3 e5d6 a2a4 a7a6 f1f3 e8d8 g1g2,-133
1r1r2k1/2qnbppp/b3p3/1p1P4/1Pp2P2/2N1PN2/5PBP/1QRR2K1 b - -,e7f6 d5d6 c7c8 e3e4 f6c3 c1c3 a6b7 e4e5 f7f5 f3d4,50
6k1/1p4p1/2p1pR1p/p3N3/6Q1/4P2P/6PK/1q1r4 b - -,,0
r1bqkb1r/pp2pppp/2n2n2/2Pp4/5P2/P3P3/1PP3PP/RNBQKBNR b KQkq -,c8g4 f1e2 g4e2 d1e2 d8a5 b1d2 a5c5 e2d3 c5b6 g1f3,-39
rnbqk2r/ppppnpb1/4p1pp/8/2PPPB2/5N2/PP1Q1PPP/RN2KB1R b KQkq -,d7d5 e4d5 e6d5 b1c3 b8c6 c3b5 e8h8 f4c7 d8d7 c7e5,29
rnbqk2r/ppp2ppp/4p3/8/2BPn3/2P2N2/P2B1PPP/R2QK2R b KQkq -,e8h8 e1h1 e4d2 d1d2 b7b6 d4d5 e6d5 d2d5 d8d5 c4d5,-85
r1bq1rk1/ppppppbp/5np1/8/1n1P4/1P2PN2/PBP1BPPP/RN1QK2R b KQ -,d7d6 a2a3 b4c6 d4d5 c6e5 f3e5 d6e5 c2c4 e5e4 d1c2,35
rnbqk2r/ppp2ppp/3p1n2/2b1P3/3p4/3B1N2/PPP2PPP/RNBQ1RK1 b kq -,d6e5 f3e5 e8h8 f1e1 f8e8 c1f4 c8e6 b1d2 e6d5 d2b3,-75
rn1qkb1r/1pp1pppp/p7/3p1b2/3Pn2N/2PBP3/PP3PPP/RNBQK2R b KQkq -,f5d7 h4f3 d7f5 d1c2 e7e6 c3c4 c7c5 c4d5 d8d5 e1h1,24
r6r/1bp1Qpk1/1p3qpp/p2p4/P2P4/1PP2N2/1K3PPP/3RR3 b - -,f6f4 f3e5 a8c8 e5d3 f4f5 e7e5 f5e5 e1e5 h8e8 d1e1,26
r1b1k2r/3pqppp/2p2n2/4p3/p3P3/1PN1R1P1/P1P2PBP/R2Q2K1 b kq -,a8b8 c3a4 h7h5 c2c4 h5h4 d1d2 g7g6 e3d3 h4h3 g2f3,151
r3kbnr/pppq1ppp/2n5/3p4/6b1/1P3N2/PBPPBPPP/RN1Q1RK1 b kq -,e8a8 d2d4 h7h5 f1e1 g4f3 e2f3 g8f6 d1d2 c8b8 a2a3,-49
1rbk3r/p1p1b1pp/5n2/1B6/3P4/2NP4/PP1K1P2/R1B5 b - -,h7h5 d2c2 h5h4 c1f4 h4h3 a1h1 b8b6 b5c4 e7d6 f4g5,-581
8/6R1/2Nk1p2/3P4/8/1PK4P/5rP1/8 b - -,f2f1 c6b4 f1d1 c3c4 d1c1 c4d4 c1a1 b4d3 a1a5 d4c4,675
r3r1k1/3nppbp/1q1p1np1/2pP4/P3P3/2N2NP1/1P2QPKP/R1B1R3 b - -,b6b7 a1a2 e8b8 c3b5 f6e8 b2b3 e8c7 b5c7 b7c7 e2c2,101
8/8/ppp2kp1/8/2PK1PP1/P7/8/8 b - -,,0
rnbqk2r/ppp2ppp/5n2/2b1N3/3p4/3B4/PPP2PPP/RNBQ1RK1 b kq -,e8h8 c1f4 b8d7 e5f3 f6h5 f4c1 h7h6 f1e1 f8e8 e1e8,-76
8/3q1p1p/2r3p1/8/Q5P1/7P/k4P2/2R3K1 b - -,c8e6 c1g5 b8d7 e5f3 h7h6 g5h4 g7g5 h4g3 f6h5 b1d2,Mate
