r2qrb1k/pp1n3p/2p3QB/8/2BP2p1/2P5/PP2NP2/2K4R b - -,f8h6 g6h6 e8e7 e2f4 d7f8 h1h5 e7g7 h5f5 b7b5 c4b3,Mate
rn2k1nr/1b3ppp/pNp5/6q1/8/7P/PP1PNPPb/R1BQ1K2 b kq -,c6c5 f2f3 g8e7 d1a4 b7c6 a4a3 a8a7 d2d3 g5f6 c1e3,-577
2b2r2/6k1/r1q1p2p/pp2Rnp1/3N2Q1/1BP5/PP3PPP/3R2K1 b - -,c6c7 e5b5 a5a4 d4f5 e6f5 g4d4 g7h7 b3a4 a6e6 d4c5,383
4rk2/Rb2rp1p/3q4/1ppP4/2p2Q1P/6P1/1P3PB1/3R2K1 b - -,d6f4 g3f4 b7c8 a7e7 f8e7 d5d6 e7d8 d1a1 e8g8 g1h2,-14
r3n1k1/p1p1Nrpp/3p1p2/3b4/8/8/PPP2PPP/RNB1R1K1 b - -,g8f8 e7d5 f6f5 b1c3 e8f6 c1f4 f6d5 c3d5 a8d8 f4d2,1002
1r2r1k1/p4pp1/b3p2p/q2pP3/P2B4/2P5/2B2PPP/2RQR1K1 b - -,a5c7 e1e3 b8b2 e3g3 c7e7 h2h3 e8b8 g1h2 a6c4 d1d2,496
5rk1/pp4pp/4p3/1N1pN3/3P1n2/8/P1r3QP/R4R1K b - -,c2c5 f1f4 f8f4 d4c5 f4f5 g2b2 h7h5 b5a7 f5g5 b2b7,1334
r2qk1nr/pp1bbppp/4p3/3pP2P/6P1/2NP1NQ1/PP3P2/R1B1K2R b KQkq -,d8b6 e1h1 a8c8 c3e2 h7h6 a2a4 e7c5 a4a5 b6a6 f3d4,70
8/p7/5p2/1PpBb3/2P3P1/1K1k1P2/8/8 b - -,,0
r6r/1pR1Rpkp/p5p1/3p4/8/1P6/1P3PPP/6K1 b - -,h8f8 c7b7 a8e8 e7e8 f8e8 g1f1 e8c8 b7a7 c8c6 f1e1,-19
7k/8/6p1/4R3/6Pp/7P/2r2PK1/8 b - -,h8g7 g4g5 c2c1 e5e7 g7g8 e7e4 c1c5 e4h4 c5g5 h4g4,20
1r4k1/6p1/5p1p/3Rp3/1p2P1Pb/1P1N3P/1P1K1B2/5b2 b - -,f1d3 f2h4 d3e4 d5d6 e4g2 d6d3 g2f1 d3f3 b8d8 d2e1,-302
r1b2rk1/1p3ppp/pp1Bqn2/8/1P1QP3/2P2BP1/P4P1P/R4RK1 b - -,f6d7 d6f8 d7f8 e4e5 a6a5 h2h4 b6b5 f1d1 a5b4 d4b4,499
r2q1r2/pb3kpQ/1p2p2p/n1p1P3/8/P1P5/2B2PPP/R1B1R1K1 b - -,d8e8 c1h6 f7e7 a1d1 b7d5 d1d5 e6d5 h6g5 e7d7 c2a4,712
r4rk1/1p3ppp/p3p3/2N5/P2n4/7R/1P3PPP/3R1K2 b - -,,0
r2qk2r/pp3ppp/5n2/3Pn3/1bP2p2/2N2B2/PP4PP/R1BQK2R b KQkq -,e8h8 e1h1 g7g5 d1b3 d8a5 c1d2 a8c8 g1h1 e5c4 c3e4,-102
r1br2k1/4p1bp/p3p1pn/1pp3N1/5B2/2PB3P/PP3PP1/RN2R1K1 b - -,,0
rn2k1nr/1b3ppp/pN6/2p3q1/3P4/7P/PP2NPPb/R1BQ1K2 b kq -,g5g2 f1e1 g8f6 c1e3 e8h8 b6a8 b7a8 d4d5 g2h1 e1d2,-739
8/6k1/6p1/4R1P1/7p/7P/2r2PK1/8 b - -,c2c3 e5e7 g7g8 e7e4 c3c5 e4h4 c5g5 h4g4 g5c5 g4g6,17
8/8/2K5/2B5/kR6/2r5/8/8 b - -,a4a3 c6d5 c3b3 b4h4 a3b2 c5b4 b3f3 d5c4 f3f2 b4c3,6
r4r2/1R2Rpkp/p5p1/3p4/8/1P6/1P3PPP/6K1 b - -,a8e8 e7e8 f8e8 g1f1 e8c8 b7b6 c8c1 f1e2 c1c2 e2e1,-11
r1bqr1k1/1p1p1ppp/p5n1/2p2Pb1/2P3Q1/2N3B1/PPP3PP/1K1R2NR b - -,g5f6 f5g6 h7g6 g4f3 f6c3 f3c3 b7b5 g1f3 c8b7 h1e1,375
1r4k1/6p1/5p1p/3Rp3/1p2P1PB/1P1b3P/1P1K4/8 b - -,d3e4 d5d7 e4c6 d7d6 c6g2 d6d3 g2f1 d3f3 b8d8 d2e1,-307
r1b1r1k1/1p3ppp/pp1Bqn2/4P3/1P1Q4/2P2BP1/P4P1P/R4RK1 b - -,f6d7 f3d5 e6h3 f2f4 d7f8 d4b6 h7h5 b6f2 c8d7 d5b7,417
5rk1/5ppp/4bn2/1p2q3/1Pp5/Q1P2NP1/5P1P/R2R2K1 b - -,e5e4 f3g5 e4f5 g5e6 f7e6 a3c1 f6d5 c1d2 h7h5 d2d4,136
rn3rk1/5ppp/4p3/q1P5/b2Pp3/8/3N1PPP/R1Q2RK1 b - -,b8c6 d2e4 a5b4 c1e3 b4d4 e4c3 d4e3 f2e3 a4c2 f1c1,-436
1qr2rk1/2b2ppp/bp1ppn2/1N2n3/2PNP3/4BP2/P2Q2PP/2RR1B1K b - -,c7d8 d4c2 f6e8 c2b4 a6b7 d2d4 e5c6 d4c3 c6a5 c3e1,90
r2q1rk1/ppbn2p1/2p4p/2PpNb2/1P1P1B2/2Q5/P5PP/RN2R1K1 b - -,f5b1 e5c6 b7c6 f4c7 d8c7 a1b1 d7f6 a2a4 a7a6 e1f1,-353
8/8/4ppk1/5p2/1nNP1P1p/4P3/5KPP/8 b - -,b4d5 f2e2 g6f7 c4d2 f7g6 d2f1 d5c3 e2d2 c3d5 d2d3,108
r1bq1rk1/pp1pbppp/2n2n2/2p1p3/P1P1P3/3P1NPB/1P3P1P/RNBQK2R b KQ -,f6e8 b1c3 d7d6 h3c8 d8c8 e1h1 f7f5 c3d5 c8d7 c1d2,-34
r1bqrnk1/1p1p1ppp/p7/2p2Pb1/2P3Q1/2N2NB1/PPP3PP/1K1R3R b - -,b7b5 g4g5 d8g5 f3g5 d7d5 c3d5 c8f5 h1e1 f7f6 g5f3,513
q2r2k1/p4pp1/4n2p/1N6/1ppP1b2/2P2P1P/P7/R2QR1K1 b - -,a8d5 e1e6 d5e6 d1f1 b4c3 f1g2 e6d5 a1e1 c3c2 g2c2,-520
r1b2k1r/pppp2p1/2nn1q1p/8/3p4/1QP2N2/PP3PPP/R1B1R1K1 b - -,d4d3 c3c4 b7b6 c1d2 c8a6 a1c1 f6f7 d2b4 c6b4 b3b4,-327
r1b3nr/ppQ2kpp/3p4/4q3/4P3/B7/P4PPP/R4RK1 b - -,e5e7 a1c1 g8f6 c7e7 f7e7 c1c7 c8d7 f1d1 h8c8 a3d6,-147
3q1rk1/4bppp/prnpb3/2p5/2B1P3/1P1Q1N2/PB3PPP/R4RK1 b - -,a6a5 f3d2 c6b4 d3g3 e7f6 b2f6 d8f6 c4e6 f6e6 d2c4,24
r1b1k1nr/ppppqppp/8/2b5/2BpP3/2P2P2/PP4PP/RNBQK2R b KQkq -,d4c3 b1c3 c7c6 d1e2 b7b5 c4d3 d7d6 c1e3 c5e3 e2e3,-85
r3nk2/p1p2rpp/3p1p2/3N4/8/8/PPP2PPP/RNB1R1K1 b - -,c7c6 d5b4 c6c5 b4d3 f7e7 e1d1 g7g5 c1d2 e8g7 d2c3,735
4Rr2/1R3pkp/p5p1/3p4/8/1P6/1P3PPP/6K1 b - -,h7h5 e8f8 g7f8 b7d7 g6g5 d7d5 f8e7 d5d1 e7e6 b3b4,688
r1bqkb1r/pppn1p2/3p2p1/5p1p/2PP3P/4P1P1/PP3PB1/RN1QK1NR b KQkq -,a7a5 d1b3 f8h6 b1c3 e8h8 g1h3 f8e8 e1h1 d7f6 f1d1,24
8/8/5K1k/p4Br1/5R2/1b6/8/8 b - -,,0
1r4k1/3R2p1/5p1p/4p3/1p2b1PB/1P5P/1P1K4/8 b - -,e4c6 d7d6 c6g2 d6d3 g2f1 d3f3 b8d8 d2e1 f1d3 h4g3,-309
r1bqk2r/pp1nppb1/3p1np1/2pP3p/4PB1P/2N5/PPPQBPP1/R3K1NR b KQkq -,d8b6 d2c1 d7e5 a2a4 b6b4 a4a5 c8d7 f2f3 e8h8 f4d2,19
rnb2br1/pp2k1pB/2p5/8/5P2/2N5/PP1PPP1P/R1BQK1NR b KQ -,g8h8 h7b1 e7d7 g1f3 d7c7 f4f5 c8d7 e1h1 f8b4 d1b3,1934
2r1bk2/pp1q2p1/8/n2pQ3/3P4/2P1P3/P4PPP/R4RK1 b - -,e8f7 f2f3 b7b5 h2h4 f8g8 h4h5 a5c4 e5g5 c8c6 a1c1,41
8/8/4ppk1/3n1p2/3P1P1p/4P3/3N1KPP/8 b - -,d5c3 d2f3 g6h5 f3e1 h5g6 f2f1 g6h5 e1d3 c3d5 f1e2,116
r1b1r1k1/1p1n1ppp/pp1Bq3/4P3/1P1Q4/2P2BP1/P4P1P/R3R1K1 b - -,a6a5 f3d5 e6g6 a2a4 a5b4 c3b4 h7h6 d5g2 h6h5 h2h4,395
2b5/6k1/r1q1pr1p/ppR3p1/3Q4/1BP5/PP3PPP/3R2K1 b - -,c6b6 h2h4 g5h4 c5c8 b6d4 d1d4 a6a7 b3c2 a5a4 d4g4,559
r6r/pRbnk1pp/2p1pp2/2P3B1/3P4/6P1/P4P1P/3R2K1 b - -,f6g5 b7c7 h8c8 c7b7 a8b8 d1b1 e7d8 b7b3 b8b3 b1b3,-436
1r3rk1/1N3ppp/p3p3/5n2/P7/1R6/1P3PPP/3R1K2 b - -,f8c8 b3c3 c8c3 b2c3 g8f8 b7c5 f8e7 d1d7 e7e8 d7a7,17
r4rk1/1N3ppp/p3p3/5n2/P7/7R/1P3PPP/3R1K2 b - -,,0
r4rk1/1pp1qpp1/1pnpbn1p/4p3/2B1P2B/P2P1P2/1PPQN1PP/R3K2R b KQ -,f8c8 c4e6 f7e6 a1d1 e7f7 e1h1 f6h5 g1h1 c8f8 c2c3,25
rnbqkb1r/ppp2ppp/4p3/3p1n2/8/2N1PQ2/PPPP1PPP/R1B1KBNR b KQkq -,c7c5 b2b3 b8c6 c1b2 a7a6 g2g3 d5d4 c3e4 f8e7 e1a1,-96
r1bqrnk1/1p1p1ppp/p4b2/2p2P2/2P1N1Q1/5NB1/PPP3PP/1K1R3R b - -,f6b2 b1b2 d7d5 d1d5 f8d7 h1e1 d8b6 b2c1 b6a5 f5f6,425
r1q1kb1r/pppb1pp1/3p1nn1/3Pp2p/4P2P/2N1BPPN/PPPQ4/R3KB1R b KQkq -,c8d8 h3g5 f8e7 f1e2 c7c6 e1a1 d8a5 d5c6 b7c6 e2c4,185
rnb1k2r/pp2ppbp/5p2/q7/3N4/2N3P1/PP2PP1P/R2QKB1R b KQkq -,b8c6 d4c6 b7c6 d1a4 a5a4 c3a4 e8h8 a1c1 f8d8 f1g2,23
rnb1r3/pp3BkQ/4p1p1/3pn1N1/3p4/2N5/PPP2PP1/R3K2R b KQ -,b8c6 d4c6 b7c6 d1a4 a5a4 c3a4 e8h8 a1c1 f8d8 f1g2,Mate
1r4k1/6p1/5p1p/4p3/1p4PB/1P1R3P/1P1K2b1/8 b - -,g2f1 d3e3 b8d8 d2e1 f1d3 h4f2 d8d5 e1d2 d3g6 d2e1,-298
rnb1kb1r/pp1ppppp/1q3n2/8/3B4/1PN5/P1P1PPPP/R2QKBNR b KQkq -,b6a5 g1f3 b8c6 a2a3 c6d4 d1d4 e7e6 b3b4 a5b6 e2e4,-39
8/p7/5p2/1PpB4/K1P2bP1/3k1P2/8/8 b - -,d3c3 a4a5 f4c7 a5a6 c7b6 f3f4 c3d4 a6b7 b6d8 b7a7,919
2k2r1r/1p1qppbp/p1p3p1/4Pb2/P1BPp3/1QP1P3/1P4PP/R1B2RK1 b - -,f5g4 b3a2 g4e6 b2b4 e6c4 a2c4 f7f6 e5e6 d7d5 c4e2,88
8/8/2K5/2B5/2R5/k1r5/8/8 b - -,a3b3 c4b4 b3c2 c6d5 c3f3 c5d4 c2d3 b4b3 d3e2 b3b2,Mate
r1bq1rk1/5pbp/4pnp1/3p4/3B4/1BN2P2/PPPQ2PP/2KR3R b - -,h7h5 a2a3 c8a6 h1e1 d8b8 d2g5 f6h7 g5g3 f8c8 c1b1,132
r1b1r1k1/1p1n1ppp/p2Bq3/1p2P3/PP1Q4/2P2BP1/5P1P/R3R1K1 b - -,d7f8 a4b5 e6g6 h2h4 f8e6 d4e4 g6e4 f3e4 g7g5 h4g5,500
6k1/7p/pQ6/2p1K3/1q6/8/7P/8 b - -,d7f8 a4b5 e6g6 h2h4 f8e6 d4e4 g6e4 f3e4 g7g5 h4g5,Mate
4R3/2r3p1/6P1/1k6/5K2/8/8/8 b - -,c7a7 f4f5 a7a1 e8e7 a1f1 f5e5 b5c5 e7c7 c5b6 c7g7,496
8/6Q1/8/8/1k2K3/8/8/3B4 b - -,c7c1 e8b8 b5a6 b8g8 c1c7 f4e5 a6b6 e5e6 c7c1 e6f7,Mate
4Q2k/p6n/1p6/3p4/2pP4/2P5/PP5P/6K1 b - -,h8g7 e8d7 g7f6 d7h7 a7a5 g1g2 f6g5 g2f3 g5f6 h7h6,Mate
r2qr1k1/pp2bppp/2pp1n2/2n5/PPB1P1b1/2N3N1/2PQ1PPP/R1B1R1K1 b - -,g4e6 c4e2 c5d7 a4a5 d6d5 e4d5 c6d5 c3b5 d7e5 e1d1,24
r2qk2r/ppp1nppp/2n1p3/3p1b2/1bPP1B2/2N1PN2/PP2BPPP/R2QK2R b KQkq -,,0
r1bqrnk1/2Bp1ppp/p4b2/1pp2P2/2P1N1Q1/5N2/PPP3PP/1K1R3R b - -,d7d5 c7d8 e8e4 g4g3 f6d8 g3d6 c8b7 c4d5 d8f6 h1e1,467
rnb1kb1r/pp1ppppp/3q1n2/1N6/3B4/1P6/P1P1PPPP/R2QKBNR b KQkq -,d6b4 b5c3 b8c6 d4f6 g7f6 d1d2 f6f5 e2e3 e7e6 a2a3,-68
r7/1p4Q1/p7/2pP3k/2P5/3KP1b1/PP4r1/8 b - -,h5h4 g7h7 h4g4 h7d7 g4h4 d5d6 g3e1 d7b7 g2d2 d3c3,110
1rb2r1k/1p2q2p/pN1p1pp1/P1pPp1n1/4PbP1/3B2BP/1PP1QP2/R3K2R b KQ -,f4g3 f2g3 f6f5 h3h4 g5e4 d3e4 f5e4 e2e4 e7f6 e1a1,53
r1bq1rk1/ppp2pp1/2np1n1p/4p3/2P3P1/2NPPN1P/PP1Q1P2/R3KB1R b KQ -,f8e8 e1a1 d6d5 h1g1 d5d4 e3d4 e5d4 c3e2 f6h7 f1g2,46
1r4k1/6p1/5p1p/4p3/1p4PB/1P3R1P/1P1K4/5b2 b - -,b8d8 d2e1 f1d3 h4f2 d8d5 f2b6 d3c2 f3e3 g8h7 e3e2,-312
r1b1kb1r/pp3p1p/n1p2N2/4q3/3Q4/8/PPPBBPPP/R3K2R b KQkq -,e5f6 d4f6 a6c5 f6h8 c8d7 h8h7 e8a8 e1a1 f8e7 d2e3,Mate
r1bqkb1r/ppp2p2/3p2p1/5p1p/2PP2nP/2N1P1PN/PP3PB1/R2QK2R b KQkq -,f8h6 b2b4 c8d7 d1b3 c7c6 a2a4 e8h8 c3e2 f8e8 e1h1,66
8/8/2K5/2B5/8/1kR5/8/8 b - -,b3c3 c6d5 c3d3 c5d4 d3d2 d5e4 d2c2 d4c5 c2b3 e4d4,Mate
3q1rk1/4bppp/pr1pb3/2p5/1nB1P3/1P3N2/PB2QPPP/R4RK1 b - -,d8d7 f3d2 f8e8 f1d1 e7f8 b2c3 h7h6 h2h3 d6d5 c3b4,32
8/4kpp1/pQ6/2p5/2P3q1/P3K1P1/5P2/8 b - -,g4c4 b6b2 c4e6 e3d3 g7g6 b2h8 e7d7 h8a8 e6c6 a8a7,-188
r1b1r1k1/1p1n1ppp/p2Bq3/4P3/RP1Q4/2P2BP1/5P1P/4R1K1 b - -,e6g6 f3e4 g6h6 b4b5 d7f8 c3c4 f8e6 d4e3 h6e3 e1e3,385
3rr1k1/pqb4p/1p2n1p1/8/2N3P1/P3Pp1P/1Bb1RP2/R5KQ b - -,c2d3 c4d6 d8d6 e2d2 b7e4 a1d1 d6d7 d1c1 e6c5 a3a4,-651
8/p1b5/5p2/1PpB4/2P3P1/1K1k1P2/8/8 b - -,,0
8/4R1k1/6p1/6P1/7p/2r4P/5PK1/8 b - -,g7g8 e7e4 c3c5 e4h4 c5g5 h4g4 g5c5 g4g6 g8h7 g6a6,17
6k1/7p/pq6/2pK4/8/8/7P/8 b - -,g7g8 e7e4 c3c5 e4h4 c5g5 h4g4 g5c5 g4g6 g8h7 g6a6,Mate
r1bk3r/ppp2pb1/5N1p/4n1p1/2P1P2B/8/PP4PP/R3KBNR b KQ -,g7f6 e1a1 d8e7 h4g3 c8e6 b2b3 h8d8 d1d8 a8d8 g1f3,-67
5rk1/5ppp/8/1p2n2q/1PpN2bP/2P3P1/3R1P2/R1Q3K1 b - -,h7h6 c1f1 f8d8 a1e1 d8d4 e1e5 d4d2 e5h5 g4h5 f2f3,102
8/8/2K5/8/3B4/2R5/1k6/8 b - -,h7h6 c1f1 f8d8 a1e1 d8d4 e1e5 d4d2 e5h5 g4h5 f2f3,Mate
rn1qkb1r/pp1b1ppp/3ppn2/8/3PP3/5N2/PPB2PPP/RNBQK2R b KQkq -,f8e7 b1c3 b8c6 e1h1 a8c8 f1e1 e6e5 h2h3 e8h8 a2a3,87
r1bq1rk1/1ppnbppp/4pn2/p2p4/2PP1B2/5NP1/PPQ1PPBP/RN3RK1 b - -,d5c4 c2c4 f6d5 c4c1 c7c5 d4c5 d7c5 b1c3 d5f4 c1f4,20
3r2k1/6p1/5p1p/4p3/1p4PB/1P3R1P/1P6/4Kb2 b - -,f1d3 h4f2 d8d5 f3g3 g8f7 g3g1 g7g5 g1g3 f7g6 f2b6,-309
5R2/2r3p1/6P1/2k5/5K2/8/8/8 b - -,,0
5k2/7R/6p1/6P1/7p/2r4P/5PK1/8 b - -,c3c4 g2f3 c4a4 h7d7 f8g8 d7d6 a4a3 f3g4 a3a4 f2f4,253
2rqr1k1/1p2ppbp/p2p1np1/3P2B1/2PN4/1P6/P4PPP/2RQR1K1 b - -,d8d7 h2h3 h7h6 g5e3 b7b5 d1d2 b5c4 b3c4 f6e4 d2c2,71
3nrrk1/p2q1pp1/1b3n1p/1ppPp3/6b1/2PPBNN1/PP1Q1PPP/R2BR1K1 b - -,f6d5 e3h6 f7f6 h6e3 d5e3 f2e3 f6f5 a2a4 d8f7 g1h1,21
3Q4/8/2k2K2/6p1/4q3/8/8/8 b - -,,0
2r2rk1/1p1b2pp/1q2p3/pBbpPp1P/P7/1QR3B1/1P3PP1/5RK1 b - -,d7b5 a4b5 c5b4 c3c2 c8c2 b3c2 b6b5 h5h6 b5c5 c2e2,-252
2q1r1k1/4ppbp/p2p2p1/1pnP4/2r2P2/P1P2BP1/1P4QP/3RR1BK b - -,c5d7 f3e2 c4c7 h2h4 d7c5 e1f1 c8f5 d1d2 e8b8 g3g4,32
rnb1r1k1/1p3ppp/p2Bq3/1P2P3/R2Q4/2P2BP1/5P1P/4R1K1 b - -,h7h6 c3c4 b8d7 c4c5 d7f8 d4d1 f8g6 f3g4 f7f5 g4f3,458
2kr1r2/1ppbqp2/p1np2nb/7p/1PNPP1pP/2P3B1/P1B1N1P1/R2QK2R b KQ -,b7b5 c4d6 c7d6 a2a4 f7f5 a4b5 a6b5 d1d3 c8c7 d4d5,-160
8/p7/5p2/1Pp1b3/2P1B1P1/1K1k1P2/8/8 b - -,,0
r2q1rk1/ppp1bppp/1n2p3/nN3b2/3P1B2/1B3N2/PPP2PPP/R2QR1K1 b - -,a5b3 a2b3 b6d5 f4g3 c7c6 b5a3 b7b5 d1e2 d8b6 c2c3,-22
2r1bk2/pp1q2p1/8/3p4/2nP1Q2/2P1P3/P4PPP/R4RK1 b - -,f8e7 f1e1 e8f7 f4h4 e7f8 h4h8 f7g8 e3e4 c8c6 h8h4,126
r3kbnr/1ppQ2pp/p3bp2/2p5/4PB2/8/PPP1NPPP/RN3RK1 b kq -,e8d7 f1d1 d7c6 b1c3 a8e8 f4g3 g7g5 f2f3 h7h5 h2h4,17
3nrrk1/p2q1pp1/1b5p/1ppnN3/6b1/2PPB1N1/PP1Q1PPP/R2BR1K1 b - -,e8e5 d1c2 d5e3 e1e3 e5e3 f2e3 g4e6 d3d4 d8c6 a2a4,-338
r1bbk2r/5ppp/p3pn2/8/N1Pp4/8/PP2BPPP/R1B1R1K1 b kq -,e8h8 c1f4 c8d7 a4c5 d8e7 c5b3 d4d3 e2d3 a6a5 a2a4,127
5rk1/5ppp/8/1p2n2q/1PpN2bP/2P3P1/5P2/R1Q2RK1 b - -,f7f6 c1f4 h5g6 g1g2 g4d7 f2f3 g6f7 g2g1 d7h3 f1d1,197
8/Q1k5/7r/3K4/8/8/8/8 b - -,c7c8 a7e7 h6h5 d5c4 h5a5 e7e6 c8b7 c4b4 a5a6 e6d7,873
r1b2rk1/pp1nppbp/2p2np1/q7/P1NP1B2/2N5/1PP1BPPP/R2Q1RK1 b - -,f6d5 c4a5 d5f4 g1h1 c6c5 d4d5 f4e2 d1e2 d7b6 h2h3,539
q2r2k1/p4pp1/4n2p/8/2NP1b2/2p2P1P/P5K1/R2QR3 b - -,a8d5 e1e6 f7e6 d1e2 d5g5 g2f1 g5f5 c4e3 f5h3 e2g2,-590
r4rk1/1pp2pp1/1pnpqn1p/4p3/2P1P2B/PP3P2/2PQN1PP/R3K2R b KQ -,f6h7 a3a4 f7f5 e4f5 e6f5 e1a1 f5h5 h4g3 f8f7 c1b2,23
r6r/pp2kpq1/2pb1np1/3P1pN1/3P1P2/4BR2/PP4PP/4QRK1 b - -,f6d5 e3d2 e7d7 f3b3 d7c7 e1c1 g7d4 g1h1 h8f8 g5f3,-193
rq2nrk1/4bppp/p1bp4/3Np3/1P1RP3/1B2BP1P/1PP1Q1P1/2K4R b - -,e7d8 d4d1 a6a5 c2c3 e8f6 c1c2 b8b7 b4a5 d8a5 d5f6,98
r3k2r/1b1pbpp1/p1n1p1Qp/1p6/4PP2/P1N1B3/1PP1B1PP/R4RK1 b kq -,e8h8 g6g3 b5b4 c3a4 b4a3 b2a3 c6a7 a4b6 a8d8 e2d3,715
r1bqk2r/1p1nppb1/p2p1np1/2pP3p/4PB1P/2N2P2/PPPQB1P1/R3K1NR b KQkq -,b7b5 g1h3 b5b4 c3d1 a6a5 e1h1 a5a4 a2a3 d8a5 h3f2,6
1r2b1k1/5pp1/1qpr1b1p/p3P3/3PB3/P3Q1P1/1P1R3P/3RB1K1 b - -,d6e6 e5f6 e6f6 e3d3 b6d8 e1f2 e8d7 d1e1 a5a4 d3c2,417
r1bq1rk1/ppp2pp1/2n2n1p/3pp3/2P3P1/2NPPN1P/PP1Q1P2/2KR1B1R b - -,d5c4 d3c4 c8e6 a2a3 d8e7 d2c2 a8d8 f1e2 g7g6 f3d2,42
rnb1r1k1/1p3ppp/3Bq3/pP2P3/R1PQ4/5BP1/5P1P/4R1K1 b - -,e6f5 f3e4 f5g4 c4c5 h7h6 h2h4 h6h5 d4a1 b8d7 e4b7,528
r3kb1r/pp1bpppp/1q3n2/n2p4/3P1B2/2P2N2/PPQN1PPP/R3KB1R b KQkq -,g7g6 f1d3 f6h5 f4e3 f8g7 e1h1 d7b5 d3b5 b6b5 b2b4,44
5rk1/5ppp/8/1p2n2q/1PpN3P/2P3Pb/5P2/R2Q1RK1 b - -,h3g4 f2f3 g4h3 f1e1 h3d7 e1e3 h5g6 g1h2 f8e8 d1e2,251
2rqr1k1/1p2ppb1/p2p1npp/3P4/2PN4/1P2B3/P4PPP/2RQR1K1 b - -,d8d7 h2h3 e7e6 d5e6 f7e6 d1d3 d7f7 d4f3 e8d8 a2a4,60
r2q1rk1/p4ppp/2pbbp2/1p1n4/3P2P1/2PBBP2/PP1Q3P/1K1R2NR b - -,d8a5 c3c4 d5b4 a2a3 b5c4 d3c2 a5b5 a3b4 d6b4 d2f2,-325
r2qk2r/pbpn1ppp/1p1bpn2/3p4/2PP4/P1NBPN2/1PQ2PPP/R1B1K2R b KQkq -,d5c4 d3c4 e8h8 e1h1 c7c5 d4c5 d7c5 c3b5 f6g4 b5d6,-58
r2q1rk1/ppB1bppp/1n2p3/1N3b2/3P4/1n3N2/PPP2PPP/R2QR1K1 b - -,d8e8 a2b3 e8b5 c7f4 f5g4 h2h3 g4f3 d1f3 b5d5 f3g3,-315
rnbq1rk1/pp1p1ppp/4pn2/2p5/2PPP3/2P3P1/P4PBP/R1BQK1NR b KQ -,f6e8 g1f3 d8a5 e1h1 a5c3 c1d2 c3c4 f1e1 c4a6 d4c5,100
r1b1kb1r/pp3p1p/n1p2Q2/8/8/8/PPPBBPPP/R3K2R b KQkq -,h7h5 f6h8 c8e6 d2h6 e8a8 h6f8 h5h4 a1d1 d8e8 e1h1,986
r3kb1r/pp3ppp/2p3q1/4P3/2PQ2b1/1P6/1P3PPP/RNB2RK1 b kq -,g4h3 g2g3 a8d8 d4f4 h3f1 g1f1 f8c5 b1c3 e8h8 f1g2,-247
8/2R3p1/p2r1kpp/2p5/8/1P5P/P1P2PP1/6K1 b - -,f6e6 c7c5 g6g5 g1h2 e6d7 h2g3 d6d1 g3f3 d1c1 b3b4,425
2Q5/3p4/2k5/4p3/8/4P3/PPPP1PPP/RNB1KBNR b KQ -,g6g5 c7c5 f6e6 g1h2 d6d5 c5d5 e6d5 c2c3 d5e4 h2g3,Mate
2k2r1r/1p2ppbp/p1p3p1/3qP3/PQ1Pp3/2P1P3/1P4PP/R1B2RK1 b - -,c6c5 b4b6 f7f6 e5e6 c8b8 b2b4 c5b4 b6b4 f8c8 a1b1,47
r1b1r3/pp2kp2/1n5B/3p1B2/q1pP1P2/2P1P1RP/4Q1P1/5RK1 b - -,c8f5 e2h5 f5d3 g3g7 e7d6 h5f7 a4d7 f7f6 d7e6 f6h4,-95
r1bq1rk1/ppp2pp1/2n2n1p/4p3/2P3P1/2N1PN1P/PP1Q1P2/2KR1B1R b - -,d8d2 d1d2 c8e6 b2b3 f6d7 f3e1 c6b4 f1g2 d7c5 c3e4,49
1r6/8/5p2/1P4pk/4K3/8/7p/1R6 b - -,b8b5 b1h1 b5b2 e4d4 f6f5 d4c3 b2e2 c3d4 h5g4 d4c3,-913
r1b1rnk1/2Bpqppp/p4N2/1pp2P2/2P3Q1/5N2/PPP3PP/1K1R3R b - -,g8h8 f6e8 e7e8 h1e1 f8e6 f5e6 d7e6 g4e4 c8b7 e4b7,956
r7/1p6/p5Q1/2pP4/2P3k1/3KP1b1/PP4r1/8 b - -,,0
2r2r2/4pp1k/p2p2P1/qp6/3Q3P/1PN2Pn1/1PP5/1K1R3R b - -,f7g6 h4h5 g6g5 h1g1 g3f5 d4e4 b5b4 c3d5 a5d8 e4e6,459
r3kb1r/pppq1ppp/1np5/4Pb2/2PP4/P1N5/1P3PPP/R1BQKB1R b KQkq -,f7f6 e5f6 e8a8 f1e2 g7f6 c4c5 f8c5 d4c5 d7g7 d1b3,75
r4rk1/1pp2pp1/1pnpqn1p/4p3/2P1P2B/P1N2P2/1PPQ2PP/R3K2R b KQ -,f6d7 c3d5 a8c8 e1a1 f7f5 e4f5 e6f5 h1e1 f8f7 e1e4,25
8/R2k4/8/p2rp3/8/1PP5/2K5/8 b - -,,0
r3kb1r/2Pnpppp/8/1B6/3N4/8/PPP2PPP/2KR4 b kq -,g7g6 d4f5 f8h6 f5h6 e8f8 b5d7 f8g7 h6g4 a8a2 c7c8q,657
