8/8/4k3/2N5/3K4/2Q5/8/8 b - -,d8a5 h1g1 h7h5 g4g5 g8e7 c1e3 d6d5 d1d2 e7g6 a2a3,Mate
rnbqk2r/pp3ppp/2pbpn2/8/2B5/5N2/PPPP1PPP/RNBQK2R b KQkq -,c6c5 b1c3 a7a6 a2a4 b8c6 d2d3 d8c7 e1h1 b7b6 c3e4,-68
r1bqkbnr/pp3pp1/2np3p/1Bp5/4P3/2N2N2/PPP2PPP/R1BQK2R b KQkq -,g8f6 e1h1 c8e6 c3d5 f8e7 f1e1 a7a6 b5f1 e8h8 c1f4,79
rnb1kb1r/pppp1ppp/5n2/2q1p3/4P3/2NPBN2/PPP2PPP/R2QKB1R b KQkq -,c5a5 a2a3 c7c6 f1e2 f8e7 e1h1 e8h8 h2h3 a5c7 d3d4,83
rnbqkbnr/pp1p1p1p/4p1p1/2p1Q3/2B1P3/8/PPPP1PPP/RNB1K1NR b KQkq -,b7b5 e5h8 b5c4 h8g8 d8g5 e1f1 g5h5 b1c3 b8c6 h2h4,625
rn1q1rk1/ppp1ppbp/5np1/3p4/3P1Bb1/4PN2/PPPNBPPP/R2Q1RK1 b - -,b8d7 h2h3 g4f3 e2f3 c7c5 c2c4 a8c8 d1b3 c5d4 e3d4,84
rn1qkb1r/pbp1pppp/1p1p1n2/8/3P4/4PNP1/PPP2PBP/RNBQK2R b KQkq -,a7a6 c2c4 g7g6 b2b3 f8g7 e1h1 e8h8 b1c3 c7c5 c1b2,30
r1bqk1nr/pp1pppbp/2n3p1/2p5/4P3/P1NP3P/1PP2PP1/R1BQKBNR b KQkq -,e7e6 g2g3 g8e7 f1g2 b7b6 g1f3 c8b7 h3h4 h7h5 e1h1,-75
8/8/5K1k/8/5N2/5B2/8/8 b - -,h6h7 f3d5 h7h8 f4g6 h8h7 d5e6 h7h6 g6e5 h6h7 f6g5,20000
8/7k/5K2/7B/5N2/8/8/8 b - -,h6h7 f3d5 h7h8 f4g6 h8h7 d5e6 h7h6 g6e5 h6h7 f6g5,Mate
rnb1kbnr/pp2pppp/8/3N4/2p5/8/PP2PPPP/R1B1KBNR b KQkq -,g8f6 d5c7 e8d8 c7a8 e7e5 c1d2 c8e6 g1f3 f6e4 a1c1,405
rnb1kbnr/pp3ppp/1q2p3/2ppP3/8/5NP1/PPPP1PBP/RNBQK2R b KQkq -,h7h6 e1h1 g8e7 b2b3 e7f5 c2c4 b8c6 b1c3 d5c4 b3c4,59
r1bqkbnr/ppp2ppp/2np4/3PP3/5p2/2N2N2/PPP3PP/R1BQKB1R b KQkq -,c6b4 a2a3 d6e5 a3b4 f8d6 f1b5 e8f8 e1h1 h7h5 c3e4,285
rnbqk2r/pp2bppp/2p2n2/3p4/3P4/2NBP3/PPQ2PPP/R1B1K1NR b KQkq -,h7h6 g1f3 e7d6 e1h1 e8h8 c1d2 f8e8 a1e1 b8a6 a2a3,24
r2qk2r/ppp1bppp/2npbn2/1B2p3/4P3/2P2N1P/PP1P1PP1/RNBQR1K1 b kq -,h7h6 d2d4 e6d7 b5d3 e8h8 d4d5 c6b8 c3c4 b8a6 b1c3,138
r1bqk2r/pp1nppbp/2pp1np1/8/2PP1B2/2N1PN2/PP2BPPP/R2QK2R b KQkq -,d8b6 a2a3 f6h5 f4g5 h7h6 g5h4 d7f6 h2h3 g6g5 g2g4,90
8/8/8/7K/6Q1/8/7k/8 b - -,d8b6 a2a3 f6h5 f4g5 h7h6 g5h4 d7f6 h2h3 g6g5 g2g4,Mate
r1bqkbnr/pp3pp1/2n4p/2ppp3/4P3/3P1NP1/PPP2PBP/RNBQ1RK1 b kq -,g8f6 e4d5 f6d5 f3e5 c6e5 f1e1 f8d6 g2d5 e8h8 c1f4,133
rnb1kb1r/ppp2ppp/5n2/4q3/2B1p3/2N5/PPPPNPPP/R1BQK2R b KQkq -,a7a6 e1h1 f8d6 e2g3 e8h8 f1e1 c8g4 d2d4 e5g3 h2g3,81
r1bqk1nr/pppp1ppp/2nb4/4p3/8/1P1P1N2/PBP1PPPP/RN1QKB1R b KQkq -,a7a6 b1d2 g8f6 e2e3 e8h8 d2c4 d8e7 c4d6 c7d6 f1e2,64
1r3rk1/pbpn2qp/1p1p2p1/3P1p2/1P2n2N/5PPB/PB5P/2QR1RK1 b - -,f8f6 f3e4 b7a6 b2f6 d7f6 h3f5 a6f1 f5e6 g8h8 d1f1,838
r1bqkbnr/pp1p1ppp/2n5/2p1p3/4P3/2P2Q1P/PP1P1PP1/RNB1KBNR b KQkq -,g8f6 f1c4 c6a5 c4d5 f8e7 g1e2 e8h8 e1h1 f6d5 e4d5,-58
rn1qkb1r/ppp2ppp/4pn2/4Nb2/2BP4/2N5/PPP3PP/R1BQK2R b KQkq -,b8d7 d1f3 d7e5 d4e5 f6d7 c1f4 f5c2 a1c1 c2f5 f3b7,-185
r1b1kbnr/pp3ppp/1qn1p3/2ppP3/5P2/2NP1N2/PPP3PP/R1BQKB1R b KQkq -,h7h5 g2g3 c8d7 f1h3 g7g6 e1h1 g8h6 a2a4 a7a6 c1d2,-89
r1bqkbnr/pp3p1p/2np2p1/4p3/2B1P3/4N3/PPP2PPP/RNBQK2R b KQkq -,g8f6 b1c3 f8g7 e3d5 f6d5 c3d5 c8e6 h2h4 h7h6 c2c3,77
8/1k6/2N5/2KB4/8/8/8/8 b - -,g8f6 b1c3 f8g7 e3d5 f6d5 c3d5 c8e6 h2h4 h7h6 c2c3,Mate
rn1qkb1r/pp1n1ppp/2p1p3/4NP2/2BP4/2N5/PPP4P/R1BQK2R b KQkq -,f8b4 e5f3 e6f5 d1e2 d8e7 e1h1 e7e2 c3e2 e8h8 e2g3,723
6k1/4pp2/3p1bp1/r1qP3p/2P5/5PP1/2R1Q1KP/5B2 b - -,c5a7 f3f4 h5h4 g3h4 a7d4 f4f5 f6e5 g2h1 d4f4 e2f2,-138
rnbqkbnr/ppp4p/4p1B1/3pp2Q/3P4/8/PPP2PPP/RNB1K1NR b KQkq -,e8e7 c1g5 g8f6 d4e5 b8d7 e5f6 d7f6 g6d3 f8g7 g1f3,702
rnbq1bnr/pppk3p/4p1B1/3pp2Q/3P4/5N2/PPP2PPP/RNB1K2R b KQ -,d7c6 f3e5 c6b6 b1c3 c8d7 g6d3 a7a6 e5f7 d7e8 f7d8,413
rnbqkbnr/pp1ppppp/2p5/8/8/N1P5/PP1PPPPP/R1BQKBNR b KQkq -,e7e5 d2d4 e5d4 c3d4 d7d5 e2e3 f8d6 a3b1 c8f5 f1d3,-89
5k2/7N/4B3/4K3/8/8/8/8 b - -,f8g7 h7g5 g7g6 g5f7 g6h7 e5f6 h7g8 e6f5 g8f8 f5d3,20000
r1bqkb1r/pppp1pp1/2n2n1p/4p3/4P3/2N2NP1/PPPP1PBP/R1BQK2R b KQkq -,a7a5 e1h1 d7d6 h2h3 c8d7 d2d4 f8e7 d4d5 c6b4 f3h4,80
3qrk2/p1r2pp1/1p2pb2/nP1bN2Q/3P4/P1N4R/5PPP/R5K1 b - -,g7g6 h5h6 f6g7 h6f4 g6g5 f4g4 a5c4 a1d1 c4e5 d4e5,-566
r1b1kb1r/ppq2ppp/2nppn2/2p5/4P3/3P1NP1/PPPN1PBP/R1BQ1RK1 b kq -,f8e7 a2a4 b7b6 d2c4 e8h8 e4e5 d6e5 f3e5 c8b7 c1f4,-11
r1b1kbnr/ppqp1ppp/2n5/1Bp1p3/3PP3/2P2N2/PP3PPP/RNBQK2R b KQkq -,g8f6 d4d5 a7a6 b5d3 c6a5 c3c4 b7b5 b2b3 b5b4 a2a3,158
8/8/2k5/8/2BK4/2N5/8/8 b - -,a7a6 b5c6 d7c6 d4e5 g8e7 c1f4 e7g6 f4g3 h7h5 h2h4,Mate
rnbqkbnr/1p1p1ppp/p3p3/8/P2QP3/2N5/1PP2PPP/R1B1KBNR b KQkq -,b8c6 d4d3 g8f6 g1f3 c6b4 d3d1 d7d5 e4d5 e6d5 f1d3,-39
rnbqk1nr/pppp1ppp/8/2b1p3/1PP5/P1N5/3PPPPP/R1BQKBNR b KQkq -,c5d4 c1b2 g8f6 e2e3 d4c3 b2c3 d7d6 g1f3 e8h8 f1e2,90
r1bqkb1r/ppp2pp1/2np1n1p/4P3/2BP1B2/5N2/PPP3PP/RN1QK2R b KQkq -,f6h7 b1c3 f8e7 e5d6 c7d6 d4d5 c6e5 f3e5 d6e5 f4e5,168
rnbq2nr/ppp3kp/3b2p1/3Q4/2B1P3/8/PPPP1PPP/RNB1K2R b KQ -,d8e7 b2b3 g8f6 c1b2 b8c6 e1h1 d6f4 d5d3 h8d8 d3e2,-275
rnbqk2r/p1p2ppp/1p2pn2/3p4/2PP1P2/2N2N2/PP3PPP/R2QKB1R b KQkq -,c8b7 c4d5 f6d5 g2g3 d5c3 b2c3 b8d7 f1g2 c7c5 e1h1,-31
r1b1kb1r/ppp2pp1/2np1q1p/1B2p3/3PP3/2P2N2/PP3PPP/RN1QK2R b KQkq -,c8g4 b1d2 f8e7 d4d5 a7a6 d1a4 e8h8 b5c6 b7c6 a4c6,74
7r/pp1k4/3b1p2/2Pp1npp/8/2P2NP1/PP1B1PP1/4R1K1 b - -,d6f8 b2b4 f8e7 f3d4 f5d4 c3d4 e7d8 b4b5 a7a6 a2a4,184
rnb1k2r/1pq2ppp/p3pn2/3p4/3NP3/P1Q1BP2/1PP3PP/R3KB1R b KQkq -,e8d7 c3d2 d7e8 e4d5 f6d5 e1a1 d5e3 d2e3 e8f8 d1d2,175
r2qk2r/p2n1ppp/2pb1n2/1p2p2b/P2PP3/2PB1N1P/1P1N2P1/R1BQ1RK1 b kq -,e8h8 a4b5 c6b5 d3b5 d8c7 d2c4 f6e4 f1e1 e4g3 b5d7,166
r2qk2r/3n1ppp/p1pb1n2/1p2p2b/P2PP1P1/2PB1N1P/1P1N4/R1BQ1RK1 b kq -,e8h8 g4h5 f6h5 a4b5 c6b5 d3c2 e5d4 c3d4 d6f4 e4e5,450
7r/pp1k4/5p2/2bp1npp/8/2P2NP1/PP1B1PP1/4RK2 b - -,h5h4 g3h4 g5g4 f3d4 c5d4 c3d4 h8h4 f1g1 h4h8 d2c3,-122
rnbqkbnr/pp3ppp/3p4/1Bp5/4P3/2N2N2/PP3PPP/R1BQK2R b KQkq -,d8d7 b5d7 c8d7 e1h1 h7h6 c3d5 b8a6 c1d2 d7c6 d2a5,Mate
r1bqk1nr/pppp1Bpp/8/2b5/4P3/2Pp4/P4PPP/RNBQ1RK1 b kq -,e8e7 f7b3 d7d6 d1d3 d8e8 c1a3 c5a3 b1a3 e7d8 a3c4,413
r1bqkb1r/pppp1ppp/2n5/8/4P3/4Q3/PPPB1PPP/RN2KB1R b KQkq -,f8e7 b1c3 e8h8 e1a1 d7d6 f2f4 e7f6 h2h3 c6b4 a2a3,187
r1bqkb1r/ppp2ppp/5n2/3Pp3/2BnP3/2N5/PP2NPPP/R1BQK2R b KQkq -,f8d6 e2d4 e5d4 d1d4 e8h8 c1g5 f8e8 f2f3 c7c6 a1d1,112
r1bqkbnr/ppp4p/2np1p2/4p1p1/4P3/3P1NB1/PPP2PPP/RN1QKB1R b KQkq -,f6f5 e4f5 c8f5 h2h3 d8e7 b1c3 e8a8 c3d5 e7g7 d5e3,-110
r1bqkb1r/pp1p1ppp/2n1pn2/8/1p1PP3/3B1N2/P1P2PPP/RNBQ1RK1 b kq -,a7a6 a2a3 d7d5 e4e5 f6d7 f1e1 d8c7 d3f1 h7h6 a3b4,-39
r1b1k1nr/ppp2ppp/2nq4/8/3Pp3/2P5/PP3PPP/RNBQKB1R b KQkq -,h7h6 b1d2 g8f6 d2c4 d6e6 f1e2 e8h8 e1h1 f6d5 c4e3,57
8/8/4b3/1Q3k2/8/3K4/8/8 b - -,h7h6 b1d2 g8f6 d2c4 d6e6 f1e2 e8h8 e1h1 f6d5 c4e3,Mate
8/8/R7/8/2Q5/1k2K3/8/8 b - -,h7h6 b1d2 g8f6 d2c4 d6e6 f1e2 e8h8 e1h1 f6d5 c4e3,Mate
rnb1kb1r/1pq2ppp/p2ppn2/2p5/P1B1PP2/2NP1N2/1PP3PP/R1BQK2R b KQkq -,c7d8 e1h1 d6d5 c4b3 b8c6 d1e1 c6d4 a4a5 d4b3 c2b3,114
rnbqkb1r/pp2pppp/5n2/2pP4/5P2/2N5/PP1PP1PP/R1BQKBNR b KQkq -,g7g6 e2e4 f8g7 f1b5 c8d7 b5d7 d8d7 g1f3 e8h8 e1h1,148
rnbqkb1r/1p1p1ppp/p3pn2/4P3/3N4/8/PPP1BPPP/RNBQK2R b KQkq -,f8e7 e5f6 e7f6 c2c4 d7d5 c4d5 d8d5 d4f3 d5d1 e2d1,632
rn1qkb1r/pbpp1ppp/4pn2/1p6/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq -,b7c6 f3e5 a7a6 e5c6 b8c6 b1d2 f8d6 f4g5 d6e7 e3e4,137
rnbqkbnr/ppp3pp/8/3ppp2/8/3P2P1/PPPBPPBP/RN1QK1NR b KQkq -,g8f6 e2e3 b8c6 b1c3 e5e4 g1e2 h7h5 h2h4 c6e5 e1h1,-75
r1b1kbnr/ppp1pppp/2n3q1/1N6/8/5N2/PPPPBPPP/R1BQK2R b KQkq -,c6b4 b5c7 e8d8 c7a8 b4c2 e1f1 c2a1 f3e5 g6c2 e5f7,835
rnbqkb1r/ppp1pp1p/3p1np1/8/3P1B2/4PP2/PPP3PP/RN1QKBNR b KQkq -,f6d5 g1e2 d5f4 e2f4 c8d7 b1c3 e7e5 f4e2 b8c6 d1d2,-75
r1bqk1nr/ppNp1p1p/2n3p1/2b1p3/2B1P3/5Q2/PPPP1PPP/R1B1K1NR b KQkq -,d8c7 f3f7 e8d8 f7g7 d7d5 g7h8 c7f7 g1f3 d5c4 e1h1,Mate
rnbq1rk1/pp2ppbp/2pp1np1/8/1PPP4/2N1PN2/PB3PPP/R2QKB1R b KQ -,b8d7 a2a4 e7e5 f1e2 a7a5 b4b5 e5d4 f3d4 d7c5 e1h1,36
rnbqkb1r/pp3pp1/2p2n1p/3p4/3P4/3B1N1P/PPP2PP1/RNBQ1RK1 b kq -,b8d7 c2c3 f8e7 f1e1 e8h8 c1f4 f8e8 b1d2 d7f8 d2f1,95
r1bqkbnr/pp2p1pp/2n2p2/2pp4/3P1P2/2P1PN2/PP4PP/RNBQKB1R b KQkq -,a7a6 d4c5 e7e5 b2b4 c8e6 f4e5 f6e5 f1e2 f8e7 e1h1,87
r1bqkb1r/pppn1ppp/3p1n2/4p3/4P3/2NP1NP1/PPP2P1P/R1BQKB1R b KQkq -,h7h6 f1g2 c7c6 a2a4 f8e7 e1h1 e8h8 d3d4 a7a5 b2b3,41
rnbqk2r/pp2bppp/3p1n2/2p5/4P3/2N1BN2/PPP2PPP/R2QKB1R b KQkq -,d8c7 e3f4 e8h8 f1e2 a7a6 a2a4 b8c6 e1h1 c6b4 f3d2,75
r1b1kb1r/pp1qpppp/1Np2n2/8/3P1B2/2N2Q2/PPP2PPP/R3KB1R b KQkq -,d7g4 b6a8 g4f3 g2f3 c8f5 e1a1 e7e6 f4b8 a7a6 a8b6,1130
rnbqk2r/ppp2p2/8/3p2pp/1b1Pn3/2N1PPB1/PPQ3PP/R3KBNR b KQkq -,e4d6 g3e5 b4c3 b2c3 h8f8 f1d3 b8c6 h2h4 g5h4 g1e2,127
4k3/2Q5/8/8/5K2/7b/8/8 b - -,e4d6 g3e5 b4c3 b2c3 h8f8 f1d3 b8c6 h2h4 g5h4 g1e2,Mate
r1bqk2r/ppp1bppp/2np1n2/3P4/4PB2/2N2N2/PPP3PP/R2QKB1R b KQkq -,g7g5 f4g5 f6g4 g5e7 c6e7 h2h3 g4e5 f3e5 d6e5 d1h5,254
r1bqkbnr/1p2pppp/p1np4/8/4P3/1BN2N2/PP3PPP/R1BQK2R b KQkq -,e7e6 d1e2 c8d7 e1h1 f8e7 f1d1 g8f6 c1f4 e6e5 f4g5,-50
r1bq1rk1/ppp2ppp/2nb1n2/3pp3/8/1PN2NP1/PBPPPPBP/R2Q1RK1 b - -,e5e4 f3e1 a7a6 e2e3 f8e8 f2f3 c8d7 a1b1 h7h5 f3e4,-96
rn1qk1nr/pp3ppp/2pbp3/3p1b2/3P4/2N1PNB1/PPP2PPP/R2QKB1R b KQkq -,d6g3 h2g3 b8d7 d1d2 h7h6 f3h4 f5e4 h4f3 g8f6 f3e5,-25
r1bqk1nr/pp1p1pbp/2n1p1p1/1Np5/4PB2/3P1N2/PPP2PPP/R2QKB1R b KQkq -,d7d5 b5c7 e8f8 c7a8 g7b2 f1e2 e6e5 a1b1 b2c3 f4d2,400
rn1qkb1r/pp3ppp/2p1pn2/3p1b2/3P1B2/4PN2/PPP1NPPP/R2QKB1R b KQkq -,d8b6 d1c1 f5e4 a2a4 a7a5 f3e5 b8d7 e2g3 d7e5 d4e5,-60
r1bq1rk1/pppp1ppp/2n2n2/4p3/2B1P3/2NPQ3/PPP2PPP/R3K1NR b KQ -,c6d4 c4b3 d7d5 c3d5 f6d5 e4d5 a7a5 c2c4 c7c6 g1f3,-83
r3kbnr/pppbpppp/2n1q3/8/3P4/2N2N2/PPP1BPPP/R1BQK2R b KQkq -,e6g6 d4d5 e8a8 e1h1 e7e5 d5c6 d7c6 e2d3 f7f5 f3h4,434
r1bqk2r/pp1p1ppp/2n1pn2/2b5/2P5/2N3P1/PP2PPBP/R1BQK1NR b KQkq -,d7d5 c4d5 e6d5 g1f3 e8h8 e1h1 f8e8 c3a4 c5f8 a4c3,-20
rn1qk2r/ppp2ppp/3p1n2/4p3/1b2P1b1/P1NP1N2/1PPB1PPP/R2QKB1R b KQkq -,c7c5 a3b4 c5b4 c3e2 a7a5 e2g3 g4f3 d1f3 b8c6 f3d1,676
r2qkbnr/ppp2ppp/2n1p3/1B3b2/3P4/P1N2N2/1PP2PPP/R1BQK2R b KQkq -,d8c8 e1h1 a7a6 b5c6 b7c6 f1e1 f8d6 c3a4 g8f6 c2c4,187
rn1qkb1r/pp1b1ppp/5n2/1Bpp4/8/3P1N2/PPP1QPPP/RNB1K2R b KQkq -,f6e4 b5d7 d8d7 d3e4 d5e4 b1c3 b8c6 e2e4 d7e7 c1d2,806
rn2kbnr/ppq1pppp/2p5/3pN2b/2PP1B2/1Q6/PP2PPPP/RN2KB1R b KQkq -,e7e6 c4d5 c6d5 e2e4 f8d6 b1c3 b8c6 e4d5 d6e5 d4e5,289
rnbqkb1r/pp1ppppp/8/3nP3/8/2N2N2/PP3PPP/R1BQKB1R b KQkq -,d5b4 c1f4 b4c6 a1c1 e7e6 a2a3 f8e7 h2h4 h7h6 c3e4,214
rnbqkbnr/pp3ppp/2p1p3/3p4/P1PP4/4P3/1P3PPP/RNBQKBNR b KQkq -,c6c5 g1f3 b8c6 f1e2 c5d4 f3d4 g8f6 e1h1 f8d6 b1c3,13
rnbqkbnr/pp2pppp/8/8/2P5/8/PP3PPP/RNBQKBNR b KQkq -,d8d1 e1d1 b8c6 g1f3 c8f5 d1e1 g8f6 b1c3 e8a8 f1e2,-98
r1bqkb1r/pp1p1ppp/2n1p3/2pP4/2B1n3/5N2/PPP2PPP/RNBQ1RK1 b kq -,c6b8 f1e1 e4d6 c4d3 b8a6 c1f4 f8e7 c2c4 e8h8 a2a3,117
r1bqk1nr/pp3ppp/2nbp3/3p4/3P4/P1N1PN2/1P3PPP/R1BQKB1R b KQkq -,a7a6 f1d3 f7f5 b2b4 g8f6 c3a4 e8h8 e1h1 b7b6 c1b2,30
r1b1kbnr/ppppq1pp/2n5/5P2/3Np3/2P5/PP1PQPPP/RNB1KB1R b KQkq -,h7h5 d2d3 c6d4 c3d4 d7d5 d3e4 e7e4 e2e4 d5e4 c1f4,50
2R2r2/3QNpkp/6p1/8/8/8/5PPP/6K1 b - -,h7h5 d2d3 c6d4 c3d4 d7d5 d3e4 e7e4 e2e4 d5e4 c1f4,Mate
rnb1kb1r/pp2pppp/2pp4/q2nP3/3P1P2/2N5/PPPB2PP/R2QKBNR b KQkq -,g7g6 g1f3 d5c3 d2c3 a5c7 e5e6 f7e6 h2h4 b8d7 f3g5,182
r1bqk2r/ppp1bppp/2n1pn2/8/2BP4/2N1P3/PP2NPPP/R1BQ1RK1 b kq -,c6a5 c4d3 e8h8 a2a3 a7a6 d1c2 a5c6 b2b4 h7h6 c1b2,136
r1b1kb1r/ppp1pppp/4qn2/8/1n1P4/2N2N2/PPP1BPPP/R1BQ1RK1 b kq -,c7c6 f1e1 e6d6 a2a3 b4d5 c3d5 d6d5 f3e5 e7e6 c2c4,298
r1bq1rk1/pp1nbppp/2p1p3/8/2NP1P2/4P3/PP3PBP/RN1Q1RK1 b - -,g8h8 b1d2 d7b6 a1c1 c8d7 d2e4 b6c4 c1c4 f8g8 g1h1,29
rnbqkb1r/pp3ppp/5n2/3p4/2p5/3P1N2/PPP1BPPP/RNBQK2R b KQkq -,b8c6 d3c4 f8c5 c1g5 c8f5 c4d5 d8d5 b1c3 d5d1 a1d1,94
rn1qkbnr/ppp2ppp/3p4/4p3/4P1b1/1P3N1P/P1PP1PP1/RNBQKB1R b KQkq -,g4e6 d2d4 g8f6 f1d3 e5d4 f3d4 f8e7 b1c3 e8h8 e1h1,83
rnbqk2r/pp3ppp/5n2/2bp4/8/2N1P3/PP2NPPP/R1BQKB1R b KQkq -,b8c6 g2g3 h7h5 h2h3 e8h8 f1g2 f8e8 e1h1 c8f5 e2f4,-37
r1bqkbnr/ppp1nppp/3p4/3Pp3/1PP1P3/8/P4PPP/RNBQKBNR b KQkq -,f7f5 b1c3 c7c6 f1d3 g8f6 g1f3 f5f4 c1d2 e7g6 d5c6,86
rn1qkbnr/ppp2ppp/3p4/4p3/4P3/1P3Q1P/P1PP1PP1/RNB1KB1R b KQkq -,d8f6 f3g3 b8c6 c1b2 e8a8 b1c3 g8e7 e1a1 h7h5 f1c4,62
r2q1rk1/pb1nbppp/1pp1pn2/3p4/2PPPB2/5NP1/PPQN1PBP/R4RK1 b - -,c6c5 c4d5 e6d5 e4e5 f6h5 f4e3 c5d4 e3d4 g7g6 d2b3,43
4k3/4bp1p/p2P2r1/4PQ2/1p6/8/PPP3q1/1K3R2 b - -,e7d6 e5d6 g2f1 f5f1 g6d6 b1c1 d6g6 f1f4 g6b6 f4c7,496
rn1qk1nr/pb2ppbp/1ppp2p1/4P3/3P4/2NB1N2/PPP2PPP/R1BQK2R b KQkq -,d6e5 d4e5 b7a6 e1h1 d8d7 f1e1 a6d3 c2d3 b8a6 c3e4,177
rnbqkb1r/1p3ppp/4pn2/p1Pp4/1P6/2P2N1P/P3PPP1/RNBQKB1R b KQkq -,a5b4 c3b4 b7b6 e2e3 b6c5 b4c5 f8c5 f1e2 e8h8 e1h1,-33
r1bqkbnr/ppp2ppp/3p4/4n3/4P3/2N3Q1/PPP2PPP/R1B1KBNR b KQkq -,h7h5 c1d2 h5h4 g3e3 c7c6 e1a1 g7g5 e3g5 d8g5 d2g5,150
rnbq1rk1/pp2ppbp/3p1np1/2p5/4P3/2NP2PN/PPP2PBP/R1BQ1RK1 b - -,b8c6 f2f4 c8g4 d1d2 g4d7 h3f2 a8b8 b2b3 b7b5 c1b2,-39
r3kbnr/pp2pppp/2nq4/1B1pNb2/3P4/2N5/PPP2PPP/R1BQK2R b KQkq -,a8c8 c1f4 d6b4 e1h1 g8f6 a1b1 e7e6 g2g4 f5g6 a2a3,252
r1b1kbnr/ppp1ppp1/2n1q2p/8/3P4/2N2N2/PPP1BPPP/R1BQK2R b KQkq -,c6b8 f3e5 e6b6 e5c4 b6f6 c1f4 f6f4 c3d5 f4g5 d5c7,466
r1bqk1nr/pp1pppbp/6p1/2p5/3nP3/2NPB1P1/PPP1NP1P/R2QKB1R b KQkq -,g8f6 d4d5 f6d5 d1d5 g7g5 c1e3 f8g7 e1a1 g7c3 b2c3,Mate
r1bqk2r/pppnppbp/3p1np1/6B1/2BP4/4PN2/PPPN1PPP/R2QK2R b KQkq -,h7h6 g5h4 e8h8 c2c3 e7e5 h2h3 d8e8 e1h1 e5e4 f3h2,13
r2qk1nr/ppp1Bppp/2npb3/4p3/4P3/2NP1N2/PPP2PPP/R2QKB1R b KQkq -,g8e7 d3d4 e6g4 d4e5 d6e5 f1e2 e8h8 e1h1 d8e8 d1d3,-44
rn1qk2r/ppp2ppp/5n2/3p4/1b1P2b1/2NBPN2/PP3PPP/R1BQK2R b KQkq -,g4f3 d1f3 e8h8 e1h1 c7c6 a2a3 b4d6 e3e4 d5e4 c3e4,58
r1bqk2r/pppn1ppp/4pn2/6B1/1bpPP3/2N2N2/PPQ2PPP/R3KB1R b KQkq -,a7a6 e4e5 h7h6 g5d2 f6h7 f1c4 h7g5 c4e2 g5f3 e2f3,94
r1bqk2r/ppp2ppp/3p1n2/2b3B1/2BpP3/3P4/PPP2PPP/RN1Q1RK1 b kq -,d8d7 g5f6 g7f6 d1h5 h8g8 f2f4 d7e7 b1d2 c7c6 a2a3,212
rn1qkb1r/pp2pppp/5n2/2ppP3/6b1/1B1P1N2/PPP2PPP/RNBQK2R b KQkq -,c5c4 d3c4 d5c4 d1d8 e8d8 b3c4 f6d7 e5e6 d7b6 c4b3,315
rn1qkb1r/1p2pppp/p2p1n2/2p4b/2B1P3/2NP1N1P/PPP2PP1/R1BQ1RK1 b kq -,b7b5 c4d5 a8a7 d5b3 e7e6 g2g4 h5g6 f3d2 h7h5 g4g5,94
rn2kbnr/ppp2pp1/3p1q1p/4p3/2B1P1b1/3PBN2/PPPN1PPP/R2QK2R b KQkq -,g7g5 c2c3 g4c8 d3d4 b8d7 h2h3 g8e7 a2a4 e7g6 a4a5,115
r2qr1k1/pp1n1pb1/3Bb1pp/2p1P3/2PN4/2N5/PP2BPPP/R2Q1RK1 b - -,d8b6 d4e6 e8e6 e2g4 f7f5 c3d5 e6d6 e5d6 b6d6 g4f3,732
rn1qkbnr/1bpppppp/1p6/p7/P2PP3/2N5/1PP2PPP/R1BQKBNR b KQkq -,b8c6 f1c4 e7e6 g1e2 f8b4 e1h1 b4c3 b2c3 g8e7 e2f4,125
rn1qkbnr/1bpp1ppp/1p2p3/p7/P2PP3/2N2N2/1PP2PPP/R1BQKB1R b KQkq -,h7h6 f1d3 f8b4 e1h1 b4c3 b2c3 d7d6 f3d2 g8e7 d1g4,91
rnbqkbnr/ppp3pp/5p2/4p3/8/5NB1/PPP1PPPP/RN1QKB1R b KQkq -,d8d1 e1d1 h7h5 b1d2 g8e7 e2e4 c8e6 h2h4 g7g6 f1c4,-94
r1bqk2r/1pp2ppp/p1nBpn2/3p4/2PP4/2N1PN2/PP3PPP/R2QKB1R b KQkq -,b7b5 c4d5 c6d4 d6c5 d4f3 d1f3 e6d5 f3g3 c8e6 a1d1,892
r1bqk2r/pppp1ppp/1bn2n2/8/4P3/1NN1B3/PPP2PPP/R2QKB1R b KQkq -,b6e3 f2e3 e8h8 f1d3 d7d6 e1h1 c6e5 h2h3 c7c6 a2a4,-119
4bk2/ppp3p1/2np3p/2b5/2B2Bnq/2N5/PP2R1PP/5R1K b - -,g4f6 c3e4 e8f7 c4f7 f8f7 e4c5 h4h5 e2f2 d6c5 f4c7,-607
r1bqk1nr/pp3ppp/2npp3/1Bb5/4P3/2N2N2/PPP2PPP/R1BQK2R b KQkq -,c8d7 e1h1 a7a6 b5e2 g8f6 c1f4 d8c7 a2a3 c6e5 f4g5,-25
rn1qkbnr/pp3ppp/2p1p3/8/4N3/5B1P/PPPP1PP1/R1BQK2R b KQkq -,a7a5 d2d4 b8d7 c2c4 g8f6 e4c3 d8c7 e1h1 f8e7 c1e3,86
