6B1/8/1q6/8/1k6/8/1B6/1K6 b - -,f7h5 g4c4 b5b8 f2f5 h7h6 b4b5 h5e8 c4a4 g5d8 f5e5,Mate
N1b2rk1/3n1ppp/p3pn2/1p6/P4b2/1N3B2/1PP2PPP/R4RK1 b - -,g7g5 a4b5 a6b5 g2g3 f4e5 c2c3 b5b4 c3b4 f6d5 f3d5,265
6k1/1p1b1p2/3P3R/1B1Rp1P1/1K3p2/r1P5/2P3P1/r7 b - -,f4f3 g2f3 d7b5 d5b5 a3a2 b4c5 a2c2 c3c4 b7b6 b5b6,460
r1bqk2r/pp1n1ppp/2p1pn2/3p2B1/1b1P4/2N1PN1P/PPP1BPP1/R2QK2R b KQkq -,h7h6 g5f6 d8f6 a2a3 b4a5 b2b4 a5c7 e3e4 g7g5 e2d3,-40
Q1b5/8/1k6/8/4P3/1Pq5/2P1K1PP/3R4 b - -,c3c2 e2e1 c2c3 e1f1 c8a6 f1g1 c3c5 g1h1 a6b7 a8b8,676
r1b1r1k1/pp3ppp/2pb1q2/3p4/3P4/5B2/PPP1NPPP/R2Q1K1R b - -,b7b6 h2h4 c8a6 f1g1 e8e7 e2g3 a8e8 h1h3 d6g3 h3g3,-257
rnbqkb1r/p1p2ppp/1P2p3/3p4/3Pn3/4PN2/PP3PPP/RNBQKB1R b KQkq -,a7b6 f1e2 c7c5 e1h1 f8e7 b2b3 e8h8 c1b2 b8c6 a2a4,-22
r4b2/2k1q2R/1pppBp1Q/3PpP2/1PP1P3/8/5PK1/8 b - -,a7b6 f1e2 c7c5 e1h1 f8e7 b2b3 e8h8 c1b2 b8c6 a2a4,Mate
r2qkbnr/pp1n1ppp/4p3/8/3N4/4P3/PP3PPP/RNBQK2R b KQkq -,g8f6 e1h1 a8c8 b2b3 d8a5 d1e2 f8e7 a2a4 e8h8 c1a3,-15
R7/3Qk2q/5p2/2p1p2p/4P2P/2P3P1/1P5K/8 b - -,d8b6 e1h1 g8f6 b2b3 f8e7 d1e2 e8h8 c1a3 e7a3 b1a3,Mate
rn2kb1r/pp3pp1/2p1p3/3q3p/Q7/7P/PPPPBPP1/R1B2RK1 b kq -,b8d7 e2f3 d7b6 a4b3 d5b3 a2b3 g7g6 d2d4 f8g7 c2c3,24
rn1q1rk1/pppnbppp/3p2b1/4p3/2B1P1P1/2NPBN1P/PPP2P2/R2Q1RK1 b - -,c7c6 a2a3 b8a6 g1h1 a6c7 c4a2 f8e8 f1g1 d6d5 e4d5,34
1r1r4/Rp3qkp/1P2bpp1/2P1p3/8/2Q2B2/5PPP/2R3K1 b - -,d8d4 c5c6 e6d5 c6c7 b8e8 a7b7 e5e4 c3d4 d5b7 f3e2,462
r2qk2r/2p1npbp/p1n1p1p1/8/Q2P4/1PN1PN2/P4PPP/R1B2RK1 b kq -,d8b8 c1a3 e8h8 a1c1 f8c8 f1d1 a6a5 a3c5 b8b7 e3e4,250
2r2rk1/pp3pbp/1qn1pp2/3p1b2/N2P4/5NP1/PP1QPPBP/2R2RK1 b - -,b6c7 c1c3 f5g6 f1c1 c7e7 e2e3 c8c7 f3e1 f8c8 h2h4,32
7r/1p1kbp2/p2p1p2/4p3/4P1Pr/1P1R1R1P/P1P5/1K4B1 b - -,f6f5 f3f5 h4h3 d3h3 h8h3 g1f2 d7e6 b1b2 h3h2 b2c3,-121
2r3k1/1q3ppp/3bp3/p2p4/P1nP3P/2PB1N2/4QPP1/1R4K1 b - -,,0
2k4r/ppp1N1bp/6p1/2r1P3/5P2/8/6PP/5RK1 b - -,c8d7 e7g6 h7g6 f1e1 c5c2 e5e6 d7c6 h2h3 g7d4 g1h1,-710
r1b2rk1/ppp2p2/7p/8/3pPQpq/1BP3P1/PP3P1P/3RR1K1 b - -,h4h3 d1d4 a7a5 f4c7 h3h5 d4d5 h5g6 d5a5 a8a5 c7a5,451
N1b2rk1/5ppp/p3pn2/1p2n3/P4b2/1N6/1PP1BPPP/R4RK1 b - -,h7h5 a8b6 c8b7 b3c5 f8b8 a4a5 f6e4 c5b7 b8b7 f1d1,293
6k1/p3b2p/2p3p1/2q5/2P2rP1/1PQ2p1P/P1K5/R6R b - -,e7f6 c3e1 c5d4 a1d1 d4b2 c2d3 g8f7 h1f1 f3f2 e1d2,-426
8/8/3k4/8/4Q3/4KR2/8/8 b - -,e7f6 c3e1 c5d4 a1d1 d4b2 c2d3 g8f7 h1f1 f3f2 e1d2,Mate
b1k5/1p6/1B6/8/1p6/1p6/7p/3K1B2 b - -,e7f6 c3e1 c5d4 a1d1 d4b2 c2d3 g8f7 h1f1 f3f2 e1d2,Mate
2kr3r/4bp2/p2p3p/3Rp3/1p3PP1/1N3Bn1/PPP5/1K2R3 b - -,h8e8 f4e5 e7h4 c2c4 b4c3 e1e3 e8e5 e3c3 c8d7 b3c5,55
2kr1b1r/2pbqpp1/ppp2n2/4p3/7p/1PNPP2P/PBPQNPP1/1K1R3R b - -,a6a5 e3e4 g7g6 d2e1 g6g5 d3d4 e5d4 e2d4 f8g7 h1f1,-44
r7/2k1R3/1pppBp1b/3PpP2/1PP1P3/8/5PK1/8 b - -,c8b7 e3e4 g7g6 d1f1 g6g5 d2e3 f6h5 g2g4 h5f4 e2f4,Mate
r3r1k1/5pp1/2pq3p/1P1p4/1R1Pn3/3NP3/2Q2PPP/5RK1 b - -,e8b8 c2c6 d6d8 d3f4 e4d2 f1d1 b8c8 c6d5 d8c7 h2h4,228
8/6pk/6np/Rq3p2/1P1pQ2B/7P/5PK1/8 b - -,f5e4 a5b5 d4d3 g2f1 g6f4 f1e1 f4h3 b5e5 g7g5 h4g3,500
2r3k1/4qppp/3bp3/pR1p4/P1nP3P/2PB1N2/4QPP1/6K1 b - -,,0
rnbqkbnr/pp3ppp/4p3/1B6/3p4/4PN2/PP3PPP/RNBQK2R b KQkq -,d8d7 b5d7 c8d7 e1h1 d4d3 g1h1 d7b5 f3d4 b5a6 b2b4,565
4rrk1/pppq3p/2nb1pp1/3p1n2/PP1P2b1/B1PB1N1P/2QN1PP1/R3R1K1 b - -,g4h5 b4b5 c6d8 d3f5 d7f5 c2f5 g6f5 a3d6 c7d6 f3h4,145
r3kn1r/p2bp1b1/6p1/1BN4p/Pp3BnP/5N2/1P3PP1/2KR3R b - -,a8c8 c1b1 c8c5 h1e1 c5b5 a4b5 d7f5 b1a1 g4f2 d1d2,-327
r1b1r1k1/p4ppp/1ppb1q2/3p4/3P4/5BN1/PPP2PPP/R2Q1K1R b - -,c8a6 f1g1 e8e7 h2h4 a8e8 h1h3 d6g3 h3g3 a6e2 d1d2,-275
8/8/3r1k1R/8/4pK2/5b2/8/8 b - -,f6e7 h6h8 e7e6 h8e8 e6d7 e8a8 d7c6 a8c8 c6b5 c8c2,-615
4K3/8/4P3/7k/8/8/6R1/5r2 b - -,h5h6 e6e7 f1e1 g2d2 h6g5 d2d6 e1b1 e8d7 b1b7 d7e6,1033
5rk1/1b3ppp/pN2pn2/1p2n3/P4b2/1N6/1PP1BPPP/R4RK1 b - -,h7h5 b3c5 f8b8 a4a5 f6e4 c5b7 b8b7 f1d1 g8h7 e2h5,323
2r5/5kp1/R6p/1p4p1/1P6/P4PK1/5P1P/8 b - -,c8c2 a6b6 c2c3 b6b5 c3a3 g3g4 a3d3 b5b6 d3d4 g4g3,8
1r6/Rp1r1qkp/1PP1bpp1/4p3/8/2Q2B2/5PPP/2R3K1 b - -,g6g5 c6d7 e5e4 c3c7 e4e3 f2e3 e6d7 c7b8 f7e6 b8c7,594
8/8/8/2k2R2/4Q3/4K3/8/8 b - -,g6g5 c6d7 e5e4 c3c7 e4e3 f2e3 e6d7 c7b8 f7e6 b8c7,Mate
rn2kb1r/pp3pp1/2p1p3/4q2p/Q7/7P/PPPP1PP1/R1BB1RK1 b kq -,f8d6 f2f4 e5d5 d1f3 d5f5 g1h1 b8d7 a4d4 f5f4 d4f4,25
3r1b1r/1kpbqpp1/ppp2n2/4p3/3P3p/1PN1P2P/PBPQNPP1/1K1R3R b - -,d7c8 h1f1 h8h6 d2e1 e5e4 f2f3 g7g5 b2c1 d8e8 f1f2,-79
r1bqkb1r/ppp2ppp/2n5/1B2p3/8/P1P1P3/1P3PPP/R1BQK1NR b KQkq -,d8d1 e1d1 c8d7 b5d3 c6a5 d3c2 d7e6 g1f3 a5b3 a1b1,-74
6k1/p3b2p/2p3p1/2q5/1PP2rP1/2Q2p1P/P1K5/R6R b - -,c5f2 c2b3 e7f6 a1f1 f2e2 c3c2 e2e3 b3a4 f3f2 f1b1,-414
rn3rk1/pb2bppp/1p6/2p1q1N1/8/6P1/PPQ2PBP/R1B2RK1 b - -,e5g5 g2b7 g5f6 b7a8 b8c6 a8c6 f6c6 c1e3 f8d8 a1d1,470
4R3/8/3k1p1p/6p1/6P1/5P1P/6K1/2q5 b - -,c1d2 g2g3 d6d7 e8a8 d2e1 g3g2 e1e2 g2g3 e2f1 a8a2,-590
rnb1k2r/pp3ppp/2P2n2/4p3/1bB5/2N1P3/PP3PPP/R1BK2NR b kq -,b8c6 c1d2 e8h8 d1e1 f8d8 a2a3 b4f8 g1e2 b7b6 f2f3,-66
r2k4/3R4/1pppBp1b/3PpP2/1PP1P3/8/5PK1/8 b - -,b8c6 c1d2 e8h8 d1e1 f8d8 a2a3 b4f8 g1e2 b7b6 f2f3,Mate
r3k2r/1bqnbp1p/pp1ppnp1/8/2P1P3/2NBB3/PP1NQPPP/2R2RK1 b kq -,a8b8 b2b4 e8h8 h2h3 f6h5 a2a3 b8c8 f1d1 f8d8 d3c2,74
rnbqk2r/pppp1pbp/2n3p1/5P2/2P1P3/P4N2/1P4PP/RNBQKB1R b KQkq -,c6e5 f1d3 d7d6 e1h1 b7b6 b1c3 b8d7 g1h1 c8b7 d3c2,39
r1b4r/pp1nkppp/2p5/5p2/2P5/4QB2/PP3P2/3R2K1 b - -,e7d8 e3g5 f7f6 g5g7 h8e8 f3h5 e8e5 g7f6 d8c7 d1d7,Mate
r2qk2r/pp3ppp/2nb2b1/1B1N2P1/4n3/4PN1P/PP3P2/R1BQ1RK1 b kq -,e4g5 d5c3 g5h3 g1g2 h3g5 e3e4 g5f3 d1f3 e8h8 f1d1,-243
r1bqk2r/ppppnppp/2n5/1B2P3/1b6/2N2N2/PP3PPP/R1BQK2R b KQkq -,a7a6 b5a4 e8h8 e1h1 d7d6 e5d6 d8d6 d1d6 c7d6 f1d1,-85
8/5p2/2b3pP/kpBp2p1/3P4/2K2P2/8/8 b - -,h7h6 e1h1 d7d6 a2a3 b4c3 e5d6 d8d6 d1d6 c7d6 b2c3,Mate
8/8/8/2B5/8/2KB4/k7/8 b - -,,0
1r1r2k1/q5pp/2p2p2/p1Nppb2/1PP5/P3QB2/1R4PP/3R2K1 b - -,f5e6 e3f2 e6f7 c4d5 c6d5 h2h3 h7h6 f3e2 a7e7 d1e1,210
rn3rk1/pB3ppp/1p6/2p1q1b1/8/6P1/PPQ2P1P/R1B2RK1 b - -,b8d7 f2f4 e5d4 g1g2 a8e8 f1d1 d4b4 f4g5 d7e5 b7e4,319
1r4k1/5pp1/7p/pr1P1N2/8/4B2P/5PPK/R7 b - -,b8a8 f5e7 g8f8 d5d6 f8e8 a1d1 e8d7 e7d5 a8d8 d5b6,244
r3r1k1/5pp1/3q3p/1p1p4/1R1Pn3/3NP3/2Q2PPP/1R4K1 b - -,e8c8 d3c5 e4c5 d4c5 c8c5 c2b2 a8b8 g2g3 d6c6 h2h4,-32
8/1p6/p7/6p1/1P6/6PK/P2R1P1P/1kQ5 b - -,b1c1 d2e2 b7b6 h3g4 c1d1 e2e7 d1d2 g4g5 d2c3 f2f4,1144
r3k3/3R4/1pPpBp1b/4pP2/1PP1P3/8/5PK1/8 b - -,b1c1 d2e2 b7b6 h3g4 c1d1 e2e7 d1d2 g4g5 d2c3 f2f4,Mate
1r6/R2r1qkp/1PQ1bpp1/4p3/8/5B2/5PPP/2R3K1 b - -,h7h6 c1d1 d7a7 b6a7 f7a7 c6e6 a7f7 e6c6 b8e8 d1d6,408
rn2kb1r/p4pp1/2p1p3/1p2q2p/Q2P4/7P/PPP2PP1/R1BB1RK1 b kq -,b5a4 d4e5 b8d7 f1e1 d7b6 d1f3 a8c8 e1e4 g7g6 b2b3,152
r4b1R/2k1q2Q/1pppBp2/3PpP2/1PP1P3/8/5PK1/8 b - -,c7b7 d5c6 b7c6 h7e7 f8e7 h8a8 d6d5 e6d5 c6d7 c4c5,747
q4rk1/1b1nbppp/3ppn2/1N6/2p1P3/2P2N2/1PBPQPPP/2B1R1K1 b - -,a8a2 f3d4 d6d5 e4d5 b7d5 b5c7 d7c5 c7d5 f6d5 d2d3,70
2r3k1/1q3ppp/3bp3/p2p2N1/P1nP3P/2PB4/4QPP1/R5K1 b - -,h7h6 g5e6 b7b2 e2b2 c4b2 d3a6 c8c3 e6d8 d6c7 a1e1,-46
rnbqk1nr/pp2bppp/4p3/8/2BN4/2N1P3/PP3PPP/R1BQK2R b KQkq -,g8f6 e3e4 e6e5 c4b5 e8f8 d4f3 d8d1 e1d1 a7a6 b5a4,48
2kr3r/5p2/p2p1b1p/3RP3/1p4P1/1N3Bn1/PPP5/1K2R3 b - -,h8e8 e1g1 f6e5 d5a5 d6d5 g1d1 g3e4 a5a6 e4f2 d1f1,84
4R3/8/3k1p1p/6p1/6P1/5PKP/3q4/8 b - -,d6d7 e8a8 d2e1 g3g2 e1e2 g2g3 e2f1 a8a2 d7e6 g3h2,-665
R1R2bk1/5qpp/8/8/p2P3P/4P1P1/5P2/6K1 b - -,g7g5 a8a4 g8g7 a4a8 f8d6 c8g8 g7h6 g8g5 f7b3 a8e8,230
8/8/3rk2R/8/4pK2/5b2/8/8 b - -,e6d5 h6h2 d5c4 f4e3 d6d3 e3f4 c4d5 h2b2 d5d4 b2b4,-580
r1b1kb1r/2qp1pp1/p3pn2/8/Np1NPPnp/3B1Q2/PPPB2PP/2KR3R b kq -,e6e5 h2h3 g4h2 f3f2 e5d4 f2d4 a8b8 e4e5 f6h5 h1e1,134
2Q2rk1/pp3ppp/qb3n2/n7/P2p4/5NP1/1P1B1P1P/R3RBK1 b - -,d4d3 c8c3 a6c4 d2e3 c4c3 b2c3 a5b3 a1d1 d3d2 f3d2,519
r4rk1/1bqnbp1p/pp1ppnp1/8/2P1P3/2NBBP2/PP1NQ1PP/2R2RK1 b - -,f8d8 f1d1 a8c8 d2f1 d7e5 b2b3 e5d3 e2d3 b7a8 g1h1,60
Q7/8/bk6/8/4P3/1P4K1/2q3PP/3R4 b - -,c2b3 g3h4 b3d1 a8d5 d1e2 g2g4 e2h2 h4g5 a6b5 d5d8,5
8/5p2/4pkp1/3r3p/5P1P/5RP1/6K1/8 b - -,f6f5 g2h3 f7f6 f3a3 e6e5 f4e5 f6e5 a3a2 d5d6 a2f2,-31
8/8/6p1/1p3p1p/pP2k2P/6P1/P2K1P2/8 b - -,e4f3 d2e1 f5f4 g3f4 f3f4 e1d2 f4g4 d2e3 g4h4 e3f3,-3122
2r1kb2/1bqn1p2/pp1pp1rp/4n1p1/P3P3/2N1BPQ1/1PPNB1PP/R2R2K1 b - -,g6f6 d2f1 f8e7 d1d2 f6g6 a1d1 e8f8 g3f2 f7f5 e4f5,30
r1bqnrk1/pp1n1pbp/3P2p1/1B1P4/2N5/2N1P3/PP4PP/R1BQ1RK1 b - -,a8b8 e3e4 a7a6 b5d7 c8d7 c1f4 b8c8 c4e5 e8d6 e5d7,118
r4b1R/2k1q3/2ppBpQ1/1p1PpP2/1PP1P3/8/5PK1/8 b - -,e7e8 g6h7 c7b6 d5c6 a8b8 c4b5 d6d5 c6c7 b8b7 h7g6,752
8/5p2/2b4P/kpBp3p/3P4/2K2P2/8/8 b - -,e7e8 g6h7 c7b6 d5c6 a8b8 c4b5 d6d5 c6c7 b8b7 h7g6,Mate
2br1b1r/1kp1qpp1/ppp2n2/4p3/3P3p/1PN1P2P/PBP1NPP1/1KQR3R b - -,e5e4 f2f3 c8f5 h1f1 f6d5 c1d2 e4f3 f1f3 f5h7 c3d5,-95
r3r1k1/p4ppp/bppb1q2/3p4/3P4/5BN1/PPP2PPP/R2Q2KR b - -,e8e7 h2h4 a8e8 h1h3 d6g3 h3g3 a6e2 d1d2 e2f3 g3f3,-272
r1bqkb1r/p1p2ppp/p2p4/3Pp3/Q3n3/2P1BN1P/PP3PP1/RN2K2R b KQkq -,c8d7 a4e4 f7f5 e4c4 f5f4 e3c1 f8e7 b2b3 e8h8 b1d2,251
r1q2rk1/2pb1ppp/3p1n2/ppb2P2/2PpP1P1/PP1P3P/4N1B1/R1BQK2R b KQ -,d7e8 c1g5 f6d7 f5f6 g7g6 e1h1 d7e5 g5h6 b5c4 b3c4,140
3R4/8/3k1p1p/6p1/6P1/5PKP/8/3q4 b - -,d6e6 d8d1 e6e5 f3f4 e5e6 f4f5 e6f7 d1b1 f7e8 g3f3,946
4K3/4P3/8/7k/8/8/6R1/4r3 b - -,e1f1 g2e2 h5g4 e2e6 g4g3 e8d7 f1d1 e6d6 d1a1 e7e8q,1161
r2q1rk1/pp1bppbp/2np1np1/8/2BNP3/2N1BP2/PPPQ2PP/R2K3R b - -,e7e6 c4b3 d6d5 d4c6 d7c6 e4d5 c6d5 d1e1 d8c7 e3f4,-76
B4rk1/p2n1ppp/1p6/2p1q3/8/6P1/PPQ2P1P/2R2RK1 b - -,f8d8 a8g2 e5c7 c1e1 h7h5 e1d1 d7f6 d1d8 c7d8 f1d1,511
r4b1R/2k1Q3/2ppBp2/1p1PpP2/1PP1P3/8/5PK1/8 b - -,f8e7 h8a8 c7b6 d5c6 b6c6 a8a7 b5c4 a7e7 c6b5 e7b7,Mate
r1b1k2r/ppp2ppp/3p1q2/3Bp3/3bP3/3P3P/PPP2PP1/R1BQ1RK1 b kq -,a7a6 c2c3 d4a7 g1h2 c7c6 d5b3 c8e6 f2f4 e6b3 a2b3,35
rnbqk2r/ppp2ppp/3p1n2/2b5/2P1P3/5N2/PP1P1PPP/RNBQKB1R b KQkq -,c8g4 d2d4 c5b6 h2h3 g4f3 g2f3 c7c5 d4c5 b6c5 b1c3,106
rn2kb1r/p4pp1/2pqp3/1p5p/3P4/1Q5P/PPP2PP1/R1BB1RK1 b kq -,b8d7 b3f3 f8e7 c2c3 g7g5 f1e1 a7a5 a2a4 b5b4 c1d2,146
1rb1qr2/6k1/3p1P1p/2p2pp1/p1P3Q1/Pp1P1NP1/1P3KB1/1R5R b - -,f8f6 g4h5 e8h5 h1h5 f5f4 f3d2 c8g4 h5h1 b8f8 b1e1,120
r2qk2r/pp3ppp/2nb2b1/1B4n1/8/2N1PN1P/PP3P2/R1BQ1RK1 b kq -,g5h3 g1g2 h3g5 e3e4 g5f3 d1f3 e8h8 f1d1 d8e7 c1f4,-269
8/8/3r4/3k3R/4pK2/5b2/8/8 b - -,e8h8 f3g5 d8g5 d1g4 g5f6 f2f4 c6e7 g1h1 a8c8 g4g2,Mate
2k2r1r/pp1nQbpp/2p2p2/3p4/3P2q1/2NB4/PPP5/R3RK2 b - -,g4f4 f1g2 f4g4 g2f1 g4f3 f1g1 f3g3 g1f1 f7g6 e7e3,-454
r3r1k1/p1p2ppp/1pnqbn2/8/2PPp3/4P3/PB1NBPPP/2RQ1RK1 b - -,a8d8 f1e1 c6e7 a2a4 c7c6 a4a5 d8b8 c1a1 b6b5 d4d5,82
r3kb1r/pp1b1pp1/1q2p3/n2pPn1p/3P3P/4NN2/PP2BPP1/R1BQ1RK1 b kq -,f5e3 f2e3 f8e7 b2b3 f7f5 d1e1 a5c6 e1g3 g7g5 f3g5,80
R7/2k1b3/2ppBp2/1p1PpP2/1PP1P3/8/5PK1/8 b - -,f5e3 f2e3 f8e7 b2b3 f7f5 d1e1 a5c6 e1g3 g7g5 f3g5,Mate
r2q1rk1/pp1bppbp/2np1np1/1B6/3PP3/2N1BN1P/PP3PP1/R2Q1RK1 b - -,d8b8 f1e1 a7a6 b5f1 b7b5 d4d5 c6a5 e3d4 b8b7 b2b4,102
r5k1/6p1/pR5p/1p4p1/1P4K1/P4P2/5P1P/8 b - -,g8h7 f3f4 g5f4 h2h4 g7g6 b6b7 h7h8 b7e7 h8g8 e7d7,8
6k1/p3b2p/2p3p1/8/1PP2rP1/1KQ2p1P/P4q2/R6R b - -,e7f6 a1f1 f2e2 c3c2 e2e3 b3a4 f3f2 g4g5 f4f3 c2b3,-426
5rk1/pp3ppp/8/3p4/5q2/6R1/P1Q3PP/R6K b - -,f4b4 a1d1 f8e8 g3f3 f7f6 c2f5 b4c4 f3f1 e8e5 f5d7,489
r1b1k2r/p1P2ppp/p4n2/4p3/8/2P1P3/P4PPP/R1BK2NR b kq -,c8e6 d1e1 a8c8 g1f3 f6d7 c1a3 f7f6 a3d6 d7b6 a1d1,-36
r3kb1r/pp1b1pp1/1q2p3/n2pP2p/3P3P/4PN2/PP2B1P1/R1BQ1RK1 b kq -,f8e7 f3g5 e7g5 h4g5 a5c6 e2d3 c6e7 a2a4 e7f5 a4a5,72
2k3rr/1pPq4/p2b1p2/P4b2/2Pp1P1p/3P2pP/3BB1P1/R2Q1RK1 b - -,f5h3 e2f3 h3g2 f3g2 h4h3 g2d5 g3g2 g1f2 g2f1r d1f1,-365
r4b1r/2p2k2/bnp2p2/p1Pp3p/7P/1P4P1/PB1NBP2/2KR3R b - -,a6e2 c5b6 c7b6 d1e1 a8e8 b2d4 f8a3 c1c2 b6b5 d4b6,-369
r4b2/4q2R/1kppBpQ1/1p1PpP2/1PP1P3/8/5PK1/8 b - -,e7e8 d5c6 f8e7 g6e8 a8e8 c4b5 d6d5 e4d5 e7b4 h7b7,697
1rb1q3/6k1/3p1r1p/2p2ppQ/p1P5/Pp1P1NP1/1P3KB1/1R5R b - -,e8h5 h1h5 f5f4 f3d2 c8g4 h5h1 b8f8 b1e1 f4g3 f2g3,172
3r3r/3b1pk1/3p1p1p/p1pB3R/Pp1pPPP1/1P1P1K2/2P3P1/7R b - -,d8g8 d5c4 d7c8 h1h2 h8h7 h5d5 g8d8 h2h4 h7h8 h4h1,137
5rk1/pp3ppp/8/3pq3/8/6R1/P1Q3PP/6RK b - -,h7h5 g3d3 f8e8 c2d1 e5e2 d1b3 b7b5 b3d5 b5b4 d3d1,530
r4rk1/1p3pp1/p2q3p/3p1p2/3Pnn2/2PB1P1P/PP4P1/R2QRNK1 b - -,d6g6 g2g4 f4h3 g1g2 h3f4 g2g1 e4g5 g1h1 g6f6 d3f5,-389
2r1k3/1bqnbp2/pp1pp1rp/4n1p1/P3P3/2N1BP2/1PPNBQPP/R2R2K1 b - -,e8f8 g1h1 c8a8 f2f1 h6h5 d2c4 e5c4 e2c4 e7f6 a1a3,23
r1bq1rk1/pp1n1ppp/4p3/8/1b1P4/2N1B3/PP2BPPP/R2Q1RK1 b - -,h7h6 e2f3 d7f6 d1b3 b4d6 a1c1 a7a6 c3a4 c8d7 a4b6,44
r1bkr3/pp1n2Qp/2p2p2/5p2/2P5/5B2/PP3P2/4R1K1 b - -,e8e1 g1h2 a7a5 c4c5 e1e5 a2a3 e5c5 b2b4 c5e5 g7f7,-484
rr4k1/1p3pp1/2pq3p/2Np4/PR1Pn3/4P3/2Q2PPP/5RK1 b - -,e4c5 d4c5 d6f6 f1b1 a8a5 h2h4 f6e7 c2f5 e7f6 f5f6,17
r5k1/p3rppp/bppb1q2/3p4/3P4/5BNP/PPP2PP1/R2Q2KR b - -,a8e8 d1d2 g7g6 h3h4 d6f4 d2c3 c6c5 d4c5 d5d4 c3b4,-396
r2qk2r/pp3ppp/2nb2b1/1B1p2P1/4N3/4PN1P/PP3P2/R1BQ1RK1 b kq -,d6b8 e4g3 e8h8 b5d3 d8e7 g3f5 e7c7 g1g2 f8e8 f5g3,544
r2qk2r/2p1npbp/2n1p1p1/1Q6/3P4/BP2PN2/P4PPP/R4RK1 b kq -,a8a3 f1c1 d8d6 f3d2 a3a7 c1c6 d6c6 b5b8 e8d7 b8a7,-531
6k1/p6p/2p2bp1/8/1PP2rP1/1KQ2p1P/P4q2/5R1R b - -,f2e2 c3c2 e2e3 b3a4 f3f2 f1b1 a7a5 b1b3 e3a7 b4a5,-422
rn2kb1r/p4pp1/2p1p3/1p5p/P2q4/1Q5P/1PP2PP1/R1BB1RK1 b kq -,b5b4 d1f3 d4e5 f1d1 a7a5 c2c3 f8d6 c3b4 d6b4 c1d2,199
rnbq1rk1/ppp2ppp/3p1n2/2b5/2P1P3/5N1P/PP1P1PP1/RNBQKB1R b KQ -,c7c6 b1c3 f6e4 c3e4 f8e8 f1e2 e8e4 e1h1 c5b6 d2d4,84
q1r3k1/1b1nbppp/4p3/1N1pP3/2p1n3/2P2N2/1PBPQPPP/2B1R1K1 b - -,a8a6 b5d4 d7c5 e2e3 a6a2 d2d3 c4d3 c2d3 c5d3 e3d3,21
4R3/8/3k1p1p/6p1/5qP1/5P1P/6K1/8 b - -,f4d2 g2f1 d2h2 e8e1 h2h3 f1f2 h3h4 f2e2 h4h2 e2e3,-682
r3k2r/p1P2ppp/p3bn2/4p3/8/2P1PN2/P4PPP/R1BK3R b kq -,f6e4 d1e2 f7f6 f3d2 e4c3 e2d3 c3a4 d2e4 e8d7 c1a3,-60
r5k1/p2n1ppp/1p6/2p1q3/8/6P1/PPQ2P1P/2R1R1K1 b - -,e5g5 c2e4 a8d8 h2h4 g5f6 c1d1 d7f8 d1d8 f6d8 e4e7,324
r6r/2p1k1pp/pb3n2/1p2p1B1/4b3/1BP5/PP3PPP/RN2R1K1 b - -,e4b7 e1e5 e7d7 g5f6 g7f6 e5e1 h8e8 b1d2 a8d8 d2f1,82
rr4k1/5pp1/1ppq3p/3p4/PR1Pn3/3NP3/2Q2PPP/5RK1 b - -,a8a5 c2b2 b6b5 f2f3 e4f6 a4b5 a5b5 b4b5 c6b5 b2b3,18
r2q1rk1/1p1bppbp/p1np1np1/8/3PP3/2NBBN1P/PP3PP1/R2Q1RK1 b - -,a8b8 d4d5 c6a5 a1c1 b8c8 d1e2 b7b5 f1d1,111
8/1p2p1kp/2p3p1/2P2b2/2P1p3/1P2P1PP/r3P1B1/3R1K2 b - -,h7h5 b3b4 a2a4 b4b5 a4c4 b5c6 b7c6 d1d4 c4c1 f1f2,-17
r4rk1/pbp1b1pp/1pnq4/4pB2/2P5/P3P2P/1PQN1PPB/R4RK1 b - -,h7h6 a1d1 d6f6 f5e4 g8h8 d2f3 a8e8 h2g3 f6e6 b2b4,370
8/r2k2p1/pKR2pp1/P7/1P5P/6P1/5P2/8 b - -,a7a8 c6c7 d7d6 b6b7 a8e8 c7c6 d6d5 c6c5 d5d4 b7a6,645
r4b1r/2p2k2/bnp2p2/p2p3p/2P4P/1P4P1/PB1NBP2/2KRR3 b - -,a5a4 b2c3 a6c8 c4d5 b6d5 e2c4 f7g6 c4d3 g6g7 c3b2,-32
8/2k2pp1/2b4p/1pBp4/3P2PP/4KP2/8/8 b - -,g7g5 h4h5 c7d7 f3f4 f7f6 f4g5 f6g5 c5f8 d7e6 f8h6,2
4k2r/2bb1p2/7p/5N2/3PQ2P/8/PP6/K7 b - -,e8d8 e4a8 d7c8 a8d5 c8d7 f5h6 h8e8 h6f7 d8e7 f7e5,676
4k3/8/4p3/1P6/2PQ4/4P1K1/6P1/1q6 b - -,e6e5 d4e5 e8f7 g3g4 b1d1 g4g5 d1d8 g5f4 d8b6 g2g4,796
2k3r1/1p6/2r2p2/p6p/3PpP1n/2P5/PP2KP2/2RRN3 b - -,f6f5 c3c4 c6h6 c1c3 g8g4 c3g3 h6g6 g3g4 g6g4 e1c2,-13
