6k1/8/6K1/3N4/8/8/8/1B6 b - -,a8b8 a2a4 f8e8 c1e3 d8e7 b2b3 a7a6 a5c4 e6c4 b3c4,Mate
r1bq1rk1/1pp2ppp/3p4/p1bP4/2P1PB1n/P2B1N1P/1P3PP1/R2QR1K1 b - -,c8d7 e4e5 h4f3 d1f3 d8h4 f4d2 d6e5 e1e5 f7f5 e5e2,187
2rq1rk1/4bppp/2B1pn2/1p6/p2P4/P1NQ2P1/1P3P1P/R1B2RK1 b - -,c8c6 d3b5 c6b6 b5a5 b6d6 a5d8 f8d8 c3a4 d6d4 a4c3,114
8/6pk/pb5p/1p6/8/5PP1/q4RKP/3R4 b - -,c8c6 d3b5 c6b6 b5a5 b6d6 a5d8 f8d8 c3a4 d6d4 a4c3,Mate
2r2rk1/pp1bb1pp/1qn1pP2/3p1n2/3P4/5N2/PPN1BPPP/R1BQ1RK1 b - -,e7f6 e2d3 d7e8 d3f5 e6f5 c1g5 b6b2 a1b1 b2a2 g5f6,-72
r3kr2/1pp3p1/1p4np/4p3/1P4P1/P1PP2N1/5PP1/R3R1K1 b - -,b6b5 g3e4 e8f7 e1e3 b7b6 g2g3 a8a4 g4g5 h6h5 c3c4,114
3k2r1/4r2p/p2Q4/8/1p6/8/PPP3PP/3R3K b - -,b6b5 g3e4 e8f7 e1e3 b7b6 g2g3 a8a4 g4g5 h6h5 c3c4,Mate
r1b1kb1r/ppp2ppp/2n5/4p3/3Pq3/5N2/PPP1QPPP/R1B1K2R b KQkq -,e4e2 e1e2 e5e4 f3g5 c6d4 e2d2 c8f5 c2c3 d4c6 f2f3,-613
8/6pk/pb5p/1p6/8/5PPK/5q1P/3R4 b - -,e4e2 e1e2 e5e4 f3g5 c6d4 e2d2 c8f5 c2c3 d4c6 f2f3,Mate
1rb2rk1/2q2ppp/p3p3/1pnpP3/3N1P2/4Q3/PPP3PP/1K1R1B1R b - -,c8b7 f1d3 b5b4 h1e1 a6a5 f4f5 c5e4 d3e4 d5e4 e3f4,99
r7/n1p3p1/7p/p3Nk2/P7/1p1P4/1PpB2N1/R5K1 b - -,c2c1r a1c1 f5e5 c1c7 a7c8 c7b7 e5e6 g2e3 c8d6 b7b3,419
3r1b1k/p2q1rpp/1p1nbp2/2p5/2P2P2/2BP1BN1/P3PQ1P/5RRK b - -,,0
8/5pk1/6pp/r2p4/P1p5/2NnPP2/R5PP/5K2 b - -,g7f6 a2a1 f6e5 a1b1 e5d6 b1b8 d3c5 b8b6 d6d7 b6b4,-20
rnb2rk1/pp2ppbp/6p1/8/4q1n1/N1PBBN2/PP3PPP/R2QK2R b KQ -,g7c3 b2c3 e4c6 e1h1 g4e3 f2e3 b8d7 d3e2 d7f6 d1c1,261
2kr4/Qppnbpq1/4p3/4P2r/4N2p/2P2N1P/PP4P1/R4RK1 b - -,h5f5 a1d1 d8g8 g2g4 f5e5 f3e5 g7e5 a7a4 d7b6 a4d4,119
r1bq1rk1/2p1n1b1/1p1p1n2/1N1Pp2p/PNP1PppB/R4P2/4B1PP/3Q1RK1 b - -,d8d7 h4e1 g7h6 d1a1 g4f3 e2f3 f6g4 b4c2 e7g6 a4a5,-6
2kr1b1r/1pp2ppp/p7/2p2b2/4n2N/8/PPP2PPP/R1BNR1K1 b - -,f5e6 h4f3 h7h6 f3e5 c5c4 c1f4 e4c5 d1c3 f8d6 f4g3,-200
b2n3r/p2kn1bp/4p1p1/8/4PB2/5N2/PPR3PP/R5K1 b - -,h8f8 c2d2 d7e8 a1d1 e7c6 f4g5 d8f7 g5e3 f8g8 d2d7,51
2kr3r/pppq4/1b1p3p/6pQ/2Bn4/2NP2PP/PPPK4/R6R b - -,b6a5 d2c1 h8f8 c3e2 d4f5 a2a3 d8e8 c1b1 f5g7 h5h6,-346
rnb2rk1/pp2bppp/1qpp1n2/8/4PP2/P1NB1N2/1PP1Q1PP/R1B1K2R b KQ -,e7d8 b2b4 b8d7 c1e3 b6c7 e1h1 a7a5 b4b5 f6g4 e3d2,105
r1b1kb1r/ppp2ppp/2n5/3qP3/8/5N2/PPP1QPPP/R1B1K2R b KQkq -,c8g4 c2c3 g4f3 e2f3 d5f3 g2f3 c6e5 f3f4 e5d3 e1e2,-517
5rk1/2rb1ppp/p2b1n2/Np1pp3/1P2P2q/P1NQ4/2PB1PPP/R1R3K1 b - -,d7e6 c3d5 f6d5 e4d5 e5e4 g2g3 h4h5 d3e3 h5d5 c2c4,-120
6k1/1p1r1ppp/p6q/P2Bp1b1/R1P1P3/N1P2PPb/4Q2P/6K1 b - -,g5e7 a3c2 e7c5 g1h1 h6c1 c2e1 c5a3 a4b4 a3b4 c3b4,-293
2kr1b2/pppn1pq1/4p3/4P2r/4N2p/2P2N1P/PP3QP1/R4RK1 b - -,f8e7 a1d1 g7g6 f1e1 c8b8 e4c5 e7c5 f2c5 g6g2 g1g2,-39
rn4k1/pb1q1r1p/3b1Q2/1P6/2B5/2p5/1P3PPP/3RR1K1 b - -,d7e5 f2a7 e5f3 f1f3 h5d5 a7a8 c8d7 a8b7 f7f5 c3c4,Mate
rnbqkb1r/p1p3pp/3p4/1p1Pp3/5p2/2P2N2/PPQ2PPP/RNB1KB1R b KQkq -,f8e7 f1b5 b8d7 b1d2 e8h8 b5d3 d7f6 c3c4 d8e8 d2e4,693
2r2rk1/3bbppp/1q2pn2/1p6/p2P4/P1NQB1P1/1P3PBP/R4RK1 b - -,f8d8 d3e2 h7h6 f1d1 d8e8 d1d2 b6a6 d4d5 f6d5 c3d5,-15
r3kr2/1pp3p1/1p5p/4R3/1P3nP1/P1PP2N1/5PP1/R5K1 b - -,e8d7 g3h5 f4h5 g4h5 d7d6 d3d4 a8e8 f2f4 e8e5 f4e5,310
1Q6/3r4/4K3/2k5/8/8/8/8 b - -,d7d2 e6e5 d2e2 e5f4 c5c4 f4f3 e2d2 f3e3 d2d3 e3e2,236
r4rk1/2qnbppp/p2pbn2/N3p3/2P1P3/2N1BP2/1P1Q2PP/R3KB1R b KQ -,f8c8 c3d5 e6d5 c4d5 g8f8 b2b4 e7d8 f1d3 c7b8 e1h1,166
r1b2rk1/pp1nbppp/1qpp1n2/8/4PP2/P1NBBN2/1PP1Q1PP/R3K2R b KQ -,b6d8 e1a1 d8c7 h1e1 d7c5 e3c5 d6c5 e4e5 f6d5 e2d2,112
r7/pNr1kppp/2pn4/4P3/8/PB5P/1P3PP1/3RR1K1 b - -,d6c4 b3c4 c7b7 e5e6 f7f5 b2b4 a8e8 b4b5 c6b5 d1d7,656
4r2k/4qp2/p6b/1p1bp2Q/8/2P3RP/PP3PP1/4R1K1 b - -,e7e6 e1e5 d5a2 e5e6 e8e6 g1h2 e6f6 h5g4 f6g6 g4c8,595
r1bq1rk1/pp2bppp/2p2nn1/3p4/2P5/1P2PN1P/PB1NBPP1/R2Q1RK1 b - -,e7d6 c4d5 c6d5 d1c2 d8e7 f1d1 a7a6 c2d3 f8d8 a1c1,57
3r1rk1/pp3pqp/3b1np1/2p5/5P2/P1NnBQ2/BPR3PP/5RK1 b - -,b7b5 c3b5 f8e8 a2c4 d6b8 e3d2 f6e4 d2a5 d3b2 f1e1,139
6k1/1p1r1ppp/p6q/P2Bp1b1/R1P1P3/2P2PPb/2N2Q1P/6K1 b - -,h6g6 c2e1 g6h6 g1h1 g5d2 a4a3 d2e3 f2e2 h6g5 e1d3,64
2rr2k1/3bbppp/1q2pn2/1p1P4/p7/P1NQB1P1/1P3PBP/R4RK1 b - -,e7c5 e3c5 c8c5 d3e3 e6d5 c3d5 f6d5 g2d5 b6d6 d5f3,-3
r1b2rk1/2pqn1b1/1pNp1n2/1N1Pp3/P1P1PppB/R7/4B1PP/3Q1RK1 b - -,e7c6 d5c6 d7c6 h4f6 c6c5 g1h1 f8f6 d1d5 c5d5 c4d5,-6
r1bq1rk1/p1p3pp/2N5/2bpp3/4n3/5P2/PPP3PP/RNBQ1R1K b - -,e4g3 h2g3 f8f5 f3f4 d8d6 f4e5 f5f1 d1f1 d6c6 c1g5,-250
8/8/8/8/8/5K2/3k4/7Q b - -,e4f2 f1f2 d8d6 f2e2 d6c6 e2e5 c8b7 b1c3 a8e8 e5e8,Mate
8/Q7/4K3/2k5/8/8/8/3r4 b - -,c5b4 e6f5 d1c1 f5e4 c1c4 e4d3 c4c3 d3d2 c3c4 a7b7,235
r1bq1r2/ppp2pp1/3p1k2/3P1n1Q/2B2RP1/8/PP3P1P/R5K1 b - -,f8h8 g4g5 f6e7 a1e1 c8e6 h5g4 h8h4 g4f5 h4f4 f5f4,565
1r3rk1/1p3p1p/5p2/p1b1p3/4B3/P1PP3P/1P3PP1/R3K2R b KQ -,f8c8 e1e2 c8c7 a1b1 c5f8 h1c1 b8c8 h3h4 b7b5 b1a1,196
rnbqkbnr/pp1pppp1/8/2pP4/2P4p/7P/PP2PPP1/RNBQKBNR b KQkq -,e7e5 e2e4 d7d6 f1e2 g7g6 b1c3 f8h6 c1h6 g8h6 d1d2,93
5rk1/2r2ppp/p2bb3/Np1Pp3/1P5q/P2Q4/2PB1PPP/R1R3K1 b - -,e5e4 g2g3 h4h5 d3e3 h5d5 c2c4 b5c4 d2c3 e6g4 e3d4,-147
r1bqk2r/pp1nbppp/2pp1n2/4p3/3PPP2/2N1BN1P/PPP3P1/R2QKB1R b KQkq -,e5f4 e3f4 f6h5 d1d2 h5f4 d2f4 d7f6 g2g4 d6d5 e4e5,28
r1b3k1/N1pq2b1/1p1p1rn1/1N1Pp3/P1P1Ppp1/R7/4B1PP/3Q1RK1 b - -,f4f3 g2f3 g4g3 f3f4 e5f4 h2g3 a8a7 b5a7 d7h3 f1f2,-44
r1b1kb1r/ppp2ppp/2n5/2q1P3/8/5N2/PPPBQPPP/R3K2R b KQkq -,c5c2 e1h1 c2g6 a1c1 f8e7 e5e6 g6e6 e2d1 e6d5 d1e2,-454
8/8/8/8/8/4K3/2k5/7Q b - -,c5c2 e1h1 c2g6 a1c1 f8e7 e5e6 g6e6 e2d1 e6d5 d1e2,Mate
r1b2rk1/pp2n1pp/n1p1pp2/8/2P3q1/2BB1N1P/PP3PP1/R2Q1RK1 b - -,g4g2 g1g2 e7g6 g2h2 e6e5 f1g1 g6f4 d3f1 c8h3 f1h3,643
1rr3k1/1p3p1p/5p2/p1b1p3/4B3/P1PP3P/1P2KPP1/R6R b - -,h7h5 b2b4 c5e7 h1c1 c8c7 a1b1 b7b5 c1c2 c7a7 e2f3,192
r7/2p3p1/2n1k2p/p3N3/P7/1p1P4/1PpB2N1/4R1K1 b - -,e6d6 e5c6 d6c6 e1e4 a8f8 g2e3 c6d6 e3c4 d6d5 g1g2,398
8/8/8/8/3K4/1k6/8/7Q b - -,e6d6 e5c6 d6c6 e1e4 a8f8 g2e3 c6d6 e3c4 d6d5 g1g2,Mate
5rk1/2r2ppp/p2bb3/Np1P4/1P2p2q/P2Q2P1/2PB1P1P/R1R3K1 b - -,h4h5 d3e3 h5d5 c2c4 b5c4 d2c3 e6g4 a1a2 d5e6 e3d4,-146
rnbqkbnr/pp1p1pp1/8/2pPp3/2P1P2p/7P/PP3PP1/RNBQKBNR b KQkq -,d7d6 g1f3 g7g6 b1c3 f8h6 f1e2 d8e7 e1h1 e8f8 f3h2,82
2r2rk1/pp1bb1pp/1qn1pp2/3pPn2/3P4/1P3N2/P1N1BPPP/R1BQ1RK1 b - -,f6e5 d4e5 a7a5 e2d3 d7e8 g2g4 f5h6 c1e3 b6c7 c2d4,-123
r7/2p3p1/4k2p/p3n3/P2P4/1p6/1PpB2N1/4R1K1 b - -,e6f6 e1e5 a8d8 d2e3 f6f7 e5c5 g7g5 c5c7 f7e6 c7c3,383
r1b3k1/N1pq2b1/1p1p1rn1/1N1Pp3/P1P1P3/R4PP1/4B3/3Q1RK1 b - -,d7h3 f3f4 g6f4 g3f4 f6g6 g1f2 g6g2 f2e1 h3h4 e1d2,-8
2r2rk1/4bppp/pq1p4/1p4P1/4PQ1P/2N4R/PPP5/1K1R4 b - -,b6c5 a2a3 c5e5 f4e5 d6e5 d1d7 e7d8 d7d6 f7f6 h3g3,106
1rb2rk1/2q2ppp/p3p3/2npP3/1p1N1P2/3BQ3/PPP3PP/1K1R3R b - -,c5e4 h1e1 a6a5 d3e4 d5e4 e3e4 c8b7 e4e3 f8c8 g2g4,104
rn3qk1/pb3rpp/3bQn2/1PP5/2B5/2N5/1P3PPP/R1B1R1K1 b - -,d6c5 c1e3 c5e3 e6e3 b8d7 a1a7 a8e8 e3d2 e8b8 d2f4,233
2r2rk1/5pp1/2p1bn1p/ppPp4/1PnN4/P2BPN2/5PPP/R4RK1 b - -,g8h8 f1b1 a5a4 h2h3 f8e8 d4e2 g7g6 a1a2 e6d7 b1a1,55
r1b1kb1r/1pq1nppp/p2pp3/8/3QP3/2N1B1P1/PPP2PBP/R3K2R b KQkq -,b7b5 e1a1 e7c6 d4b6 c7b7 f2f4 f8e7 b2b3 h7h5 h2h4,32
r1b3k1/N1p3b1/1p1p1rn1/1N1Pp3/P1P1P3/R4PPq/4BK2/3Q1R2 b - -,h3h2 f2e3 c8h3 f1e1 a8f8 e3d2 f6f3 e1h1 h2f2 d1g1,-48
1k1r1b2/pppn1pq1/4p3/4P2r/P3N2p/2P2N1P/1P3QP1/R4RK1 b - -,f8e7 f1d1 d7e5 d1d8 e7d8 a1d1 d8e7 f3d4 g7g6 f2e2,-154
r1b3k1/N1p3b1/1p1p1rn1/1N1Pp3/P1P1P3/R3KPP1/4B2q/3Q1R2 b - -,c8h3 f1h1 h2g3 e3d2 h3g2 h1g1 g6f4 d2c2 g3h2 g1e1,-48
3r1rk1/3R1pp1/1ppnp2p/4N3/2qP4/2N1P3/5PPP/R1Q3K1 b - -,d8d7 e5d7 f8e8 d7b6 c4b4 b6d7 d6c4 a1b1 b4e7 d7c5,446
8/4Q3/4K3/8/1k6/8/8/3r4 b - -,b4c4 e7c7 c4d3 e6d5 d3e3 d5e5 e3d3 c7h7 d3c3 e5e4,230
5rk1/2r2ppp/p2bb3/Np1q4/1PP1p3/P3Q1P1/3B1P1P/R1R3K1 b - -,b5c4 d2c3 e6g4 a1a2 d5e6 e3d4 f7f6 a2d2 d6e7 d4d5,-124
rn3qk1/pb3rpp/4Qn2/1Pb5/2B5/2N1B3/1P3PPP/R3R1K1 b - -,c5e3 e6e3 b8d7 a1a7 a8e8 e3d2 e8b8 d2f4 f6d5 f4d4,241
rn1qk1nr/ppp2ppp/3p4/2b1pb2/2P5/2N3PP/PP1PPPB1/R1BQK1NR b KQkq -,b8c6 g1f3 d8d7 a2a3 g8e7 d2d3 f7f6 e2e3 c5b6 b2b4,26
2r2rk1/pp1bb1pp/1qn1p3/3pPn2/8/1P3N2/P1N1BPPP/R1BQ1RK1 b - -,a7a5 c1b2 d7e8 a1c1 e8h5 c2d4 f5d4 f3d4 h5e2 d4c6,-107
r5k1/N1p5/1p1p1rnb/1N1Pp3/P1P1P3/R4PP1/2K1B1bq/3QR3 b - -,,0
r2qk1nr/pp3pb1/2pp2p1/4p2p/Q1PNP1bP/2NP2P1/PP3PB1/R1B1K2R b KQkq -,g7h6 d4f3 h6c1 a1c1 g4f3 g2f3 g8h6 a4d1 e8h8 d1d2,405
r3kbnr/pp1q1ppp/8/8/3pp3/1P1P4/PBP2PPP/RN1QK2R b - -,f8b4 e1f1 g8f6 d3e4 f6e4 a2a3 b4a5 b3b4 a5b6 d1e2,10
r1b1r1k1/1pqn1ppp/2p1pn2/p5N1/1b3P2/P1NP2P1/1PPBQ1BP/1K1R3R b - -,b4f8 h1e1 b7b5 c3b5 c7b6 c2c4 a8b8 d2e3 f8c5 d3d4,68
rn3qk1/pb3rpp/5n2/1P6/2B5/2N1Q3/1P3PPP/R3R1K1 b - -,b8d7 a1a7 a8e8 e3c1 e8b8 c4f7 f8f7 c1f4 f7g6 f4c4,268
2kr1b1r/1p2n1p1/p1p1p1b1/P3P1Bp/3P3P/P1N1K1N1/5PP1/R6R b - -,e7d5 e3d2 d8d7 c3a4 c8b8 h1c1 d5c7 g3e2 d7d5 a4b6,75
r2b1rk1/2qn1ppp/p2pbn2/N3p3/1PP1P3/2N1BP2/3Q2PP/R3KB1R b KQ -,h7h6 c3d5 c7b8 f1e2 e6d5 c4d5 d8a5 a1a5 b8b7 e1h1,162
r1b2rk1/pp2ppbp/n5p1/8/4B3/N1P2N2/PP3PPP/3R1RK1 b - -,a6c5 f1e1 c5e4 e1e4 c8e6 a3c2 g7f6 e4b4 f8b8 a2a3,-56
r2q1rk1/ppp2ppp/2npBn2/2b1p3/4P3/2P2N1P/PP1P1PP1/RNBQR1K1 b - -,,0
2k2b1r/1p1rn1p1/p1p1p1b1/P3P1Bp/3PN2P/P3K1N1/5PP1/R6R b - -,e7f5 g3f5 g6f5 h1c1 d7d5 e4c5 h8h7 f2f3 g7g6 c1c3,67
1rb2rk1/2q2ppp/4p3/p2pP3/1p3P2/1P1BQ3/PP4PP/1K1R3R b - -,c8b7 d1c1 c7d7 g2g4 d5d4 e3h3 g7g6 h1e1 d7d5 f4f5,79
r5k1/N1p5/1p1p2nb/1N1Pp3/P1P1P3/5RP1/2K1B1bq/3QR3 b - -,,0
r1b1r1k1/1pqn1ppp/2p2n2/p3p3/1b2NP2/P1NP2P1/1PPBQ1BP/1K1R3R b - -,c7b6 d2e3 b6a6 d1f1 b4c3 e4c3 e5e4 f1d1 e4d3 e2d3,75
r1bq1r2/ppp2pp1/3p1k2/3P1n2/2B2R1Q/8/PP3PPP/R5K1 b - -,g7g5 h4h6 f6e7 h6g5 e7e8 a1e1 d8e7 e1e7 f5e7 f4e4,Mate
r4qk1/Rb1n1rpp/5n2/1P6/2B5/2N1Q3/1P3PPP/4R1K1 b - -,a8e8 e3d2 e8b8 c4f7 f8f7 d2f4 h7h6 f4g3 f7h5 g3c7,242
r1bqk2r/p1pnb2p/3p4/1B1Pp3/5pp1/2P3P1/PPQN1P1P/RNB2RK1 b kq -,e7f6 d2e4 f6g7 b5c6 a8b8 g3f4 d8h4 f4f5 e8h8 e4g3,607
r3kb1r/1p2npp1/pnp1B1b1/q3P1Bp/3P3P/P1N3N1/1P1Q1PP1/R3K2R b KQkq -,b6d5 e6d5 e7d5 c3d5 a5d2 e1d2 c6d5 a1c1 f7f6 e5f6,380
rnb1kb1r/1p3ppp/2p2n2/p2p4/1qP1p3/1N1PB1P1/PP1NPPBP/R2QK2R b KQkq -,a5a4 a2a3 b4e7 c4d5 e4d3 d5d6 e7d8 b3c5 f8d6 c5d3,42
3nk2r/pbN1n1bp/4p1p1/8/4P3/5N2/PPpR2PP/R1B3K1 b - -,e8f8 d2d8 f8f7 f3g5 f7f6 d8d6 b7c8 c7e6 e7g8 c1f4,670
3r2k1/5pp1/1ppnp2p/4N3/1q1P4/R3P3/N4PPP/2Q3K1 b - -,b4b5 a2c3 b5b4 e5c6 b4c4 c6d8 d6b5 d8f7 g8f7 h2h3,526
2r2rk1/5pp1/p1p1bn1p/1pPp4/PPnN4/3BPN2/5PPP/1R3RK1 b - -,f6e4 a4b5 c6b5 b1a1 c8a8 d4c6 f8e8 f3d4 e6d7 c6a5,173
rnb1kb1r/1p3ppp/2p2n2/p2p4/1qP5/1N1PB1P1/PP1N1PBP/R2QK2R b KQkq -,c8g4 d1c2 a5a4 b3d4 f8e7 e1h1 e8h8 h2h3 g4d7 a2a3,41
6k1/1p1r1ppp/p6q/P2Bp3/2P1P3/R1P2PPb/2Nb1Q1P/6K1 b - -,d7d6 a3b3 h6g5 b3b7 h7h6 b7b3 h6h5 c4c5 d6f6 c3c4,150
4r1k1/p5pp/b1p2q2/2bp4/5N2/5PB1/PPP3PP/R2Q3K b - -,f6b2 a2a4 c5e3 f4d3 b2d4 h2h3 c6c5 a1b1 a6d3 c2d3,-76
rnb1kb1r/1p3ppp/2p2n2/3p4/pqPN4/3PB1P1/PP1N1PBP/R2QK2R b KQkq -,f8e7 a2a3 b4a5 e1h1 e8h8 f1e1 a5d8 d1c2 f8e8 d2f3,21
r1bqk1nr/ppp1bp2/2n4p/4PN2/2Pp2p1/P5B1/1PQNPPPP/R3KB1R b KQkq -,d4d3 f5g7 e8f8 c2c3 d3e2 f1e2 f8g7 h2h3 d8d4 c3c2,-168
r1bqk2r/p1pnb2p/3p4/1B1PpQ2/6p1/2P2pP1/PP1N1P1P/RNB2RK1 b kq -,a8b8 d2e4 h8f8 f5h5 f8f7 b5c6 c8a6 f1e1 b8b6 e4g5,1004
2r2rk1/5pp1/p1p1bn1p/2Pp4/pPnN4/3BPN2/5PPP/R4RK1 b - -,a6a5 d3c4 d5c4 d4e6 f7e6 b4a5 c8a8 a1a4 f6d7 f3d4,197
1r4r1/3bk2p/3pp3/2p2p2/p1NbP3/1P2NP2/P1P3PP/1R3R1K b - -,f5f4 e3d1 d6d5 c4b2 c5c4 c2c3 d4a7 f1e1 a4a3 e4d5,-199
r2k1r2/1pp3p1/1p5p/8/1P2RnP1/P1PP2N1/5PP1/R5K1 b - -,c7c6 g3h5 f4h5 g4h5 b6b5 c3c4 f8f5 g2g4 f5f7 c4b5,339
1k1r4/pppnbpq1/4p3/4P2r/PP2N2p/2P2N1P/5QP1/R4RK1 b - -,h5f5 f2e2 d7e5 f3d4 f5f1 a1f1 a7a6 f1b1 b8c8 a4a5,-167
r3kb1r/ppp2ppp/4b3/2q1P3/1n6/5N1P/PPPBQPP1/R4RK1 b kq -,c5c4 e2c4 e6c4 d2b4 f8b4 f1d1 c4e6 f3g5 b4e7 g5e6,-415
r4r1k/ppq2pp1/2p1p3/6RP/3PQ3/8/PPP2P2/1K5R b - -,f7f5 e4e6 f8f6 e6e3 c7f7 g5g6 a8d8 h1g1 f5f4 e3e4,246
r4rk1/1pp4p/3p2p1/p2Pbb1n/2PNp2q/1PN1B1P1/P3BP1P/3RQ1K1 b - -,e5g3 f2g3 h4h3 e2f1 h3g4 c4c5 a8e8 d1d2 f5d7 c5c6,333
rn1qkbnr/pbpppp2/1p4pp/8/2B1P3/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -,f8g7 d2d4 e7e6 f1e1 g8e7 d4d5 e8h8 c1f4 g8h7 d1d2,74
4r1k1/p5pp/b1p2q2/3p4/8/3NbPB1/PPP3PP/R2Q3K b - -,,0
rn1q1rk1/1bp1bNpp/p3pn2/1P6/2BP4/2N5/1P3PPP/R1BQR1K1 b - -,f8f7 c4e6 g8f8 d1b3 d8e8 b5a6 b7c8 a6a7 c8e6 a7b8r,235
6k1/1p1r1ppp/p6q/P2Bp3/2P1P3/1RP2PPb/2N2Q1P/2b3K1 b - -,d7c7 b3b1 h3c8 h2h4 h6d2 f2d2 c1d2 b1b3 g7g5 h4g5,98
r4rk1/5pp1/p1p1bn1p/1pPp4/1PnN4/3BPN2/P4PPP/1R3RK1 b - -,f6e4 d4c6 e4d2 d3c4 d2f3 g2f3 d5c4 f1d1 e6h3 d1d6,155
r4rk1/1pp1q2p/3p2p1/p2Pbb1n/2PNp3/1PN1B1P1/P2QBP1P/3R2K1 b - -,h5f6 c3b5 f5h3 e3g5 a8c8 e2f1 e7d7 b5c3 e5d4 d2d4,-100
rn2k1nr/ppp2ppp/3pb3/2b1p1q1/2P1P3/2NP2PP/PP3PB1/R1BQK1NR b KQkq -,g5d8 g1e2 d8d7 a2a3 a7a5 d3d4 e5d4 e2d4 e6c4 d4f5,46
8/8/4K3/2k5/5Q2/3r4/8/8 b - -,d3d4 f4c7 c5b4 c7c2 d4d8 c2b1 b4c4 b1c1 c4b3 c1c5,246
rn1q2k1/1bp1brpp/p3Bn2/1P6/3P4/2N5/1P3PPP/R1BQR1K1 b - -,g8f8 d1b3 d8e8 b5a6 b7c8 a6a7 c8e6 a7b8q a8b8 b3e6,243
r1b1nrk1/pp1nbppp/8/3pP3/N2p1P1P/P2B4/2PKQ1P1/R6R b - -,a8b8 a1b1 b7b6 h1f1 e8c7 e2h5 g7g6 h5h6 f8e8 h4h5,289
r3kb1r/ppp2ppp/8/2q1P3/2b5/5N1P/PPRBQPP1/5RK1 b kq -,c4e2 c2c5 f8c5 f1c1 e2f3 c1c5 e8a8 d2e3 f3c6 c5c1,-557
r5rk/ppq2pp1/2p1p1R1/7P/3PQ3/8/PPP2P2/1K5R b - -,g8d8 h5h6 f7g6 e4g6 h8g8 g6e6 c7f7 h6h7 g8h8 e6f7,688
rq1b1rk1/3n1ppp/p2pbn2/N2Np3/1PP1P3/4BP2/3Q2PP/R3KB1R b KQ -,h7h6 f1d3 d8a5 a1a5 e6d5 c4d5 b8b7 e1h1 f8b8 f1c1,161
r1b1k1nr/pppqbp2/2n4p/4P3/2Pp2pN/P5B1/1P1NPPPP/RQ2KB1R b KQkq -,d7d8 h4f5 e7g5 e2e4 d4e3 f5e3 h6h5 h2h4 g4h3 g2h3,45
r1k2r2/1pp3p1/1p5p/8/1P1PRnP1/P1P3N1/5PP1/R5K1 b - -,c8d7 g3f5 f4d5 e4e5 d5c3 e5e7 d7c8 e7g7 c8b8 g7h7,306
rn2kbnr/1p3ppp/p7/1P1qp3/Q3P3/8/PP3PPP/R1B1KB1R b KQkq -,d5d7 c1g5 f8d6 a1d1 h7h6 f2f4 h6g5 f4e5 d6e5 d1d7,-300
r1r3k1/5pp1/p1p1bn1p/1pPp4/1PnN4/3BPN2/P4PPP/R4RK1 b - -,a8b8 a2a4 b5a4 d3c4 d5c4 a1a4 f6d5 f3e5 d5b4 d4e6,55
8/8/8/2k1K3/3r1Q2/8/8/8 b - -,,0
2k1rb1r/p1pQ2pp/8/8/4qP2/2P1B3/PP3P1P/2KR3R b - -,c8b7 d7b5 b7a8 h1g1 e8b8 b5d5 e4d5 d1d5 a7a6 h2h4,421
b1rq1r1k/6bp/R4n2/3Npp2/2B5/1P2BP2/5N1P/3Q1R1K b - -,f6d5 a6a8 d5e3 d1d8 c8d8 a8d8 f8d8 f1e1 g7h6 e1g1,-45
2kr1b1r/ppp2ppp/2n2n2/7q/3P2b1/2N1BN1P/PP2BPP1/R2QK2R b KQ -,g7g5 a2a3 f8h6 d1a4 g4f3 e2f3 g5g4 f3c6 h6e3 f2e3,126
8/5k2/6p1/6Pp/3P4/1N2P2K/1r1N2P1/8 b - -,b2c2 h3g3 f7e7 g3f4 e7d6 e3e4 h5h4 d4d5 c2c3 b3d4,586
1rr3k1/1p3p2/5p2/p1b1p2p/1P2B3/P1PP3P/4KPP1/R6R b - -,c5e7 h1c1 c8c7 a1b1 b7b5 g2g3 c7a7 c1c2 a5b4 a3b4,172
rq3rk1/3n1ppp/p2pbn2/P2Np3/2P1P3/4BP2/3Q2PP/R3KB1R b KQ -,h7h6 d5b6 a8a7 f1e2 a7b7 e1h1 d7c5 a1d1 f6e8 d1b1,144
5k2/2p1r2N/b3Q1pP/3p2P1/3P4/2P2P2/q7/3RK3 b - -,f8e8 h7f6 e8d8 e6e7 d8e7 d1d2 a2a1 e1f2 e7f7 c3c4,-413
1k1r4/pppnbpq1/4p3/4Pr2/PP2N2p/2P2N1P/4Q1P1/R4RK1 b - -,d7e5 f3d4 f5f1 a1f1 a7a6 f1b1 b8c8 a4a5 c7c6 b1d1,-165
r3kb1r/ppp2ppp/b7/2q1P3/8/4BN1P/PPR1QPP1/5RK1 b kq -,a6e2 e3c5 e2f1 g1f1 f8c5 c2c5 e8a8 f3g5 h8e8 f2f4,-314
r4rk1/pp1R1ppp/4pb2/q7/4Q3/P1N5/1P3PPP/1RB3K1 b - -,b7b5 c1f4 a8c8 f4e5 c8c4 e4e3 f8d8 d7d8 f6d8 b1d1,385
r1b1k3/pp3ppp/1qn1p3/3pP3/1P1P4/P4N2/4BPPP/3Q2K1 b - -,a7a5 b4b5 c6e7 d1d3 e7g6 e2f1 c8d7 h2h4 a8c8 a3a4,-830
