7r/3KP1k1/8/8/8/8/8/R7 b - -,g8f6 h2h4 g5g6 b1c3 g6c2 c4b3 c2g6 h4h5 g6g4 f3g4,Mate
rnbq1rk1/pp3ppp/4pn2/2bp4/4P3/3B1N2/PPPNQPPP/R1B1K2R b KQ -,d8c7 b2b3 d5e4 d2e4 c5b4 e1f1 f6d5 h2h4 b8c6 c2c4,-25
8/8/8/8/8/1K6/8/1k2NB2 b - -,b1c1 e1g2 c1b1 g2f4 b1c1 f1b5 c1d2 f4g2 d2c1 b5c4,5794
r1bq1rk1/ppp1ppbp/2np1np1/6B1/3PP3/2PB1N2/PP1N1PPP/R2QK2R b KQ -,g8h8 h2h3 h7h6 g5e3 e7e5 e1h1 f6h7 d4e5 d6e5 d3b5,67
8/8/8/8/2B5/2K1N3/8/2k5 b - -,g8h8 h2h3 h7h6 g5e3 e7e5 e1h1 f6h7 d4e5 d6e5 d3b5,Mate
r1bq1rk1/ppppbppp/2n2n2/4p1B1/2B1P3/2PP2Q1/PP3PPP/RN2K1NR b KQ -,c6a5 b1d2 a5c4 d2c4 d7d5 c4e3 d5e4 g5f6 e7f6 d3e4,-117
r1bq1rk1/ppppbppp/2N2n2/8/2P5/2N1P3/PP3PPP/R1BQKB1R b KQ -,f6e4 c6d8 e4c3 b2c3 f8d8 d1c2 g7g6 f1d3 a7a5 c1b2,1115
r2qkb1r/pppnpppp/5n2/3p4/3P1Pb1/3BPN2/PPP3PP/RNBQK2R b KQkq -,e7e6 h2h3 g4f5 e1h1 f8e7 g2g4 f5g6 f3e5 g6d3 c2d3,-47
r2qkbnr/pp3ppp/2n5/1BPpp3/6b1/4PN1P/PPP2PP1/RNBQK2R b KQkq -,g4h5 g2g4 h5g6 f3e5 d8c7 e5g6 h7g6 d1d5 g8f6 d5g2,298
rnbqk2r/ppp1ppbp/3p1np1/8/3P3P/3BPN2/PPP2PP1/RNBQK2R b KQkq -,e8h8 d3e2 c8g4 b1c3 c7c5 d4d5 e7e6 d5e6 g4e6 e3e4,-84
r2qkb1r/ppp2ppp/3p1n2/4n3/4P1b1/2N2N2/PPPPB1PP/R1BQK2R b KQkq -,c7c6 d2d4 e5g6 h2h3 g4e6 f3g5 f8e7 g5e6 f7e6 e1h1,67
3r2k1/pb3Bp1/1pn2q1p/8/6Q1/P4NP1/1P3PP1/3R2K1 b - -,f6f7 d1d8 c6d8 f3h4 f7d5 f2f3 d8e6 g4g6 b7c6 h4f5,-355
rnbqkb1r/pp3ppp/2p1pn2/3p4/5P2/5NP1/PPPPP1BP/RNBQ1RK1 b kq -,b8d7 a2a4 d8c7 d2d4 b7b5 b1d2 f8e7 e2e4 d5e4 f3e5,40
rnbqkb1r/pp3ppp/2p1pn2/3p4/5P2/3P1NP1/PPP1P1BP/RNBQK2R b KQkq -,f8e7 b1c3 b7b5 a2a3 d8b6 e2e4 d5e4 d3e4 a7a5 e4e5,-30
rnbqkb1r/p3pppp/2p2n2/6B1/PppP4/5N2/NP2PPPP/R2QKB1R b KQkq -,a7a5 e2e4 f6e4 f1c4 e4g5 f3g5 e7e6 g5e4 f8e7 e1h1,-176
rnbq1rk1/ppp2pp1/3bpn1p/3pN3/3P1B2/4P2P/PPPN1PP1/R2QKB1R b KQ -,f6e8 c2c3 c7c5 f1d3 b8c6 e1h1 d8c7 d2f3 c5c4 d3c2,58
rnbqk1nr/pp2ppbp/3p2p1/2P5/4P3/4B3/PPPQ1PPP/RN2KBNR b KQkq -,d8d7 b1c3 d6c5 e3c5 d7d2 e1d2 b8c6 f1b5 c8d7 g1e2,159
8/8/8/3k4/2Q5/5K2/8/8 b - -,,0
rn1qkb1r/pp2pppp/2p1bn2/3p4/2PP4/1QN2N2/PP2PPPP/R1B1KB1R b KQkq -,d8c7 c4d5 e6d5 c3d5 c6d5 c1f4 c7a5 e1d1 a5b6 b3b6,174
r3kbnr/pp3ppp/2n1p3/2pq1b2/3P4/N1P1BN2/PP3PPP/R2QKB1R b KQkq -,c5d4 a3b5 e8a8 b5d4 g8f6 d1b3 c6d4 e3d4 f8d6 d4a7,97
8/4Q3/8/4k3/1K2n3/8/8/8 b - -,e5d4 e7d8 d4e5 b4c4 e4d6 c4d3 e5e6 d8g5 d6f7 g5g6,1250
r1bqkb1r/pppp1ppp/2n2n2/4p3/8/3PPN2/PPP1BPPP/RNBQK2R b KQkq -,d7d5 d3d4 f8d6 c2c4 d5c4 d4e5 c6e5 f3e5 d6e5 d1d8,-34
rnbqkb1r/pppp2pp/5n2/5P2/3Np3/7P/PPPP1PP1/RNBQKB1R b KQkq -,f8c5 d4b3 c5b6 d2d4 e4d3 f1d3 d8e7 d1e2 e7e2 e1e2,140
rn1qkb1r/ppp3pp/3ppn2/6B1/4P3/2N5/PPP2PPP/R2QKB1R b KQkq -,b8c6 f1c4 d8e7 d1f3 c6e5 f3e2 e5c4 e2c4 d6d5 c4a4,97
rn1qk2r/p1p2ppp/bp2pn2/3P4/3P4/P1N1P3/1P3PPP/R1BQKB1R b KQkq -,d8d7 d5e6 f7e6 f1a6 b8a6 d1e2 a6b8 e1h1 b8c6 f1d1,356
r2qkb1r/1bppnppp/p1n5/1p2p3/4P3/1B1P1N2/PPP2PPP/RNBQ1RK1 b kq -,d7d6 c1d2 h7h6 a2a4 b5b4 c2c3 b4c3 d2c3 g7g5 d3d4,164
r1bqk1nr/ppp1Bppp/2n5/3p4/3P4/5N2/PP2PPPP/RN1QKB1R b KQkq -,d8d7 e7a3 g8e7 e2e3 e8h8 f1d3 e7f5 e1h1 c6d4 e3d4,962
8/8/4K3/1k6/4P3/8/8/8 b - -,d8d7 e7a3 g8e7 e2e3 e8h8 f1d3 e7f5 e1h1 c6d4 e3d4,Mate
7Q/3rk3/2K5/8/8/8/8/8 b - -,d7d6 c6c5 d6f6 h8h7 f6f7 h7e4 e7f6 e4f3 f6e7 f3e3,Mate
r1bqkb1r/pppp1Bpp/2n5/4p3/4nP2/2N5/PPPP2PP/R1BQK1NR b KQkq -,e8e7 f7d5 e4c3 d2c3 e7e8 f4e5 f8c5 d1h5 g7g6 h5e2,425
rnbqkbnr/pp3ppp/8/2p5/2Pp1B2/3P1N2/PP3PPP/RN1QKB1R b KQkq -,g8f6 g2g3 f8d6 d1e2 e8f8 f4g5 b8c6 f1g2 h7h6 g5f6,-87
rnbqk2r/pppp1ppp/6n1/8/1bP2P2/2N1P3/PP2N1PP/R1BQKB1R b KQkq -,d7d6 a2a3 b4c5 b2b4 c5b6 c3d5 e8h8 e2g3 f8e8 f1d3,162
rnbqkb1r/p3pppp/2p2n2/8/PppPPB2/8/1P2NPPP/R2QKBNR b KQkq -,f6e4 e2g3 d8d5 d1c2 e4g3 h2g3 c4c3 b2c3 c8f5 c2b2,-104
rn1q1rk1/ppp1ppbp/4bnp1/3p4/2PP1B2/1QN1PN2/PP3PPP/R3KB1R b KQ -,b8c6 b3b7 c6a5 b7c7 a5c4 f1c4 d5c4 e1h1 d8c7 f4c7,114
rnbqkbnr/pp1p1ppp/2p5/4p3/4P3/2PP4/PP3PPP/RNBQKBNR b KQkq -,d7d6 g1f3 g8f6 b1d2 c6c5 d3d4 c5d4 c3d4 e5d4 f3d4,51
rnb1kbnr/pppq1ppp/4p3/3pP3/3P1P2/8/PPP3PP/RNBQKBNR b KQkq -,h7h5 c2c3 g8e7 g1f3 b7b6 b1a3 c8a6 f1a6 b8a6 a3c2,66
rn1qkbnr/pp3ppp/2p1p1b1/3pP1B1/3P2P1/5N1P/PPP2P2/RN1QKB1R b KQkq -,d8b6 b1d2 b6b2 f1d3 g6d3 c2d3 b2a3 d1e2 g8e7 e1h1,-92
rn1qkbnr/3p1ppp/b3p3/2pP4/4P3/8/PP3PPP/RNBQKBNR b KQkq -,d7d6 f1a6 b8a6 d5e6 f7e6 g1f3 g8f6 d1e2 f8e7 e4e5,152
4k3/7Q/1p2r1p1/1Pp5/2P5/6P1/6KP/8 b - -,e6f6 h7g8 e8e7 g8g7 f6f7 g7g6 f7f6 g6g7 e7e6 g7c7,1125
r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/2P3PN/PP1PPPBP/RNBQ1RK1 b kq -,h7h5 d2d4 h5h4 h3g5 f8e7 d4e5 c6e5 b1d2 f6g4 g5f3,-116
r1b1kbnr/pppp1p1p/2n3p1/4p3/2B1P3/5P2/PPPPNP1P/RNB1K2R b KQkq -,f8g7 b1c3 g8e7 h2h4 d7d6 d2d3 c8d7 a2a3 e8a8 h4h5,-42
r1bqk2r/pppp1pb1/2n2npp/4p3/2B1P2B/2NP1N2/PPP2PPP/R2QK2R b KQkq -,d7d6 d3d4 e5d4 f3d4 e8h8 d4c6 b7c6 e1h1 a8b8 a1b1,27
r1bqk1nr/pp1pppbp/2n3p1/8/3N4/4P1P1/PPP2PBP/RNBQK2R b KQkq -,d7d5 e1h1 g8f6 c2c4 e8h8 c4d5 f6d5 b1c3 d5c3 b2c3,-43
r3k1nr/pppnqppp/3b4/8/4P1b1/2N2N2/PPP1BPPP/R1BQK2R b KQkq -,e8a8 f3d4 h7h5 h2h3 g4e2 d1e2 d6b4 e1h1 d7f6 d4f5,160
rnbqkb1r/pp2pppp/3P4/2p5/2B3n1/5N2/PPPP1PPP/RNBQK2R b KQkq -,e7e6 d2d4 d8d6 b1c3 g4f6 c3b5 d6b6 c1f4 f6d5 c4d5,121
rnbqk2r/ppp1bppp/5B2/3p4/3P4/8/PPP1QPPP/RN2KBNR b KQkq -,c8g4 e2e7 d8e7 f6e7 e8e7 b1c3 h8e8 e1d2 b8c6 c3d5,836
r1bqk2r/ppp2ppp/2np1n2/2b1p3/2B1P3/5N1P/PPPPQPP1/RNB2RK1 b kq -,e8h8 d2d3 c6a5 c4b3 c8d7 c1e3 c5e3 e2e3 c7c5 b1c3,-13
1RQ5/P5k1/K7/8/8/8/8/1r6 b - -,a7a6 b1c3 e8h8 d2d3 c8e6 c4b3 c6e7 f1d1 e6b3 a2b3,Mate
rnbqkb1r/pp3ppp/4pn2/3p4/2pP1P2/2P1P3/PP2B1PP/RNBQK1NR b KQkq -,b8c6 b1d2 b7b5 e2f3 c8b7 g1h3 d8c7 e1h1 f8d6 d1e2,-95
8/8/1k6/8/P1P5/5K2/8/8 b - -,b8d7 g1f3 b7b5 e1h1 f8d6 b2b3 c8b7 a2a4 a7a6 f3e5,Mate
8/8/8/P1k5/2P5/5K2/8/8 b - -,b8d7 g1f3 b7b5 e1h1 f8d6 b2b3 c8b7 a2a4 a7a6 f3e5,Mate
8/8/8/P1k1K3/2P5/8/8/8 b - -,b8d7 g1f3 b7b5 e1h1 f8d6 b2b3 c8b7 a2a4 a7a6 f3e5,Mate
rnbqkbnr/p1pp1ppp/1p2p3/8/1P6/P7/1BPPPPPP/RN1QKBNR b KQkq -,g8f6 e2e3 c7c5 b4b5 d7d5 c2c4 f8e7 g1f3 e8h8 f1e2,-24
rn1qkbnr/pp2ppp1/2p4p/3P4/3P2b1/2N2N2/PPP2PPP/R1BQKB1R b KQkq -,a7a6 d5c6 b8c6 d4d5 c6e5 c1f4 g4f3 g2f3 e5g6 f4g3,239
rnbqkb1r/pp2pppp/1n1pP3/2p5/2B5/2P2N2/PP1P1PPP/RNBQK2R b KQkq -,f7f5 c4b5 b8c6 f3g5 d8c7 d2d4 c5d4 e1h1 g7g6 d1d4,116
rnbqkb1r/pp2pppp/3pP3/2p5/Q1n5/2P2N2/PP1P1PPP/RNB1K2R b KQkq -,d8d7 e6d7 c8d7 a4c4 e7e6 d2d4 d7c6 d4c5 d6c5 b1d2,1048
rnbqkb1r/pppppp1p/5np1/8/2P3P1/2N5/PP1PPP1P/R1BQKBNR b KQkq -,f6g4 e2e4 d7d6 f1e2 g4f6 d2d4 f8g7 h2h4 h7h5 g1f3,-124
r1bqk2r/ppp1bppp/2n2n2/3pp3/4P3/2NP1N2/PPP1BPPP/R1BQ1RK1 b kq -,d5d4 c3b1 f6d7 c2c3 e8h8 c3d4 e5d4 c1f4 a7a5 f4g3,-51
rn2kbnr/pppbpppp/8/3q4/2QP4/4P3/PP3PPP/RNB1KBNR b KQkq -,d7c6 c4d5 c6d5 b1c3 e7e6 e3e4 d5c6 f1d3 b8d7 c1e3,123
r1bqkbnr/pp2pppp/2np4/8/2P5/2NQ4/PP2PPPP/R1B1KBNR b KQkq -,f7f5 e2e3 e7e5 b2b3 g8f6 f1e2 f8e7 g1h3 e8h8 e1h1,36
r2qkbnr/ppp1pppp/2n1b3/8/Q1p5/2N1PN2/PP1P1PPP/R1B1KB1R b KQkq -,d8d7 b2b3 g8f6 b3c4 e6f5 c4c5 a7a6 d2d4 a8b8 f1e2,104
r1bqkbnr/ppp3pp/2np1p2/4p3/4P3/3P1NP1/PPP2PBP/RNBQK2R b KQkq -,g7g6 e1h1 f8g7 d3d4 e5d4 f3d4 g8e7 c2c3 e8h8 c1e3,95
r2qkbnr/ppp3pp/2np1p2/4p3/4P1b1/3P1NP1/PPP2PBP/RNBQ1RK1 b kq -,g7g6 h2h3 g4e6 c1e3 f8g7 c2c4 g8h6 b2b4 e8h8 b4b5,101
r1bqkb1r/pp1p1ppp/2n1pn2/8/1p1PP3/P2B4/2P1NPPP/RNBQK2R b KQkq -,d7d6 e1h1 f8e7 c1d2 b4a3 b1a3 e8h8 f2f3 a7a6 g1h1,-43
8/8/k7/P7/3PK3/8/8/8 b - -,b4a3 b1a3 e6e5 d4d5 c6b4 e2g3 b4d3 d1d3 d7d6 a3c4,Mate
8/8/2k1K3/8/8/8/7B/5N2 b - -,c6c5 h2g1 c5c6 g1d4 c6b7 e6d5 b7c7 d4g1 c7b7 d5c5,210
rnbqkbnr/pp3pp1/4p2p/3p4/2pP1B2/2P1PN2/PP1N1PPP/R2QKB1R b KQkq -,f8d6 f4d6 d8d6 f1e2 g8e7 b2b3 c4b3 a2b3 e8h8 b3b4,79
rnbqk2r/ppppnpb1/4p1pp/8/2PP1B2/2N1PN2/PP3PPP/R2QKB1R b KQkq -,g6g5 f4e5 f7f6 e5g3 e8h8 h2h4 g5g4 f3g1 f6f5 g1e2,126
rnbqkbnr/p1pppppp/1p6/8/8/4PP2/PPPP2PP/RNBQKBNR b KQkq -,e7e6 b2b3 c7c5 f3f4 g8f6 c1b2 f8e7 g1f3 b8c6 f3e5,-58
rnbq1rk1/ppppb1pp/4pn2/5pB1/2PP3P/2N2N2/PP2PPP1/R2QKB1R b KQ -,f6g4 e2e3 d7d6 d1d2 a7a5 f1d3 b8c6 d3e2 g4f6 d4d5,29
rn2kbnr/ppp1pppp/8/8/8/2N2B2/PPPP1PPP/R1B1K2R b KQkq -,a7a5 c3b5 e8d7 f3b7 a8a6 b7a6 b8a6 b5a3 a6b4 e1d1,700
rnbqk2r/pppp1ppp/2n5/8/1bP1PP2/2N5/PP2N1PP/R1BQKB1R b KQkq -,d7d6 a2a3 b4c3 e2c3 e8h8 f1e2 b8d7 e1h1 f8e8 e2d3,145
rnbqkbnr/p4ppp/4p3/1p1pP3/2P5/2P2N2/P2P1PPP/RNBQKB1R b KQkq -,b5b4 c3b4 d5c4 b1a3 b8c6 b4b5 c6b4 a3c4 c8b7 c1a3,361
rnbqk2r/pppp1pbp/4p1p1/3nP1B1/2BP4/5N2/PPP2PPP/RN1QK2R b KQkq -,d5e3 f2e3 f7f6 e5f6 g7f6 g5f6 d8f6 e1h1 e8h8 e3e4,623
r1bqk1nr/pppp1ppp/2nb4/3Np3/3PP3/5N2/PPP2PPP/R1BQKB1R b KQkq -,b7b6 d4e5 c6e5 c1f4 e5f3 d1f3 c8b7 f4d6 c7d6 f3g3,201
rnbqk2r/ppppnpbp/4p1p1/4P1B1/2BP4/2N2N2/PPP2PPP/R2QK2R b KQkq -,b8c6 e1h1 d7d5 c4d3 h7h6 g5e3 e8h8 d1d2 g6g5 a2a3,133
rnb1kb1r/ppp2ppp/5n2/q3p3/8/P1NP1N2/1PP2PPP/R1BQKB1R b KQkq -,h7h6 c1d2 b8d7 d1e2 f8d6 d3d4 e8h8 c3b5 a5b6 d4e5,82
1Q6/4k3/5r2/4K3/8/8/8/8 b - -,f6e6 e5d5 e6h6 b8c7 e7f6 c7e5 f6f7 e5f5 h6f6 f5d7,5609
r2qkb1r/ppp2ppp/2np1n2/4p3/3PP3/2N2B2/PPP2PPP/R1BQK2R b KQkq -,c6d4 c1e3 d4e6 d1d2 c7c6 e1a1 f8e7 g2g4 e8h8 h2h4,-105
8/5Bkp/8/8/5B2/8/8/5K2 b - -,g7f7 f4d2 f7e6 f1g2 e6d5 g2g3 d5e4 g3h4 e4d3 d2b4,4
r1bqkbnr/pppp1ppp/8/n7/4Pp2/5N2/PPPPB1PP/RNBQK2R b KQkq -,f8e7 e1h1 d7d5 e4d5 g8f6 c2c4 c7c6 d5c6 b7c6 d2d4,97
rnbq1rk1/pp1pppbp/5np1/8/3NP3/2NB4/PPP2PPP/R1BQ1RK1 b - -,e7e6 c1g5 d7d6 d1d2 a7a6 a2a4 b7b6 f1e1 c8b7 a1d1,56
rnbqkb1r/pp2ppp1/3p1n1p/8/3NP3/2N2P2/PPP3PP/R1BQKB1R b KQkq -,b8d7 c1e3 a7a6 a2a4 e7e6 d1d2 d8c7 g2g4 d7e5 e1a1,112
rnbq1rk1/ppp1ppbp/3p2p1/8/2PPn3/2N2NP1/PP2PPBP/R1BQ1RK1 b - -,d6d5 c3d5 c7c6 d5f4 c8f5 d1b3 b8d7 b3b7 c6c5 f3h4,279
r1bqk2r/ppp2ppp/2nb1n2/4p3/2B1P3/2N2N2/PPPP2PP/R1BQ1RK1 b kq -,c8g4 h2h3 g4f3 f1f3 c6d4 f3f1 d4e6 g1h1 e8h8 a2a4,48
r2qkbnr/pp3ppp/2n1b3/2pp4/8/1BPP1N2/PP3PPP/RNBQK2R b KQkq -,h7h6 d3d4 c5c4 b3c2 f8d6 b2b3 g8f6 b3c4 d5c4 b1d2,-71
r2qkb1r/pppb1ppp/2Bp1n2/4p3/4P3/P1N2N2/1PPP1PPP/R1BQK2R b KQkq -,d7c6 d1e2 d8e7 e1h1 g7g6 d2d4 f8g7 c1g5 e8h8 a1d1,21
rnbqkb1r/pp3ppp/5n2/2p5/2B5/5N2/PP1P1PPP/RNBQK2R b KQkq -,b8c6 e1h1 f8e7 d2d3 e8h8 b1c3 a7a6 a2a4 h7h6 c1f4,-67
rnbqkb1r/pp3ppp/2pp1n2/8/2PQ4/5NP1/PP2PPBP/RNB1K2R b KQkq -,h7h6 b1c3 b8a6 e1h1 f8e7 e2e4 e8h8 h2h3 c8e6 b2b3,84
rnb1kbnr/ppp1pppp/q7/3P4/2p5/1PN1P3/P4PPP/R1BQKBNR b KQkq -,a6a5 c1d2 g8f6 f1c4 e7e6 g1e2 c7c6 d5e6 c8e6 c3d5,158
r1bqkbnr/ppp2ppp/4p1n1/3P4/2p1PP2/2N2N2/PP4PP/R1BQKB1R b KQkq -,f8e7 d5e6 d8d1 e1d1 f7e6 f1c4 a7a6 a2a4 g8f6 d1c2,189
r1bqkbnr/ppp2ppp/4P1n1/8/2p1PP2/2N5/PP4PP/R1BQKBNR b KQkq -,c8e6 d1d8 a8d8 f4f5 f8b4 f5e6 f7e6 g1f3 b7b5 a2a4,461
r1bqkbnr/pppp2pp/8/1B3p2/3QP3/8/PPP2PPP/RNB1K2R b KQkq -,a7a6 b5e2 g8f6 e4f5 d7d5 g2g4 f8e7 c1f4 c7c5 d4d3,141
rn1qkb1r/ppp1pppp/3p1n2/4P3/6b1/5N2/PPPPBPPP/RNBQK2R b KQkq -,f6d7 e5d6 c7d6 h2h3 g4f3 e2f3 b8c6 d2d4 g7g6 c2c3,89
rn1qkb1r/ppp1pppp/5n2/4N3/6b1/8/PPPPBPPP/RNBQK2R b KQkq -,g4f5 d2d4 b8d7 f2f4 f6d5 a2a3 g7g5 e2h5 d7e5 f4e5,61
rn1qkb1r/ppp1pppp/5n2/4N3/8/8/PPPPQPPP/RNB1K2R b KQkq -,d8d5 e1h1 b8d7 e5f3 d5e4 e2d1 d7e5 f3e5 e4e5 d2d4,35
rn2kbnr/pp3ppp/1q2p3/2PpP3/8/2NQ4/PPP1NPPP/R1B1K2R b KQkq -,b6a5 d3b5 a5b5 c3b5 e8d7 c1e3 a7a6 b5d6 f8d6 e5d6,175
r2qkbnr/pp2pppp/2n5/3p4/3P2b1/5NP1/PPP2PBP/RNBQK2R b KQkq -,e7e6 h2h3 g4h5 e1h1 g8f6 c2c4 d5c4 b1d2 f8e7 d2c4,-41
rnbqkb1r/pp3ppp/4p3/3n4/2BP4/5N2/PP3PPP/RNBQK2R b KQkq -,f8b4 c1d2 b4d2 d1d2 e8h8 e1h1 b8c6 c4d5 d8d5 b1c3,-16
rnbqkbnr/2pppppp/p7/8/2pP4/2N1P3/PP3PPP/R1BQKBNR b KQkq -,d7d5 b2b3 c4b3 a2b3 e7e6 g1f3 g8f6 f1d3 b8c6 e1h1,-71
r1bqk1nr/pp1n1ppp/2p1p3/b2pP3/1P1P4/P1N2N2/2P2PPP/R1BQKB1R b KQkq -,g8e7 b4a5 c6c5 f1d3 e7c6 c3b5 e8h8 d3h7 g8h7 f3g5,837
r1bqkb1r/2p2ppp/p1np1n2/1p2p3/4P3/1BN2N1P/PPPP1PP1/R1BQ1RK1 b kq -,h7h6 d1e2 c8b7 d2d3 f8e7 a2a4 b5b4 c3d1 c6d4 f3d4,90
r1bqkb1r/pppp2pp/2n2n2/1B2N3/3Pp3/2N5/PPP2PPP/R1BQK2R b KQkq -,f8e7 c1g5 e8h8 g5f6 e7f6 b5c4 g8h8 e5f7 f8f7 c4f7,263
rnbqkb1r/ppp1nppp/4p3/3p4/3P4/2N1PN2/PPP2PPP/R1BQKB1R b KQkq -,b7b6 e3e4 d5e4 c3e4 b8d7 f1d3 c8b7 e1h1 d7f6 d3b5,68
rnbq1rk1/ppppppbp/5np1/8/3P4/2NQPN2/PPP2PPP/R1B1KB1R b KQ -,d7d5 f1e2 c7c5 e1h1 b7b6 f1d1 c8b7 a2a4 b8d7 b2b3,-88
rnbqk2r/pp2nppp/2pb4/3p2B1/3P4/5N2/PPP1BPPP/RN1Q1RK1 b kq -,c8g4 c2c4 e8h8 b1c3 g4f3 e2f3 d5c4 d1e2 h7h6 g5e7,43
rn2k2r/pp2nppp/2q1p3/2NpP3/8/3Q4/PPP1NPPP/R1B2RK1 b kq -,c6b6 c5a4 b6c7 f2f4 e8h8 c1e3 f8c8 a4c3 c7c4 d3d2,788
rn1qkbnr/pp3ppb/2p1p2p/3pP1P1/3P3P/2N5/PPP2P2/R1BQKBNR b KQkq -,c6c5 g1f3 b8c6 c1e3 h6g5 d4c5 a7a6 e3g5 d8c7 f1d3,-114
rn1qkbnr/1bpp1ppp/p3p3/8/2BP4/2N1PN2/PP3PPP/R1BQK2R b KQkq -,f8e7 e3e4 g8f6 d4d5 e6d5 e4d5 e8h8 e1h1 d7d6 d1b3,122
r1bqkb1r/p1p2ppp/2p5/3pP3/3P2n1/8/PPP2PPP/RNBQKB1R b KQkq -,f8e7 f1d3 a8b8 h2h3 g4h6 d1h5 h6f5 d3f5 g7g6 f5g6,312
rnbq1rk1/ppp2pp1/3b1B1p/3pp3/8/3P1NP1/PPP1PPBP/RN1Q1RK1 b - -,d8d7 f6e5 d6e5 f3e5 d7d6 d3d4 c7c5 e2e3 d6b6 b1c3,969
rn1qkbnr/ppp2ppp/3p4/8/4Pp2/5B2/PPPP2PP/RNBQ1RK1 b kq -,g8e7 b1c3 g7g5 g2g3 e7g6 d2d4 c7c5 c3d5 b8c6 f3h5,80
rnbqk1nr/pp1p1ppp/4p3/2b5/8/1P2P3/P1P2PPP/RNBQKBNR b KQkq -,d8f6 c2c3 d7d5 g1f3 g8e7 f1d3 b8c6 c1b2 e8h8 e1h1,-44
rn1qkbnr/ppp2p1p/3p4/6p1/3PPp2/5B2/PPP3PP/RNBQ1RK1 b kq -,b8c6 g2g3 f4g3 h2g3 h7h5 f3h5 g8h6 g1g2 f8g7 c2c3,79
rnbqk2r/ppp2pbp/4pnp1/3p4/4P3/3P1NP1/PPPN1PBP/R1BQK2R b KQkq -,f6d7 e1h1 e8h8 c2c3 a7a5 d3d4 a5a4 f1e1 c7c5 e4d5,74
rnbqkb1r/pp2pppp/8/2pP4/8/5N2/PP1PPPPP/R1BQKB1R b KQkq -,g7g6 e2e4 f8g7 f1c4 e7e6 d2d3 e6d5 c4d5 b8c6 e1h1,204
r3kb1r/ppp1pppp/2n2n2/7q/8/2N2N1P/PPPPBP2/R1BQ1RK1 b kq -,h8g8 d2d4 g7g5 f3e5 g5g4 d1d3 h5h3 d3h3 g4h3 g1h1,437
r1bqk2r/pppp1ppp/2n4n/2b1p3/2B1P3/P2P1N2/1PP2PPP/RNBQK2R b KQkq -,a7a5 c1g5 c5e7 g5h6 g7h6 b1c3 d7d6 c3d5 e7f6 e1h1,169
8/5p2/4p3/P7/3Pk3/8/8/5K2 b - -,e4d5 f1g2 d5c6 g2f3 c6b5 f3f4 b5a5 f4e5 a5b6 e5f6,Mate
rnbqk1nr/ppp1ppbp/3p2p1/8/4P3/2PP1N2/PP3PPP/RNBQKB1R b KQkq -,b8d7 d3d4 g8f6 f1d3 e7e5 e1h1 e8h8 b1d2 f8e8 f1e1,30
rnb1kb1r/pppp2p1/4pq1p/5p2/2PP4/2N1P3/PP3PPP/R2QKBNR b KQkq -,c7c6 f1d3 d7d6 g2g4 e6e5 d3f5 c8f5 g4f5 f6f5 d1f3,75
r1bq1rk1/pppnppbp/3p1np1/1B6/3P1B2/2N1PN2/PPP2PPP/R2Q1RK1 b - -,a7a6 b5d3 b7b5 a2a4 b5b4 c3e4 c8b7 e4f6 d7f6 c2c3,-52
rn2kb1r/pp2pppp/2p2n2/q4b2/8/2N2NP1/PPPP1PBP/R1BQ1RK1 b kq -,a5c7 d2d3 e7e6 f3h4 f5g6 h4g6 h7g6 c1f4 c7a5 h2h4,94
rn2kbnr/ppp1pppp/6q1/5b2/8/2N3P1/PPPPNPBP/R1BQK2R b KQkq -,b8a6 e2f4 g6d6 g2b7 a8b8 b7g2 g8f6 e1h1 e7e5 f4d5,209
r1bqkb1r/pppppppp/2n2n2/8/4P3/5Q2/PPPP1PPP/RNB1KBNR b KQkq -,e7e5 b1c3 d7d5 f1b5 c8d7 c3d5 f6d5 e4d5 c6b4 b5d7,-126
rnbqk2r/ppp2ppp/3p1n2/2b1p3/4P3/3P1N2/PPP1BPPP/RNBQ1RK1 b kq -,h7h6 c2c3 e8h8 b2b4 c5b6 b1d2 f8e8 d1c2 d6d5 c1b2,7
rn1qkbnr/ppp2ppp/4p3/3p4/8/1P1PP3/PB1P1PPP/RN1QK1NR b KQkq -,b8a6 g1f3 a6b4 f3e5 f8d6 e1h1 g8e7 a2a3 b4c6 e5f3,-29
rnbqkb1r/p3pppp/3p1n2/2pP4/1pP1P3/5N2/PP1N1PPP/R1BQKB1R b KQkq -,e7e5 a2a3 b4a3 a1a3 g7g6 f1d3 f8h6 d1a4 c8d7 a4a5,94
rnbqkb1r/pp3ppp/2p2n2/3pp3/4P3/3P1Q1P/PPP1BPP1/RNB1K1NR b KQkq -,c8e6 e2d1 b8d7 g1e2 g7g6 e1h1 f8g7 b1d2 e8h8 a2a4,-139
8/8/1k2p3/4P3/1K1P4/8/8/8 b - -,f8b4 c2c3 b4e7 e2d1 b8d7 b1d2 d7f8 g1e2 f8g6 d1c2,Mate
r1bqk1nr/pppp1ppp/2n5/2b5/4PP2/2PB1N2/PP4PP/RNBQK2R b KQkq -,c5b6 d1e2 g8f6 c1e3 b6e3 e2e3 e8h8 e1h1 f8e8 f1e1,77
